1 10 5977 1 1 1 1 0 1 1 0 1 1 0.0
2 10 7842 1 1 1 0 1 1 1 0 1 1 0.0
3 10 9119 0 1 0 1 1 1 1 1 1 1 0.0
4 10 6872 1 0 1 1 0 1 1 1 1 0 0.0
5 10 7632 1 1 0 1 1 0 1 1 1 1 0.0
6 10 8655 0 1 1 1 1 1 1 0 1 0 0.0
7 10 9111 0 1 0 1 1 1 1 1 1 1 0.0
8 10 7999 1 1 1 0 1 1 0 1 0 1 0.0
9 10 8521 0 1 1 0 1 1 1 1 0 1 0.0
10 10 7334 1 1 1 1 1 1 0 0 1 1 0.0
11 10 8797 1 1 0 1 0 0 1 1 1 0 0.0
12 10 8860 1 0 1 1 1 1 0 1 0 1 0.0
13 10 7461 1 1 1 1 0 1 1 0 1 1 0.0
14 10 8146 1 1 1 1 0 0 1 0 1 1 0.0
15 10 7364 0 1 0 1 1 1 1 1 0 1 0.0
16 10 9848 1 0 1 1 1 1 0 0 1 1 0.0
17 10 8507 0 0 1 1 1 0 1 1 1 1 0.0
18 10 9352 1 1 0 1 0 1 0 1 1 1 0.0
19 10 6861 1 1 1 1 1 0 1 1 0 0 0.0
20 10 7653 1 1 1 1 1 0 1 0 1 0 0.0
21 10 8647 0 1 0 1 1 1 1 1 1 0 0.0
22 10 6791 1 1 1 1 0 1 1 0 1 0 0.0
23 10 7579 1 0 1 1 1 0 1 1 0 1 0.0
24 10 8573 1 0 1 1 1 1 1 1 0 0 0.0
25 10 8842 1 0 1 1 0 0 1 1 1 1 0.0
26 10 8104 0 1 1 0 1 0 1 1 1 1 0.0
27 10 9822 0 0 1 0 1 1 1 1 1 1 0.0
28 10 7657 1 1 1 1 1 0 1 0 1 1 0.0
29 10 8406 1 0 1 1 0 1 1 1 1 1 0.0
30 10 7644 1 1 0 1 1 0 1 1 1 0 0.0
31 10 7218 0 1 1 1 0 1 1 1 1 1 0.0
32 10 7079 1 0 1 1 1 1 0 1 1 0 0.0
33 10 6623 1 1 1 1 0 0 1 1 1 0 0.0
34 10 9324 1 1 1 0 0 1 0 1 1 1 0.0
35 10 9058 1 1 1 1 1 1 1 0 1 0 0.0
36 10 6326 1 1 1 1 1 1 1 1 0 0 0.0
37 10 8181 1 1 1 0 1 1 0 1 0 1 0.0
38 10 7493 1 1 0 1 1 1 1 0 1 1 0.0
39 10 8874 1 0 1 0 1 1 1 1 1 1 0.0
40 10 8204 1 1 1 1 1 0 1 1 0 1 0.0
41 10 7007 1 1 0 1 1 1 0 1 1 1 0.0
42 10 7508 0 1 1 1 1 1 1 1 1 0 0.0
43 10 7469 1 1 1 1 1 1 0 0 0 1 0.0
44 10 9088 1 1 0 1 1 1 1 1 0 1 0.0
45 10 7371 1 1 1 1 1 1 0 0 1 1 0.0
46 10 7787 1 1 1 1 1 0 0 0 1 1 0.0
47 10 9188 0 1 1 1 1 1 1 0 0 1 0.0
48 10 6533 1 0 1 1 1 1 0 0 1 1 0.0
49 10 9568 1 0 1 0 1 1 1 1 0 1 0.0
50 10 8371 1 1 0 1 0 1 1 1 0 1 0.0
51 10 7868 0 1 1 0 1 1 1 1 1 1 0.0
52 10 5794 0 1 1 1 1 1 0 0 1 1 0.0
53 10 9792 0 1 1 1 1 0 1 1 0 1 0.0
54 10 7888 0 1 1 0 1 0 1 1 1 1 0.0
55 10 10010 1 1 0 1 1 1 1 0 1 0 0.0
56 10 10175 0 1 0 1 1 1 1 1 1 0 0.0
57 10 8878 0 1 1 1 1 1 0 0 1 1 0.0
