1 25 6 1 8 1 952 2 571 3 456 1 1175 1 7 1 1441 7 1148 3 971 5 168 2 1242 2 1299 10 835 1 596 1 618 5 816 1 800 1 882 3 1396 5 443 2 901 3 85 3 1162 1 1489 2 1160
2 25 7 4 1098 1 799 6 55 4 1249 1 833 3 514 7 1109 2 293 1 220 1 509 2 495 1 418 5 752 5 1369 2 1089 3 1027 7 365 3 1224 1 35 1 1377 2 1123 8 790 2 1124 4 561 2 1242
3 25 8 4 1 7 317 3 1032 1 1471 1 798 5 354 1 62 5 1000 2 323 14 215 1 265 2 1090 2 1057 4 259 3 709 7 990 1 1113 1 910 3 790 3 455 2 1059 2 755 1 476 2 290 9 1434
4 25 9 1 188 2 216 1 1353 2 1052 3 1386 14 700 4 451 2 711 1 221 8 646 11 130 3 718 1 381 1 115 1 1378 9 117 6 1037 2 1098 3 142 10 695 2 1413 2 978 1 1043 1 952 3 96
5 25 7 1 507 1 21 5 212 2 768 9 1255 7 753 4 200 2 643 3 1150 1 1432 1 662 1 397 1 198 1 867 4 875 1 329 2 125 3 152 5 976 4 917 1 681 2 1415 5 286 1 252 7 838
6 25 9 1 603 3 1247 2 1255 5 81 3 887 1 1467 1 227 6 1496 2 1485 6 942 4 834 1 477 8 380 8 71 5 836 1 187 1 831 2 562 3 1327 3 1468 9 928 3 1381 2 878 2 1 8 771
7 25 8 3 1335 1 1149 8 446 2 1149 2 405 1 802 1 923 4 481 6 326 3 731 3 1319 9 1068 4 692 8 861 1 655 1 501 6 1136 2 127 7 993 1 587 6 1419 1 193 1 607 3 160 1 540
8 25 7 1 1029 3 893 1 73 4 643 2 657 6 918 10 1261 1 310 1 1246 2 1400 4 1231 1 1012 3 174 1 1308 3 1369 1 944 9 492 1 256 1 706 7 98 1 1070 8 519 3 1186 2 436 2 344
9 25 6 3 1059 1 629 1 454 1 1082 2 38 1 996 4 1155 1 1474 2 1175 11 292 4 1346 3 1320 5 1474 1 1269 2 805 3 174 4 444 1 161 2 973 1 1073 1 861 2 222 1 637 3 52 2 31
10 25 7 2 305 3 387 1 1432 1 299 2 383 2 496 8 1134 1 388 6 521 1 882 1 397 1 538 2 1200 1 361 2 946 5 396 3 28 5 367 6 179 1 793 2 463 3 1153 4 754 2 212 5 1226
11 25 5 6 81 1 1243 2 1452 3 937 6 560 4 1001 1 1391 1 1470 3 320 3 43 2 333 2 326 1 1276 1 820 1 183 1 168 1 669 1 1060 2 343 4 1247 2 15 3 1499 1 88 3 222 1 1393
12 25 7 1 263 1 62 3 1426 3 289 2 111 5 806 7 1360 2 520 4 707 2 315 1 774 3 1374 2 190 3 1223 4 862 4 376 2 748 1 1052 3 89 1 496 1 148 6 700 9 1467 2 286 1 1357
13 25 7 1 472 5 894 3 1347 1 698 3 415 6 850 2 678 1 644 2 1317 1 271 2 1384 6 356 1 232 1 855 1 238 1 1070 4 1017 3 395 8 1483 4 1287 1 702 3 844 2 260 9 817 4 13
14 25 6 1 848 2 1274 1 599 3 378 2 927 5 1229 4 1011 3 1094 4 1112 3 501 7 24 1 465 1 1459 3 668 1 1028 1 694 1 1252 4 1464 1 1440 1 987 2 1303 5 1132 1 1145 1 1157 2 561
15 25 7 3 629 4 1194 6 1455 6 626 3 231 1 231 1 1453 1 683 6 749 4 894 3 26 3 777 1 786 1 512 4 914 7 971 1 396 1 659 1 351 1 76 1 146 2 886 7 237 2 1049 1 291
16 25 6 2 783 4 635 1 617 1 1407 1 773 1 1382 3 1190 4 230 2 549 1 1158 2 808 1 66 5 193 2 1449 6 351 1 492 4 263 4 591 1 1151 10 1322 1 1422 1 80 1 84 2 1155 2 1474
17 25 5 6 1235 1 1188 2 1297 1 1046 1 489 2 735 1 476 1 962 4 565 5 611 3 1198 1 740 1 522 1 967 3 727 2 637 4 345 1 123 1 19 2 1256 3 312 2 1170 2 513 4 1372 3 1204
