1 10 2 1 8 1 952 2 571 3 456 1 1175 1 7 1 1441 7 1148 3 971 5 168
2 10 3 2 1299 10 835 1 596 1 618 5 816 1 800 1 882 3 1396 5 443 2 901
3 10 2 3 1162 1 1489 2 1160 1 661 4 1098 1 799 6 55 4 1249 1 833 3 514
4 10 2 2 293 1 220 1 509 2 495 1 418 5 752 5 1369 2 1089 3 1027 7 365
5 10 3 1 35 1 1377 2 1123 8 790 2 1124 4 561 2 1242 2 40 4 1 7 317
6 10 3 1 844 3 1032 1 1471 1 798 5 354 1 62 5 1000 2 323 14 215 1 265
7 10 2 2 1057 4 259 3 709 7 990 1 1113 1 910 3 790 3 455 2 1059 2 755
8 10 4 2 290 9 1434 2 216 1 1353 2 1052 3 1386 14 700 4 451 2 711 1 221
9 10 5 9 938 8 646 11 130 3 718 1 381 1 115 1 1378 9 117 6 1037 2 1098
10 10 3 6 592 3 142 10 695 2 1413 2 978 1 1043 1 952 3 96 3 1249 1 507
11 10 3 4 1040 1 21 5 212 2 768 9 1255 7 753 4 200 2 643 3 1150 1 1432
12 10 2 2 1020 1 662 1 397 1 198 1 867 4 875 1 329 2 125 3 152 5 976
13 10 3 4 535 4 917 1 681 2 1415 5 286 1 252 7 838 3 1247 2 1255 5 81
14 10 3 1 1061 3 887 1 1467 1 227 6 1496 2 1485 6 942 4 834 1 477 8 380
15 10 3 5 836 1 187 1 831 2 562 3 1327 3 1468 9 928 3 1381 2 878 2 1
16 10 3 1 1149 8 446 2 1149 2 405 1 802 1 923 4 481 6 326 3 731 3 1319
17 10 3 4 692 8 861 1 655 1 501 6 1136 2 127 7 993 1 587 6 1419 1 193
18 10 2 3 915 1 607 3 160 1 540 3 1406 1 1029 3 893 1 73 4 643 2 657
19 10 2 10 1261 1 310 1 1246 2 1400 4 1231 1 1012 3 174 1 1308 3 1369 1 944
20 10 3 1 862 9 492 1 256 1 706 7 98 1 1070 8 519 3 1186 2 436 2 344
21 10 2 3 1059 1 629 1 454 1 1082 2 38 1 996 4 1155 1 1474 2 1175 11 292
22 10 2 3 1320 5 1474 1 1269 2 805 3 174 4 444 1 161 2 973 1 1073 1 861
23 10 1 2 186 2 222 1 637 3 52 2 31 3 387 1 1432 1 299 2 383 2 496
24 10 2 1 456 8 1134 1 388 6 521 1 882 1 397 1 538 2 1200 1 361 2 946
25 10 3 3 28 5 367 6 179 1 793 2 463 3 1153 4 754 2 212 5 1226 1 1243
26 10 2 2 151 2 1452 3 937 6 560 4 1001 1 1391 1 1470 3 320 3 43 2 333
27 10 2 6 183 2 326 1 1276 1 820 1 183 1 168 1 669 1 1060 2 343 4 1247
28 10 2 1 897 2 15 3 1499 1 88 3 222 1 1393 1 62 3 1426 3 289 2 111
29 10 3 7 1360 2 520 4 707 2 315 1 774 3 1374 2 190 3 1223 4 862 4 376
30 10 2 1 1052 3 89 1 496 1 148 6 700 9 1467 2 286 1 1357 1 82 1 472
31 10 2 3 1347 1 698 3 415 6 850 2 678 1 644 2 1317 1 271 2 1384 6 356
32 10 2 5 430 1 232 1 855 1 238 1 1070 4 1017 3 395 8 1483 4 1287 1 702
33 10 3 2 260 9 817 4 13 2 1274 1 599 3 378 2 927 5 1229 4 1011 3 1094
34 10 3 12 737 4 1112 3 501 7 24 1 465 1 1459 3 668 1 1028 1 694 1 1252
35 10 2 8 750 4 1464 1 1440 1 987 2 1303 5 1132 1 1145 1 1157 2 561 4 1194
36 10 3 3 1250 6 1455 6 626 3 231 1 231 1 1453 1 683 6 749 4 894 3 26
37 10 2 1 786 1 512 4 914 7 971 1 396 1 659 1 351 1 76 1 146 2 886
38 10 2 2 1049 1 291 4 635 1 617 1 1407 1 773 1 1382 3 1190 4 230 2 549
39 10 3 2 808 1 66 5 193 2 1449 6 351 1 492 4 263 4 591 1 1151 10 1322
40 10 1 1 501 1 1422 1 80 1 84 2 1155 2 1474 1 1188 2 1297 1 1046 1 489
41 10 2 1 364 2 735 1 476 1 962 4 565 5 611 3 1198 1 740 1 522 1 967
42 10 2 2 637 4 345 1 123 1 19 2 1256 3 312 2 1170 2 513 4 1372 3 1204
43 10 3 5 173 2 828 2 919 1 704 8 875 2 1350 2 788 3 849 2 1167 4 1063
44 10 3 1 1102 2 275 5 1370 9 680 2 1358 1 640 7 1440 3 1363 1 1488 1 688
45 10 3 1 44 2 810 1 668 5 1021 4 554 3 383 7 10 2 1265 2 669 3 210
46 10 2 8 1285 1 430 1 457 1 917 5 441 2 1384 2 1151 2 824 3 1453 1 1066
47 10 2 2 414 1 767 2 1229 2 683 3 407 2 180 4 1230 3 1057 1 231 2 1229
48 10 3 3 1186 1 266 2 1145 3 376 1 1466 3 144 7 850 10 1107 3 293 2 1477
49 10 4 3 1391 1 651 2 584 2 1480 1 498 2 240 3 576 6 1164 3 793 19 1273
50 10 2 1 514 2 1324 1 1433 3 77 3 971 2 1142 4 490 1 1334 9 932 3 123
51 10 2 3 921 2 745 1 977 1 337 3 794 1 1413 6 86 3 1331 2 96 1 1219
52 10 2 1 582 5 835 1 134 8 294 2 12 3 1036 3 928 2 152 1 1239 1 918
53 10 2 4 613 1 1232 1 54 4 1345 1 641 2 666 5 120 1 347 2 981 3 1093
54 10 2 2 636 3 976 2 4 4 889 1 590 1 1156 1 386 4 1144 1 71 3 337
55 10 3 1 75 2 1462 2 1 3 845 3 1003 1 737 1 1331 1 470 5 1062 12 406
56 10 2 3 911 3 893 1 693 1 25 4 1400 2 404 5 1323 3 13 2 354 4 803
57 10 3 1 649 8 627 4 1348 2 1341 2 1335 1 1414 5 641 5 1250 2 1481 4 675
58 10 2 1 666 3 1388 1 843 6 389 4 1159 1 1250 1 246 2 515 7 582 2 694
59 10 3 1 1437 5 397 4 1227 6 701 2 1224 5 763 6 1166 1 688 2 1416 2 621
60 10 1 3 607 2 20 3 405 4 1104 1 785 1 462 1 100 1 284 1 1374 1 1201
61 10 2 2 365 3 391 2 347 1 88 3 650 4 159 1 429 3 156 4 513 5 893
62 10 2 1 27 1 306 6 812 2 1485 3 977 2 950 2 1394 4 249 2 89 2 187
63 10 3 5 1373 2 794 2 1408 6 74 1 658 7 239 2 864 5 801 2 1240 5 1459
64 10 3 4 1482 7 277 7 1345 1 64 4 179 5 216 4 290 2 1098 4 182 1 1430
65 10 3 4 471 7 1348 4 403 2 1475 8 52 1 1365 1 483 2 625 1 883 4 1035
66 10 2 1 1190 4 207 1 1463 1 1463 1 896 1 1258 1 1355 2 1332 4 260 11 176
67 10 2 1 723 3 357 6 222 1 236 3 1356 1 1359 5 1422 4 1037 1 1105 1 423
68 10 1 1 378 1 1418 1 855 2 427 1 20 1 667 2 871 7 128 1 255 1 587
69 10 3 2 639 5 1488 3 468 1 638 1 980 10 921 1 636 1 55 2 1331 4 1317
70 10 3 2 991 2 256 2 1388 7 82 2 798 7 790 3 192 5 1485 2 129 2 1143
71 10 3 8 103 6 1251 2 1131 4 223 3 890 5 722 4 488 3 774 1 95 3 1488
72 10 1 1 614 2 66 1 1265 2 1311 2 163 3 393 1 923 2 101 3 1488 1 576
73 10 3 4 887 1 1129 3 1459 3 721 1 350 3 350 2 1229 10 1227 4 291 3 1473
74 10 2 3 1064 1 489 3 651 1 622 2 1235 5 366 3 1351 1 1082 1 22 1 97
75 10 3 1 1212 3 135 7 1252 2 1195 3 426 4 1134 8 753 4 434 3 1176 1 68
76 10 2 1 1470 2 353 1 1489 2 15 1 80 2 849 3 1236 5 1258 2 1239 2 301
77 10 3 5 537 9 755 1 120 6 640 6 727 3 1193 1 899 2 1115 1 845 1 101
78 10 3 1 37 6 781 5 508 12 1014 2 269 2 1072 2 813 4 1042 1 684 1 277
79 10 2 1 228 1 772 1 1023 5 1028 1 209 1 337 1 1186 4 1372 8 56 1 195
80 10 3 1 261 1 1335 5 201 1 1366 5 1064 6 1306 5 729 4 436 1 506 1 440
81 10 2 5 903 1 1481 1 356 2 250 2 1391 1 328 1 60 1 350 1 68 8 74
82 10 3 2 883 3 236 1 1482 10 265 4 1198 5 643 1 774 1 397 3 637 1 1393
83 10 2 2 368 1 688 2 130 6 1081 2 576 3 1185 2 1465 6 1264 3 853 2 833
84 10 4 7 1017 3 164 2 312 1 1005 1 909 9 182 4 169 8 29 1 1343 4 977
85 10 2 1 571 1 1084 7 1035 3 236 5 1015 1 732 2 1394 3 1041 1 1428 1 428
86 10 2 1 400 1 609 5 571 7 520 3 1013 2 143 1 303 2 304 1 1104 1 1310
87 10 2 2 476 2 529 9 502 1 206 2 208 1 1174 4 1295 2 280 2 90 2 714
88 10 4 1 178 4 368 2 789 10 1042 7 1043 5 531 2 338 5 621 3 99 3 1487
89 10 3 1 357 1 1484 3 975 4 885 3 1242 1 1394 4 1321 6 983 6 121 6 666
90 10 3 4 1128 3 1370 9 721 2 268 1 1349 1 756 5 556 5 267 3 1160 1 891
91 10 2 1 51 2 731 2 532 3 480 3 280 1 248 1 794 3 1177 5 1068 4 1161
92 10 3 3 1332 5 194 8 1150 1 568 1 567 3 1165 1 599 1 377 5 164 2 1479
93 10 5 5 1127 5 1335 2 304 2 560 15 898 10 312 3 720 1 1282 7 760 6 1157
94 10 3 2 161 1 617 3 1301 7 1064 2 734 6 118 2 445 6 73 3 936 2 1329
95 10 2 1 19 3 1468 4 823 1 703 2 1127 6 483 1 588 1 268 2 165 1 356
96 10 2 4 1244 4 1312 3 429 2 3 3 1426 3 1366 4 310 1 948 1 952 2 54
97 10 3 2 601 4 176 2 1357 6 441 7 957 1 186 1 802 3 1482 1 1290 11 959
98 10 3 1 456 2 1405 4 558 5 642 3 592 4 530 5 39 3 364 3 823 3 430
99 10 5 5 1200 12 897 7 1048 2 1322 10 11 4 1416 5 1139 6 899 5 529 1 1338
100 10 2 4 840 1 656 3 1142 1 525 2 1033 3 67 7 244 4 1210 1 12 2 1064
101 10 2 5 1069 5 1019 3 1382 1 263 1 1444 2 12 1 1353 2 466 5 1224 1 674
102 10 2 1 827 1 47 2 805 1 564 5 194 1 1013 2 1349 1 960 5 1213 4 500
103 10 4 5 1133 1 892 9 681 1 1293 9 684 1 549 3 1270 7 639 1 1325 3 213
104 10 1 1 80 2 631 1 1084 1 1195 4 511 3 1259 3 1169 1 1327 2 334 1 1183
105 10 4 4 776 8 260 2 528 5 969 9 149 7 1088 2 1108 4 191 7 1418 1 334
106 10 3 1 752 3 838 1 1411 2 211 5 1252 2 975 4 451 4 911 8 885 5 650
107 10 3 1 282 1 1242 8 162 4 1417 1 1222 3 1268 2 1287 9 595 7 60 2 898
108 10 2 1 289 2 194 2 1445 4 1426 1 48 1 869 3 861 2 685 2 436 4 673
109 10 2 3 846 3 742 1 1028 6 1132 2 792 3 918 2 837 4 164 2 890 2 688
110 10 2 4 1267 2 675 3 487 2 1467 2 500 6 1487 3 1105 1 435 1 1075 2 23
111 10 4 4 117 3 61 22 1109 6 489 1 527 3 264 1 937 5 357 1 664 2 1336
112 10 4 1 1164 6 755 3 1354 2 1298 1 197 6 20 14 1006 2 327 4 1064 5 1498
113 10 2 2 932 3 939 3 315 4 907 3 195 3 625 2 1333 4 1260 1 726 2 104
