0	0.42208697987239296
1	0.41484096653416935
2	0.4104163459541308
3	0.4057346241923413
4	0.3995815160392756
5	0.39691538163417694
6	0.39556405893138746
7	0.3938908574653496
8	0.38876989520442207
9	0.3859201665843841
10	0.3847467570679962
11	0.38010327832758284
12	0.3754161526605989
13	0.3735805569153844
14	0.37080100978203834
15	0.36907321501736945
16	0.36621066944270353
17	0.36508229246960267
18	0.359764919039108
19	0.3546843475054673
20	0.35245689935282
21	0.3496911391058033
22	0.3454591885301974
23	0.34459303952069853
24	0.3430310337961616
25	0.3423795860968881
26	0.3397406097794333
27	0.337667450048171
28	0.3373267268975778
29	0.33772148910011535
30	0.33558306682150474
31	0.33620908845402997
32	0.33462706056793934
33	0.33469772702048206
34	0.33358043498111334
35	0.3312295976598596
36	0.32766994831511087
37	0.3264715284169897
38	0.3247722773566811
39	0.3231567175460506
40	0.3229467273326615
41	0.32113184655735905
42	0.31949106852248776
43	0.3169628722615191
44	0.31550984529173676
45	0.31386303982414865
46	0.31325925733992355
47	0.3118625556896678
48	0.31117307281152573
49	0.31038618107821214
50	0.30885264977719973
51	0.309172588677045
52	0.3066804184507059
53	0.30472011720100434
54	0.30618713889962357
55	0.30528288543042037
56	0.303994054041546
57	0.30378267821144045
58	0.3012226127659916
59	0.2976672588330641
60	0.29885743431172196
61	0.2965379119282616
62	0.2974613561889887
63	0.29693315909664997
64	0.295951865338008
65	0.29592110464690125
66	0.29490939660133164
67	0.29403015351386164
68	0.2947930740779795
69	0.2932507441108172
70	0.2914608044364122
71	0.292090220829893
72	0.2930007788551564
73	0.2913372767061341
74	0.2917569107287332
75	0.2917224088724918
76	0.2897125718251745
77	0.2886245162985245
78	0.28950923257202466
79	0.2889154265281586
80	0.2872049519724462
81	0.28771562101332093
82	0.28793399420784505
83	0.28657352643472644
84	0.2859877569678161
85	0.2844601838186849
86	0.28454886328854234
87	0.2828134476319325
88	0.281109831878967
89	0.2813596585729561
90	0.28156632330622555
91	0.2795308523496526
92	0.2770754702471372
93	0.27689367733392933
94	0.2779618492606972
95	0.27693240532115615
96	0.2790987477766048
97	0.2771820241726378
98	0.2780233013620751
99	0.2788183682340163
100	0.27641716374511693
101	0.27694688501584386
102	0.2764747361196884
103	0.2766805694829281
104	0.2758801679866283
105	0.27452766750962965
106	0.2750530240876996
107	0.2736596479175636
108	0.27444362985577253
109	0.2735535096770779
110	0.27556313888188766
111	0.27412001907162853
112	0.2768604225327328
113	0.2781155141545597
114	0.2768934694914219
115	0.27601658195237
116	0.27581830020023546
117	0.2763666580157996
118	0.27634199403824555
119	0.27424604091199634
120	0.27323156163299367
121	0.2732289289612323
122	0.27262445366864885
123	0.27500480462596455
124	0.2763500998960372
125	0.2771175237144837
126	0.2772480488091802
127	0.27596614550388854
128	0.27517294921451463
129	0.2744728663684912
130	0.2722366195496939
131	0.27186728341390465
132	0.2725068840902519
133	0.2720806683882493
134	0.27095658682696955
135	0.27106861393850046
136	0.27044688771779646
137	0.26843400231370285
138	0.2665255231291992
139	0.2717398066759845
140	0.27150044138820506
141	0.2681609665397119
142	0.2677705690298313
143	0.26570364457379325
144	0.26538315142726143
145	0.2647387010924064
146	0.26602365275447437
147	0.26439347468748453
148	0.2639112107892986
149	0.26490400516668766
150	0.26328865319856454
151	0.26161489748584
152	0.25956072070359404
153	0.25925997259527256
154	0.2587732747235937
155	0.25793123544496244
156	0.25872401604932127
157	0.2583280760725747
158	0.2565749245219934
159	0.25775519284112813
160	0.2587409205732629
161	0.25921022895514934
162	0.2617140383619073
163	0.25974369139101094
164	0.25993483721705535
165	0.26187705616860624
166	0.2623481658522242
167	0.2625525443179114
168	0.26084255472804985
169	0.2605301674393097
170	0.26145610581012646
171	0.2620566320950677
172	0.26155254473359646
173	0.264229071264069
174	0.2659216020833024
175	0.2661457948680359
176	0.2655282947783173
177	0.26560609715695005
178	0.26387310632959415
179	0.26592825304354173
180	0.2629511169664195
181	0.2620365406526781
182	0.26382987508803857
183	0.26282142324175284
184	0.26068715781329177
185	0.261149399549924
186	0.26127500570527684
187	0.2594121133107469
188	0.2593495527159958
189	0.25828650757107907
190	0.25982551205812165
191	0.2605610666920881
192	0.2614533345766934
193	0.2636368586794269
194	0.26489028756119404
195	0.2661489125056481
196	0.2649293619526
197	0.264556700336691
198	0.26485488505408683
199	0.2639562433325856
200	0.2625873925783321
201	0.2637580308612869
202	0.2619232664861023
203	0.26108122720747107
204	0.2619084403872355
205	0.261385716480927
206	0.26069623360278493
207	0.2594719026720649
208	0.26119276935315117
209	0.2612843586181134
210	0.25989125957132064
211	0.25988259946684245
212	0.26071985836780165
213	0.2626835543784588
214	0.2607911483478669
215	0.2596776667544686
216	0.2618023021467498
