1 15 6325 0 0 0 0 0 1 1 1 0 1 1 0 1 1 0 0.0
2 15 8420 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 0.0
3 15 4304 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0.0
4 15 6911 0 1 0 1 1 0 0 1 0 0 0 0 0 1 1 0.0
5 15 5615 0 0 0 0 0 1 1 0 1 0 1 1 1 0 0 0.0
6 15 7423 0 1 0 1 1 0 1 0 1 0 0 1 1 1 1 0.0
7 15 6439 1 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0.0
8 15 6326 1 1 0 1 0 1 0 0 1 1 1 0 0 0 1 0.0
9 15 4994 1 0 0 0 1 1 1 1 0 1 1 0 0 0 0 0.0
10 15 6620 1 0 0 1 0 1 1 1 0 1 1 0 0 0 0 0.0
11 15 7421 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0.0
12 15 5712 1 0 0 1 0 1 1 0 1 0 0 1 1 0 0 0.0
13 15 6916 1 1 0 0 0 1 1 1 0 0 1 1 0 0 0 0.0
14 15 6354 1 0 1 1 0 0 1 0 0 0 1 1 0 0 1 0.0
15 15 5825 1 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0.0
16 15 5341 0 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0.0
17 15 5699 0 0 0 0 1 1 1 1 0 1 0 0 0 1 0 0.0
18 15 5750 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0.0
19 15 4800 1 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0.0
20 15 4146 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 0.0
21 15 4900 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 0.0
22 15 5249 1 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0.0
23 15 4660 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0.0
24 15 2853 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0.0
25 15 7415 0 0 1 0 1 1 1 0 1 1 0 0 0 0 1 0.0
26 15 6451 1 1 1 1 1 1 0 0 1 0 0 0 1 1 0 0.0
27 15 7014 0 1 0 0 0 1 0 0 1 0 1 1 1 0 0 0.0
28 15 5466 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 0.0
29 15 6112 0 0 0 1 1 0 0 0 1 0 0 0 1 1 1 0.0
30 15 4454 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 0.0
31 15 7022 0 1 0 0 1 1 1 0 0 1 1 1 0 1 0 0.0
32 15 6855 1 0 0 0 1 1 1 1 1 0 0 0 0 1 0 0.0
33 15 6609 1 1 0 0 0 1 1 0 0 1 0 0 1 0 1 0.0
34 15 4391 0 0 0 1 0 1 1 1 0 1 0 1 0 0 0 0.0
35 15 5406 1 1 0 1 1 1 0 1 0 0 0 0 0 1 1 0.0
36 15 6255 1 0 0 1 1 0 0 1 0 0 1 0 1 0 0 0.0
37 15 5420 0 1 0 0 1 0 0 0 1 0 1 0 1 0 1 0.0
38 15 6899 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0.0
39 15 6649 1 0 0 1 0 0 0 0 1 1 1 1 0 1 1 0.0
40 15 7433 1 1 1 1 0 1 0 0 0 1 0 0 0 0 1 0.0
41 15 5017 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0.0
42 15 3903 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0.0
43 15 7098 0 0 0 1 1 1 0 0 0 0 1 1 0 0 1 0.0
44 15 7344 1 0 0 1 0 0 0 1 0 1 1 1 1 0 0 0.0
45 15 6216 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0.0
46 15 5990 0 1 1 0 1 0 0 1 1 0 0 1 0 0 0 0.0
47 15 7154 1 0 1 1 1 0 0 1 1 1 0 0 0 1 0 0.0
48 15 5537 0 0 1 1 0 0 0 0 1 1 1 1 0 1 0 0.0
49 15 6285 0 1 0 1 1 1 1 1 1 0 0 0 1 0 1 0.0
50 15 5357 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0.0
51 15 6801 1 0 1 1 0 0 1 0 0 0 0 1 0 1 1 0.0
52 15 5562 0 1 1 0 1 1 0 0 0 0 0 1 0 0 1 0.0
53 15 5767 0 1 0 0 1 1 0 1 0 1 1 0 0 0 1 0.0
54 15 6760 1 1 0 1 0 0 1 0 1 0 0 0 0 1 1 0.0
55 15 4854 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0.0
56 15 4003 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0.0
57 15 4802 0 1 1 0 0 0 1 0 1 0 0 1 1 1 0 0.0
58 15 7190 1 1 0 0 1 0 1 0 1 1 1 0 1 0 0 0.0
59 15 6763 0 0 1 0 1 1 1 1 1 0 0 0 0 0 0 0.0
60 15 5221 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 0.0
61 15 6618 0 0 1 0 1 0 1 1 1 1 0 1 0 0 1 0.0
62 15 5463 0 1 0 1 1 0 1 0 1 0 0 1 0 1 1 0.0
63 15 6402 1 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0.0
64 15 6168 0 1 1 1 0 0 0 1 0 1 0 1 1 0 0 0.0
65 15 9045 1 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0.0
66 15 6698 1 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0.0
67 15 7094 1 0 1 0 1 1 0 1 1 0 0 1 1 0 0 0.0
68 15 5198 0 0 0 0 0 1 0 0 0 1 1 1 1 1 0 0.0
69 15 4529 1 1 1 0 0 0 1 0 0 1 0 1 0 0 0 0.0
70 15 4209 0 1 1 1 0 0 1 1 0 0 1 1 0 0 0 0.0
71 15 4665 1 0 0 1 0 1 1 0 1 1 1 0 0 1 1 0.0
72 15 5743 0 1 0 1 0 0 0 0 1 1 0 1 0 1 1 0.0
73 15 8776 1 0 1 1 1 1 0 0 0 0 0 1 1 0 1 0.0
74 15 6762 1 0 0 0 1 1 1 1 1 0 0 0 0 1 0 0.0
75 15 7085 1 1 1 1 1 0 0 1 0 0 0 0 0 0 1 0.0
76 15 7659 0 1 0 0 1 0 0 1 1 0 0 1 1 1 0 0.0
77 15 6357 0 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0.0
