1 20 8804 1 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 1 0 1 0 0.0
2 20 11562 0 1 0 0 1 1 0 1 1 1 1 0 1 0 0 0 1 0 1 1 0.0
3 20 7959 0 0 1 0 1 0 0 1 1 1 1 0 0 1 0 0 1 0 0 1 0.0
4 20 8354 0 1 0 0 0 0 0 0 1 1 0 1 0 1 1 1 0 0 1 0 0.0
5 20 8749 1 1 1 0 1 0 1 0 0 0 1 1 1 1 0 0 1 1 0 0 0.0
6 20 9159 1 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0.0
7 20 7026 1 0 0 0 0 0 1 1 0 1 0 1 1 0 0 0 0 1 1 0 0.0
8 20 9470 0 0 0 0 1 1 1 0 1 1 0 0 0 0 1 0 0 1 1 1 0.0
9 20 8873 0 1 1 1 1 1 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0.0
10 20 9223 0 0 1 0 0 0 1 1 0 0 1 1 1 1 0 0 0 1 1 0 0.0
11 20 9736 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1 0 0 1 0.0
12 20 6847 1 0 0 0 1 1 0 0 0 1 0 1 1 1 0 0 1 1 0 0 0.0
13 20 8273 0 0 0 0 1 1 1 1 0 1 0 0 0 1 0 1 1 0 0 1 0.0
14 20 6188 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 1 0.0
15 20 5795 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 1 0 0.0
16 20 7263 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 1 1 1 0 1 0.0
17 20 6464 1 1 0 0 0 0 0 1 0 1 1 1 0 0 1 0 1 0 0 0 0.0
18 20 4276 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0.0
19 20 9009 0 0 1 0 1 1 1 0 0 1 0 0 1 0 1 0 0 1 1 0 0.0
20 20 9289 1 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 1 1 1 0.0
21 20 9285 1 0 0 0 0 0 1 1 1 0 1 1 0 0 1 1 0 0 1 0 0.0
22 20 7054 0 0 1 1 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0.0
23 20 9324 0 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 1 1 1 0 0.0
24 20 6910 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0.0
25 20 8125 1 0 1 1 0 0 0 1 1 0 0 1 0 0 1 0 1 0 0 1 0.0
26 20 7525 1 1 0 0 1 0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 0.0
27 20 8185 0 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 1 0 0 0 0.0
28 20 10408 1 0 0 1 0 0 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0.0
29 20 8804 0 1 1 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 0 0 0.0
30 20 9595 1 1 1 0 1 0 1 1 0 1 0 1 1 0 0 0 0 0 1 0 0.0
31 20 7108 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0.0
