1 5 1110 1 0 0 1 0 0.0
2 5 1200 0 0 0 0 1 0.0
3 5 1278 0 0 1 0 0 0.0
4 5 1316 0 0 1 0 0 0.0
5 5 1062 0 0 0 1 0 0.0
6 5 1173 1 0 0 0 0 0.0
7 5 1152 0 1 0 0 0 0.0
8 5 964 0 1 0 0 0 0.0
9 5 1164 0 0 1 0 0 0.0
10 5 956 0 0 0 0 1 0.0
11 5 990 0 0 1 0 0 0.0
12 5 1047 1 0 0 0 0 0.0
13 5 1414 0 0 0 1 0 0.0
14 5 101 0 0 0 1 0 0.0
15 5 1472 0 1 0 0 0 0.0
16 5 548 0 0 0 1 0 0.0
17 5 351 0 0 0 0 1 0.0
18 5 1490 0 1 0 0 0 0.0
19 5 365 1 0 0 0 1 0.0
20 5 1160 0 0 0 1 0 0.0
21 5 1433 0 0 0 1 0 0.0
22 5 1151 0 0 0 1 0 0.0
23 5 1347 0 0 1 0 0 0.0
24 5 1066 0 1 0 0 0 0.0
25 5 1168 0 1 0 0 0 0.0
26 5 1830 0 1 0 0 1 0.0
27 5 1126 1 0 0 0 0 0.0
28 5 1074 0 1 0 0 0 0.0
29 5 1086 1 0 0 0 0 0.0
30 5 1447 1 1 0 0 0 0.0
31 5 773 0 0 1 0 0 0.0
32 5 1156 0 0 1 0 0 0.0
33 5 810 0 0 0 1 0 0.0
34 5 978 0 0 0 1 0 0.0
35 5 1162 0 0 1 0 0 0.0
36 5 930 0 0 0 0 1 0.0
37 5 613 0 0 1 0 0 0.0
38 5 948 0 1 0 0 0 0.0
39 5 1448 0 0 0 0 1 0.0
40 5 1495 1 0 0 0 0 0.0
41 5 1230 1 0 0 0 0 0.0
42 5 802 1 0 0 0 0 0.0
43 5 743 0 0 1 0 0 0.0
44 5 1419 0 0 0 0 1 0.0
45 5 1374 0 1 0 0 0 0.0
46 5 1370 1 0 0 0 0 0.0
47 5 1103 0 0 0 1 0 0.0
48 5 1050 0 0 1 0 0 0.0
49 5 870 0 0 0 1 0 0.0
50 5 601 0 1 0 0 0 0.0
51 5 1468 0 0 0 1 0 0.0
52 5 1211 1 0 0 0 0 0.0
53 5 1021 1 0 0 0 0 0.0
54 5 1193 0 0 0 0 1 0.0
55 5 1200 0 0 0 1 0 0.0
56 5 1421 0 0 0 0 1 0.0
57 5 735 0 0 0 0 1 0.0
58 5 1311 1 0 0 0 0 0.0
59 5 533 1 0 0 0 0 0.0
60 5 1268 0 1 0 0 0 0.0
61 5 451 0 1 0 0 0 0.0
62 5 2300 1 0 0 1 0 0.0
63 5 1399 0 0 0 1 0 0.0
64 5 958 1 0 0 0 0 0.0
65 5 1201 1 0 0 0 0 0.0
66 5 836 1 0 0 0 0 0.0
67 5 641 1 0 0 0 0 0.0
68 5 301 0 0 0 0 1 0.0
69 5 1779 1 0 1 0 0 0.0
70 5 1561 1 0 1 0 0 0.0
71 5 980 0 1 0 0 0 0.0
72 5 565 0 1 0 0 0 0.0
73 5 149 0 1 0 0 0 0.0
74 5 1297 1 0 0 0 0 0.0
75 5 1442 0 0 0 1 0 0.0
76 5 1458 0 0 1 1 0 0.0
77 5 1028 0 0 0 1 0 0.0
78 5 219 0 1 0 0 0 0.0
79 5 1298 1 0 0 0 0 0.0
80 5 1249 0 0 0 1 0 0.0
81 5 512 0 0 0 0 1 0.0
82 5 846 0 0 0 0 1 0.0
83 5 823 1 0 0 0 0 0.0
84 5 1220 0 0 1 0 0 0.0
85 5 1119 0 1 0 0 0 0.0
86 5 196 1 0 0 0 0 0.0
87 5 935 0 0 1 0 0 0.0
88 5 1847 1 0 0 1 0 0.0
89 5 1595 1 1 0 0 0 0.0
90 5 1377 0 0 0 1 0 0.0
91 5 446 0 0 1 0 0 0.0
92 5 1379 1 0 0 0 0 0.0
93 5 1332 0 1 0 0 0 0.0
94 5 730 0 0 0 1 0 0.0
95 5 1076 0 0 1 0 0 0.0
96 5 1235 0 0 0 1 0 0.0
97 5 1396 1 0 0 1 0 0.0
98 5 1320 0 0 0 0 1 0.0
99 5 399 0 0 0 1 0 0.0
100 5 1336 1 0 0 0 0 0.0
101 5 712 0 0 0 0 1 0.0
102 5 753 0 0 0 0 1 0.0
103 5 1071 1 0 1 0 0 0.0
104 5 1226 0 0 1 0 0 0.0
105 5 1496 0 0 0 0 1 0.0
106 5 1254 0 0 0 0 1 0.0
107 5 1063 0 0 1 0 0 0.0
108 5 1440 0 1 0 0 0 0.0
109 5 953 0 0 0 1 0 0.0
110 5 2339 1 1 0 0 0 0.0
111 5 1295 0 0 1 0 0 0.0
112 5 421 0 0 1 0 0 0.0
113 5 761 0 0 1 0 0 0.0
114 5 1145 0 0 0 0 1 0.0
115 5 412 0 1 0 0 0 0.0
116 5 1465 0 1 0 0 0 0.0
117 5 1163 1 0 0 0 0 0.0
118 5 1420 0 0 0 0 1 0.0
119 5 1139 0 1 0 0 0 0.0
120 5 1076 0 0 1 0 0 0.0
121 5 1398 0 0 1 0 0 0.0
122 5 922 0 0 0 0 1 0.0
123 5 1185 0 0 0 0 1 0.0
124 5 778 0 1 0 0 0 0.0
125 5 1434 0 1 0 0 0 0.0
126 5 899 1 0 0 0 0 0.0
127 5 703 0 0 1 0 0 0.0
128 5 1447 0 1 1 0 0 0.0
129 5 1499 0 0 0 1 0 0.0
130 5 1149 0 1 0 0 0 0.0
131 5 975 0 0 1 0 0 0.0
132 5 1166 1 0 0 0 0 0.0
133 5 1169 0 0 0 1 0 0.0
134 5 1089 1 0 0 0 0 0.0
135 5 1449 0 1 0 0 0 0.0
136 5 1285 1 0 0 0 0 0.0
137 5 757 1 0 0 0 0 0.0
138 5 2396 1 0 0 1 0 0.0
139 5 1080 0 0 0 0 1 0.0
140 5 474 0 0 1 0 0 0.0
141 5 2152 1 0 1 0 0 0.0
142 5 1288 1 0 0 0 0 0.0
143 5 226 0 0 0 1 0 0.0
144 5 855 1 0 0 0 0 0.0
145 5 2330 1 1 0 0 0 0.0
146 5 1372 0 1 0 0 0 0.0
147 5 766 0 0 0 0 1 0.0
148 5 1327 1 0 0 0 1 0.0
149 5 237 0 0 1 0 0 0.0
150 5 1341 0 0 0 0 1 0.0
151 5 788 0 1 0 0 0 0.0
152 5 513 0 1 0 0 0 0.0
153 5 714 0 0 1 0 0 0.0
154 5 1366 0 1 0 0 0 0.0
155 5 741 0 0 0 0 1 0.0
156 5 966 1 0 0 0 0 0.0
157 5 1392 0 0 0 1 0 0.0
158 5 553 0 0 0 1 0 0.0
159 5 1375 0 0 1 0 0 0.0
160 5 1052 1 0 1 0 0 0.0
161 5 933 1 0 0 0 0 0.0
162 5 805 0 0 0 0 1 0.0
163 5 854 0 0 1 0 0 0.0
164 5 1158 0 0 1 0 1 0.0
165 5 175 0 1 0 0 0 0.0
166 5 951 1 0 0 0 0 0.0
167 5 1201 0 0 0 0 1 0.0
168 5 1242 0 0 1 0 0 0.0
169 5 872 0 0 1 0 0 0.0
170 5 1207 0 0 0 1 0 0.0
171 5 315 0 0 1 0 0 0.0
172 5 266 0 0 0 1 0 0.0
173 5 1381 0 1 0 0 0 0.0
174 5 496 0 0 1 0 0 0.0
175 5 857 0 0 0 1 0 0.0
176 5 1071 0 0 1 0 0 0.0
177 5 1120 0 1 0 0 0 0.0
178 5 479 0 1 0 0 1 0.0
179 5 2256 0 0 0 1 1 0.0
180 5 1165 0 1 0 0 1 0.0
181 5 1196 0 0 0 1 0 0.0
182 5 727 0 0 1 0 0 0.0
183 5 999 0 1 0 0 0 0.0
184 5 1053 0 0 0 0 1 0.0
185 5 981 0 0 0 1 0 0.0
186 5 650 1 0 0 0 0 0.0
187 5 826 0 0 1 0 0 0.0
188 5 1066 0 1 0 0 0 0.0
189 5 1334 1 0 0 0 0 0.0
190 5 1438 0 0 0 0 1 0.0
191 5 595 0 0 0 0 1 0.0
192 5 980 0 0 1 0 0 0.0
193 5 673 0 1 0 1 0 0.0
194 5 371 0 1 0 0 0 0.0
195 5 345 0 1 0 0 0 0.0
196 5 1404 1 0 0 0 0 0.0
197 5 1111 0 1 0 0 0 0.0
198 5 512 0 0 1 0 0 0.0
199 5 1042 0 0 0 0 1 0.0
200 5 938 1 0 0 0 0 0.0
201 5 862 0 1 0 0 0 0.0
202 5 1036 0 0 0 0 1 0.0
203 5 930 0 0 1 1 0 0.0
204 5 1398 0 0 1 0 0 0.0
205 5 214 0 0 1 0 0 0.0
206 5 1192 0 0 1 0 0 0.0
207 5 1309 0 1 0 0 0 0.0
208 5 1148 0 0 0 1 0 0.0
209 5 2150 0 0 0 1 1 0.0
210 5 1384 0 0 0 1 0 0.0
211 5 1286 0 0 1 0 0 0.0
212 5 532 0 0 0 1 0 0.0
213 5 1488 1 0 0 0 0 0.0
214 5 676 0 1 0 0 1 0.0
215 5 1237 1 0 0 0 0 0.0
216 5 1336 0 1 0 0 0 0.0
217 5 1254 0 1 0 0 0 0.0
218 5 551 0 0 1 0 0 0.0
219 5 1473 0 0 0 0 1 0.0
220 5 884 1 0 0 0 0 0.0
221 5 1646 1 0 1 0 0 0.0
222 5 1051 0 0 0 0 1 0.0
223 5 1411 0 0 0 0 1 0.0
224 5 1206 0 1 0 0 0 0.0
225 5 1008 0 1 0 0 0 0.0
226 5 802 0 0 0 1 0 0.0
227 5 1199 1 0 0 0 0 0.0
228 5 1479 0 1 0 0 0 0.0
229 5 1226 0 1 0 0 0 0.0
230 5 469 1 0 0 0 0 0.0
231 5 889 0 0 0 0 1 0.0
232 5 1143 0 1 0 0 0 0.0
233 5 988 0 0 1 0 0 0.0
234 5 1414 0 0 0 0 1 0.0
235 5 2365 1 0 1 0 0 0.0
