1 10 2310 1 0 0 1 0 0 0 0 1 0 0.0
2 10 2594 0 1 0 0 0 1 0 0 0 0 0.0
3 10 2453 0 0 0 0 0 0 0 1 0 1 0.0
4 10 3755 0 0 0 0 1 1 1 0 0 0 0.0
5 10 2520 0 0 1 0 0 0 0 0 1 0 0.0
6 10 2368 0 0 0 0 1 1 0 0 0 0 0.0
7 10 2899 1 0 0 0 0 1 0 0 0 0 0.0
8 10 2957 0 0 1 0 0 0 1 0 0 0 0.0
9 10 2665 0 0 0 0 0 0 1 1 0 1 0.0
10 10 1810 0 1 0 0 0 1 1 0 0 0 0.0
11 10 3419 0 0 0 0 1 1 0 0 0 1 0.0
12 10 1925 1 0 0 0 0 0 0 1 0 0 0.0
13 10 3419 0 1 0 0 0 1 0 0 0 1 0.0
14 10 2700 0 1 0 1 0 0 0 0 0 1 0.0
15 10 3776 1 0 1 0 0 0 0 0 0 1 0.0
16 10 2688 0 0 0 1 0 0 1 1 0 0 0.0
17 10 2347 0 0 0 1 1 0 0 0 0 1 0.0
18 10 3440 0 0 0 1 0 0 0 0 1 1 0.0
19 10 2018 0 0 0 0 0 1 0 1 0 0 0.0
20 10 3135 0 0 0 0 1 0 0 1 1 0 0.0
21 10 2203 1 1 1 0 0 0 0 0 0 0 0.0
22 10 2958 1 1 0 0 0 0 0 0 0 1 0.0
23 10 2793 0 0 0 0 0 0 1 1 0 0 0.0
24 10 2665 0 0 1 1 0 0 0 0 0 0 0.0
25 10 3408 0 0 0 0 1 1 0 0 0 1 0.0
26 10 2435 0 0 1 0 1 0 0 0 1 0 0.0
27 10 2461 1 0 0 0 0 1 1 0 0 0 0.0
28 10 2616 0 1 0 0 0 1 0 0 0 0 0.0
29 10 2521 0 0 0 1 1 1 0 0 0 0 0.0
30 10 2067 1 0 0 0 0 0 0 0 1 0 0.0
31 10 1699 0 1 0 0 0 0 0 1 0 0 0.0
32 10 4133 0 0 1 0 0 0 0 1 1 0 0.0
33 10 1894 1 0 0 0 0 0 1 0 0 0 0.0
34 10 1906 0 0 1 1 0 1 0 0 0 0 0.0
35 10 3719 0 0 0 0 0 1 0 0 1 1 0.0
36 10 1933 1 0 0 0 0 0 0 0 1 0 0.0
37 10 1649 0 1 0 0 0 0 0 1 0 0 0.0
38 10 1823 0 0 0 0 0 0 0 1 0 1 0.0
39 10 3224 0 0 0 1 1 0 0 0 1 1 0.0
40 10 2685 0 0 0 0 1 0 1 0 0 1 0.0
41 10 2547 1 0 0 0 0 0 0 1 0 0 0.0
42 10 2387 1 1 0 0 1 0 0 0 0 0 0.0
43 10 3106 1 0 0 0 0 0 1 1 0 0 0.0
44 10 3226 1 0 0 0 0 0 1 1 0 0 0.0
45 10 3182 1 0 0 0 0 0 0 1 0 1 0.0
46 10 2628 1 0 1 0 0 0 0 1 0 0 0.0
47 10 2426 0 0 0 1 0 0 1 1 0 0 0.0
48 10 3104 0 0 0 0 0 0 1 1 0 1 0.0
49 10 2012 0 0 0 0 0 0 1 0 1 1 0.0
50 10 2631 0 0 1 0 0 1 0 0 1 0 0.0
51 10 2811 0 0 0 0 1 1 0 0 0 0 0.0
52 10 3405 0 1 0 1 0 0 0 0 0 1 0.0
53 10 2540 0 0 0 0 1 0 1 1 0 0 0.0
54 10 2911 0 0 0 0 0 0 0 1 0 1 0.0
55 10 3402 1 0 0 0 0 0 0 1 0 1 0.0
56 10 4062 0 0 1 0 1 1 1 0 0 1 0.0
57 10 2956 0 0 0 0 0 0 1 1 0 1 0.0
58 10 2135 0 0 1 1 0 1 0 0 0 0 0.0
59 10 2490 1 0 1 0 0 0 1 0 0 0 0.0
60 10 2683 0 1 0 0 0 0 1 0 0 1 0.0
61 10 2215 0 1 0 0 0 0 1 0 0 0 0.0
62 10 2280 0 1 0 0 1 1 0 0 0 0 0.0
63 10 1963 0 0 0 0 1 0 0 1 0 0 0.0
64 10 2400 0 0 1 0 1 0 0 0 0 0 0.0
65 10 3174 0 1 1 0 0 0 1 0 0 0 0.0
66 10 2946 1 1 0 0 0 0 0 0 1 0 0.0
67 10 2124 0 1 0 0 0 0 1 0 0 0 0.0
68 10 2541 0 1 0 0 0 0 0 0 1 0 0.0
69 10 2671 0 0 0 0 0 0 0 1 0 1 0.0
70 10 2141 0 1 0 0 0 0 0 0 1 0 0.0
71 10 3792 0 1 1 0 0 1 1 0 0 0 0.0
72 10 2671 0 1 0 1 0 1 0 0 0 1 0.0
73 10 2700 0 0 0 1 1 0 0 0 0 0 0.0
74 10 2297 0 1 0 0 0 1 0 0 0 0 0.0
75 10 3702 1 1 0 0 0 1 0 0 0 0 0.0
76 10 2576 0 0 1 0 0 0 0 1 0 1 0.0
77 10 1526 0 0 1 0 0 1 0 1 0 0 0.0
78 10 2593 1 0 0 0 0 0 1 1 0 0 0.0
