1 15 10050 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0.1
2 15 13567 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 0.1
3 15 12533 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0.1
4 15 13444 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0.1
5 15 13049 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 0.1
6 15 15668 1 1 1 1 1 0 1 0 0 1 1 1 1 0 1 0.1
7 15 12945 1 1 1 1 0 1 1 0 1 1 0 1 1 0 1 0.1
8 15 14257 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 0.1
9 15 12303 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0.1
10 15 13656 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1 0.1
11 15 15228 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0.1
12 15 15443 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0 0.1
13 15 12342 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0.1
14 15 13968 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0.1
15 15 12744 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0.1
16 15 14878 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0.1
17 15 14942 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 0.1
18 15 14762 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0.1
19 15 12897 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0.1
20 15 13264 1 1 1 1 1 0 1 1 0 0 1 1 1 0 1 0.1
21 15 12946 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 0.1
22 15 11948 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0.1
23 15 13558 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0.1
24 15 14210 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0.1
25 15 11634 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0.1
26 15 12224 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0.1
27 15 13152 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0.1
28 15 13100 1 1 0 1 0 1 1 1 1 1 0 1 1 1 0 0.1
29 15 11559 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0.1
30 15 13196 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0.1
31 15 13147 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 0.1
32 15 13052 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 0.1
33 15 13719 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 0.1
34 15 16226 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0.1
35 15 12507 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1 0.1
36 15 12223 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0.1
37 15 15567 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 0.1
38 15 14340 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0.1
39 15 14714 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 0.1
40 15 11905 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0.1
41 15 12538 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 0.1
42 15 12378 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 0.1
43 15 15320 1 1 0 1 0 0 1 1 1 1 1 1 1 0 1 0.1
44 15 14408 1 0 0 1 0 1 1 1 1 1 1 1 1 0 1 0.1
