1 20 4 1 8 1 952 2 571 3 456 1 1441 2 1299 10 835 1 596 1 618 5 816 1 800 1 882 2 1002 3 85 3 1162 1 1489 2 1160 1 661 4 1098 1 799
2 20 4 1 547 1 833 2 293 1 220 1 509 2 495 1 418 5 752 3 1027 1 35 1 1377 2 1123 6 711 3 1032 1 1471 1 798 5 354 1 62 1 859 1 265
3 20 3 1 1490 4 259 3 709 1 910 1 476 2 290 1 1353 1 410 4 451 2 711 1 221 3 718 1 381 1 115 1 1378 2 1098 3 142 1 1050 2 1413 2 978
4 20 4 1 1186 1 1043 1 952 3 96 1 21 5 212 2 768 4 200 1 1432 1 662 1 397 1 198 1 867 4 875 1 329 2 125 3 152 5 976 4 917 3 1366
5 20 4 2 968 2 1415 1 603 3 1247 1 851 1 1061 1 227 6 1496 2 1485 1 477 2 468 1 187 1 831 2 562 3 1327 3 1468 2 441 2 1 2 1393 2 1149
6 20 5 1 802 1 923 4 481 1 215 3 731 4 692 8 861 1 655 1 501 6 1136 2 127 7 993 1 587 1 607 3 1406 1 1029 3 893 1 73 4 643 4 280
7 20 4 1 1246 2 1400 3 174 1 1308 3 1369 1 944 1 706 7 98 1 1070 8 519 3 1186 2 436 2 64 1 629 1 454 1 1082 2 38 1 996 2 1175 3 1320
8 20 4 3 174 3 1072 9 649 2 973 1 1073 1 861 2 222 1 637 3 52 2 305 1 475 1 1432 2 496 2 1279 1 388 1 397 1 538 2 946 1 1307 2 1122
9 20 4 2 1023 1 793 5 1226 1 1243 2 1452 3 937 4 341 4 1001 1 1391 1 1470 2 333 2 326 1 1276 1 168 1 669 1 1060 2 343 4 1247 2 15 1 153
10 20 4 4 395 1 88 3 222 1 1393 1 62 3 1426 3 289 2 111 5 806 1 797 1 125 1 774 3 1223 1 827 4 376 2 748 1 1052 3 89 1 496 1 148
11 20 3 1 501 2 286 1 1357 1 82 1 472 5 894 3 1077 1 698 2 678 1 644 2 1317 1 798 1 232 1 10 1 238 1 1070 4 1017 3 395 1 702 3 844
12 20 4 1 335 4 13 2 1274 1 599 5 1229 4 1112 3 501 1 1200 1 465 1 1459 3 668 1 1028 1 694 1 1252 4 1464 1 1440 1 987 2 1303 3 1424 1 1145
13 20 4 2 561 4 1194 2 1101 3 1324 3 231 1 231 1 1453 1 683 3 26 3 777 1 786 1 512 1 10 7 971 1 396 1 659 1 351 2 886 7 237 2 1049
14 20 4 2 1041 1 617 1 1407 4 1017 1 1382 3 1190 1 1158 1 652 1 66 6 351 1 492 4 263 4 591 1 1422 1 80 1 84 2 1155 2 1474 1 1188 2 1297
15 20 3 1 364 2 1364 1 476 1 962 4 565 1 118 3 570 1 740 1 522 1 967 3 727 2 637 1 19 2 1256 3 1204 2 828 3 985 2 1350 2 788 3 849
16 20 3 1 1295 2 275 2 1358 1 640 1 1470 1 1224 1 1488 1 688 1 370 1 44 2 810 1 668 5 1021 2 669 3 210 1 430 1 457 1 917 2 1151 2 824
17 20 4 4 1131 4 1453 2 414 1 767 2 1229 2 180 1 266 2 1145 3 376 1 1466 2 20 2 804 2 584 2 1480 1 498 2 240 3 576 3 390 2 1324 1 1433
18 20 3 4 490 1 1334 2 827 3 123 2 745 1 977 1 337 3 794 1 1413 1 118 1 1219 5 835 3 928 4 613 1 1232 1 54 1 662 1 641 1 275 1 111
19 20 4 3 1095 2 4 1 1156 1 386 3 337 2 1462 3 1003 1 737 1 1331 1 470 2 419 12 406 1 966 3 911 1 264 1 693 1 25 2 354 4 803 2 197
20 20 4 1 1258 2 1102 2 1341 2 1335 1 1414 2 1481 1 666 1 979 1 1497 1 1250 1 246 2 515 7 582 1 1437 3 465 2 1224 7 129 5 919 1 688 1 1264
21 20 3 1 842 3 405 1 462 1 100 1 1201 1 88 1 429 1 1052 1 306 3 977 2 950 2 1394 4 249 3 1129 1 658 1 1051 2 864 2 1401 2 1240 1 825
22 20 4 3 763 1 64 4 179 2 1411 4 290 2 1098 4 182 1 1430 3 270 4 471 7 1348 1 483 2 625 1 360 4 1035 2 73 1 1190 1 1463 1 896 1 1258
23 20 4 2 1332 4 260 1 723 3 357 6 222 1 236 3 1356 1 1359 5 1422 4 1037 1 1105 1 423 1 1418 1 855 2 427 1 20 1 667 2 871 7 128 1 763
24 20 4 4 844 1 587 1 1006 2 639 1 638 1 980 1 55 2 1331 2 991 1 168 1 567 7 790 3 192 2 1143 5 1087 2 1131 4 223 3 890 5 722 1 95
25 20 3 2 811 3 1488 2 66 1 1265 2 1311 2 1219 3 393 1 923 2 101 3 1488 3 1459 1 972 1 350 1 306 1 622 2 1235 1 1082 1 22 1 97 3 135
26 20 3 2 1195 3 426 1 1154 4 488 1 22 3 1176 1 1470 1 849 1 1489 2 15 1 80 2 849 3 1236 2 608 2 1239 1 120 3 1193 1 899 2 1115 1 845
27 20 3 1 425 1 101 2 626 1 37 2 1072 2 813 4 1042 1 964 1 277 1 772 1 1023 2 623 1 209 1 337 1 1186 1 195 1 1335 5 201 1 1366 2 1139
28 20 5 1 1481 1 356 2 250 2 1391 1 328 1 60 1 1489 1 68 8 74 3 236 4 1278 10 265 3 849 5 643 1 774 1 397 1 688 2 1465 2 833 1 144
29 20 4 1 1236 2 312 1 1005 1 909 2 818 4 169 8 29 1 1343 1 571 1 1084 1 312 3 236 5 1015 1 732 2 1394 1 904 2 782 1 400 2 665 3 1013
30 20 3 1 576 2 143 1 1104 1 1310 4 873 2 476 4 681 1 1235 1 206 1 785 2 280 2 90 1 178 3 1487 4 173 1 357 1 1484 1 900 1 1394 4 1321
31 20 4 3 1370 1 1349 1 691 5 556 5 267 1 203 1 891 2 731 2 532 3 480 1 937 1 248 2 1126 3 1177 8 1260 3 1332 1 568 1 567 1 1019 1 599
32 20 4 1 726 1 377 5 1335 2 304 2 560 2 944 1 1282 1 617 3 1301 2 1119 1 1164 2 1329 3 1468 4 823 1 703 1 588 1 268 2 165 1 356 7 494
33 20 5 1 1475 4 1244 4 1312 4 1184 2 3 1 383 2 54 1 186 1 1290 11 959 2 1405 2 1013 4 530 5 39 3 364 1 313 3 430 2 1322 2 421 3 1134
34 20 3 1 1338 1 656 1 1343 3 1382 1 263 1 1444 1 674 1 581 2 805 1 564 5 194 1 1013 2 1349 1 960 5 1213 5 1133 1 892 1 1466 3 213 1 965
35 20 6 2 631 1 1084 1 1195 4 921 1 1327 3 762 4 776 4 831 9 149 5 1379 2 1108 4 191 2 211 4 451 5 650 1 1242 8 162 1 1442 1 1222 2 898
36 20 3 1 289 2 194 2 1445 4 1426 1 48 1 869 1 1472 2 685 3 21 3 846 3 742 1 1028 2 976 2 837 1 257 1 884 1 600 1 1216 2 500 3 155
37 20 4 1 124 1 1075 2 23 3 61 1 527 3 264 1 937 5 357 1 664 1 1164 2 1298 1 197 6 20 2 147 2 932 4 907 3 195 3 625 1 726 2 104
38 20 4 2 1272 3 494 3 1193 1 478 1 740 1 217 1 1080 1 388 3 646 1 1146 8 1222 5 563 3 194 3 262 1 839 1 661 4 525 2 690 1 1442 4 919
39 20 4 2 894 3 1298 1 468 1 1156 1 525 1 442 8 1053 2 757 3 521 2 1247 1 1163 3 1283 1 1334 1 517 4 475 2 1124 1 727 2 1381 1 286 1 259
40 20 4 3 954 1 831 2 1450 1 285 2 1100 1 316 1 1067 4 852 3 1259 2 22 1 814 1 321 6 474 1 1354 1 837 1 891 5 1045 4 1464 3 545 1 688
41 20 5 1 987 4 1168 4 1367 2 564 1 180 7 728 2 915 2 1010 1 1485 1 1309 2 679 2 488 1 21 6 879 1 81 3 598 1 566 2 1300 6 823 1 1259
42 20 3 1 1060 1 719 1 862 2 726 1 1248 3 1389 2 668 1 1468 2 121 1 715 2 271 1 1377 2 1269 1 381 1 846 1 527 5 584 2 1402 2 864 1 1243
43 20 5 2 1368 1 532 7 1155 3 114 8 751 2 779 1 921 3 1403 1 583 2 307 1 704 2 1248 1 807 2 989 5 611 1 990 1 313 5 964 1 218 1 1456
44 20 5 1 515 1 1142 1 572 1 654 5 395 4 36 2 643 5 772 2 1125 3 53 1 291 2 1397 2 119 2 653 1 50 4 455 3 1352 4 1155 3 958 3 68
45 20 4 5 1101 1 655 1 521 2 86 1 712 4 759 7 895 3 1431 1 1029 2 1318 2 878 1 182 1 1334 2 915 2 1416 1 401 2 762 3 554 3 1016 2 1271
46 20 6 4 605 1 573 1 387 1 439 2 946 2 827 6 213 2 643 4 672 3 14 2 845 1 728 1 210 3 438 6 1479 6 758 3 1198 4 611 6 1338 2 262
47 20 4 2 1451 4 95 2 1405 4 413 1 1154 1 225 7 636 5 1460 2 902 2 272 3 567 1 1256 1 1217 4 320 2 819 1 193 1 366 2 1379 1 930 1 281
48 20 3 1 254 2 678 1 295 1 927 1 719 2 54 1 244 1 1186 1 194 2 1199 2 1035 6 630 1 579 2 1342 1 1143 2 129 3 1092 1 547 4 1410 3 341
49 20 4 4 299 1 156 1 5 1 100 1 874 3 608 4 685 1 125 2 1326 4 228 6 918 1 254 1 226 1 286 2 1123 3 1236 1 1208 1 873 5 907 1 995
50 20 4 1 901 1 740 1 409 2 114 1 1479 2 181 1 1317 1 545 4 565 6 254 1 112 2 997 2 489 1 546 4 690 1 696 1 1341 3 145 5 721 2 183
51 20 4 3 47 2 959 1 473 2 286 3 387 2 1389 1 830 1 146 3 390 1 450 1 1270 2 828 3 983 2 43 5 1411 1 228 2 314 1 1403 2 1118 4 26
52 20 6 4 1183 5 224 4 27 1 1265 1 1316 1 1274 11 680 1 1148 5 1264 1 1408 6 1037 4 899 3 230 6 1335 4 928 1 1445 1 414 2 8 1 738 1 721
53 20 5 8 924 2 764 1 1472 11 1117 2 1295 3 1015 2 734 3 265 2 1404 1 561 4 933 2 1072 4 578 2 172 1 172 4 1311 1 1353 2 751 2 230 1 61
