1 25 5 1 8 1 952 2 571 3 456 1 1441 2 1299 10 835 1 596 1 618 5 816 1 800 1 882 2 1002 3 85 3 1162 1 1489 2 1160 1 661 4 1098 1 799 1 833 2 293 1 220 1 509 2 495
2 25 5 4 1196 1 418 5 752 3 1027 1 35 1 1377 2 1123 6 711 3 1032 1 1471 1 798 5 354 1 62 1 859 1 265 2 1090 1 1490 4 259 3 709 1 910 1 476 2 290 1 1353 1 410 4 451
3 25 4 1 1313 2 711 1 221 3 718 1 381 1 115 1 1378 2 1098 3 142 1 1050 2 1413 2 978 1 1043 1 952 3 96 1 21 5 212 2 768 4 200 1 1432 1 662 1 397 1 198 1 867 4 875
4 25 5 2 125 3 152 5 976 4 917 3 1366 2 1415 1 603 3 1247 1 851 1 1061 1 227 6 1496 2 1485 1 477 2 468 1 187 1 831 2 562 3 1327 3 1468 2 441 2 1 2 1393 2 1149 2 405
5 25 6 1 923 4 481 1 215 3 731 4 692 8 861 1 655 1 501 6 1136 2 127 7 993 1 587 1 607 3 1406 1 1029 3 893 1 73 4 643 4 280 2 1400 3 174 1 1308 3 1369 1 944 1 706
6 25 6 3 1067 7 98 1 1070 8 519 3 1186 2 436 2 64 1 629 1 454 1 1082 2 38 1 996 2 1175 3 1320 5 1474 3 174 3 1072 9 649 2 973 1 1073 1 861 2 222 1 637 3 52 2 305
7 25 4 4 486 1 475 1 1432 2 496 2 1279 1 388 1 397 1 538 2 946 1 1307 2 1122 1 793 5 1226 1 1243 2 1452 3 937 4 341 4 1001 1 1391 1 1470 2 333 2 326 1 1276 1 168 1 669
8 25 5 2 343 4 1247 2 15 1 153 1 88 3 222 1 1393 1 62 3 1426 3 289 2 111 5 806 1 797 1 125 1 774 3 1223 1 827 4 376 2 748 1 1052 3 89 1 496 1 148 2 286 1 1357
9 25 5 1 472 5 894 3 1077 1 698 2 678 1 644 2 1317 1 798 1 232 1 10 1 238 1 1070 4 1017 3 395 1 702 3 844 2 260 1 335 4 13 2 1274 1 599 5 1229 4 1112 3 501 1 1200
10 25 4 1 1163 1 465 1 1459 3 668 1 1028 1 694 1 1252 4 1464 1 1440 1 987 2 1303 3 1424 1 1145 1 1157 2 561 4 1194 2 1101 3 1324 3 231 1 231 1 1453 1 683 3 26 3 777 1 786
11 25 5 1 10 7 971 1 396 1 659 1 351 2 886 7 237 2 1049 2 783 2 1041 1 617 1 1407 4 1017 1 1382 3 1190 1 1158 1 652 1 66 6 351 1 492 4 263 4 591 1 1422 1 80 1 84
12 25 4 1 224 2 1155 2 1474 1 1188 2 1297 1 1046 1 364 2 1364 1 476 1 962 4 565 1 118 3 570 1 740 1 522 1 967 3 727 2 637 1 19 2 1256 3 1204 2 828 3 985 2 1350 2 788
13 25 4 2 275 2 1358 1 640 1 1470 1 1224 1 1488 1 688 1 370 1 44 2 810 1 668 5 1021 2 669 3 210 1 430 1 457 1 917 2 1151 2 824 4 1453 2 414 1 767 2 1229 2 180 1 266
14 25 5 3 376 1 1466 2 20 2 804 2 584 2 1480 1 498 2 240 3 576 3 390 2 1324 1 1433 2 1142 4 490 1 1334 2 827 3 123 2 745 1 977 1 337 3 794 1 1413 1 118 1 1219 5 835
15 25 5 5 775 3 928 4 613 1 1232 1 54 1 662 1 641 1 275 1 111 2 4 1 1156 1 386 3 337 2 1462 3 1003 1 737 1 1331 1 470 2 419 12 406 1 966 3 911 1 264 1 693 1 25
16 25 6 11 1033 2 354 4 803 2 197 1 649 1 1258 2 1102 2 1341 2 1335 1 1414 2 1481 1 666 1 979 1 1497 1 1250 1 246 2 515 7 582 1 1437 3 465 2 1224 7 129 5 919 1 688 1 1264
17 25 4 1 842 3 405 1 462 1 100 1 1201 1 88 1 429 1 1052 1 306 3 977 2 950 2 1394 4 249 3 1129 1 658 1 1051 2 864 2 1401 2 1240 1 825 1 64 4 179 2 1411 4 290 2 1098
18 25 6 1 1430 3 270 4 471 7 1348 1 483 2 625 1 360 4 1035 2 73 1 1190 1 1463 1 896 1 1258 1 1355 2 1332 4 260 1 723 3 357 6 222 1 236 3 1356 1 1359 5 1422 4 1037 1 1105
19 25 5 2 1105 1 423 1 1418 1 855 2 427 1 20 1 667 2 871 7 128 1 763 1 587 1 1006 2 639 1 638 1 980 1 55 2 1331 2 991 1 168 1 567 7 790 3 192 2 1143 5 1087 2 1131
20 25 5 3 890 5 722 1 95 3 1488 2 66 1 1265 2 1311 2 1219 3 393 1 923 2 101 3 1488 3 1459 1 972 1 350 1 306 1 622 2 1235 1 1082 1 22 1 97 3 135 3 426 1 1154 4 488
21 25 4 3 1043 1 22 3 1176 1 1470 1 849 1 1489 2 15 1 80 2 849 3 1236 2 608 2 1239 1 120 3 1193 1 899 2 1115 1 845 1 101 2 626 1 37 2 1072 2 813 4 1042 1 964 1 277
22 25 5 1 228 1 772 1 1023 2 623 1 209 1 337 1 1186 1 195 1 1335 5 201 1 1366 2 1139 4 436 1 1481 1 356 2 250 2 1391 1 328 1 60 1 1489 1 68 8 74 3 236 4 1278 10 265
23 25 5 1 142 3 849 5 643 1 774 1 397 1 688 2 1465 2 833 1 144 2 312 1 1005 1 909 2 818 4 169 8 29 1 1343 1 571 1 1084 1 312 3 236 5 1015 1 732 2 1394 1 904 2 782
24 25 4 2 665 3 1013 2 143 1 1104 1 1310 4 873 2 476 4 681 1 1235 1 206 1 785 2 280 2 90 1 178 3 1487 4 173 1 357 1 1484 1 900 1 1394 4 1321 1 137 3 1370 1 1349 1 691
25 25 5 5 267 1 203 1 891 2 731 2 532 3 480 1 937 1 248 2 1126 3 1177 8 1260 3 1332 1 568 1 567 1 1019 1 599 1 377 5 1335 2 304 2 560 2 944 1 1282 1 617 3 1301 2 1119
26 25 7 1 1056 1 1164 2 1329 3 1468 4 823 1 703 1 588 1 268 2 165 1 356 7 494 4 1244 4 1312 4 1184 2 3 1 383 2 54 1 186 1 1290 11 959 2 1405 2 1013 4 530 5 39 3 364
27 25 5 3 430 2 1322 2 421 3 1134 1 656 1 1343 3 1382 1 263 1 1444 1 674 1 581 2 805 1 564 5 194 1 1013 2 1349 1 960 5 1213 5 1133 1 892 1 1466 3 213 1 965 1 80 2 631
