1 15 26 6 1193 3 1367 1 8 44 310 2 355 10 979 7 1164 3 456 9 1255 6 685 15 79 11 532 8 1016 3 1260 3 1014
2 15 24 10 1377 8 563 25 829 7 1148 1 1153 3 313 9 1259 9 1330 2 1242 4 213 16 86 8 103 8 1468 2 942 10 835
3 15 18 14 933 1 596 1 618 9 381 16 285 1 882 9 618 3 1224 9 798 3 484 3 1396 5 443 2 901 3 85 11 544
4 15 19 19 770 8 236 3 1162 10 496 2 1160 1 661 8 1089 18 950 4 1276 1 613 4 1098 7 1102 6 55 4 1249 1 833
5 15 19 22 521 3 514 7 1109 2 293 1 220 3 1072 25 1299 1 509 2 495 13 1484 4 1196 1 418 8 913 3 893 2 343
6 15 21 5 1402 5 1369 12 924 16 1471 2 1089 5 1490 7 365 6 995 4 1390 35 153 4 633 3 1224 1 35 2 726 2 322
7 15 16 5 930 1 1377 3 1205 8 790 2 568 4 561 2 1242 2 40 8 932 11 845 6 361 8 1448 9 1232 11 28 4 1
8 15 17 7 1101 12 1227 3 599 6 356 2 958 1 844 5 1328 6 1159 4 233 3 994 7 227 13 1266 2 1448 8 174 9 1027
9 15 19 4 1394 1 170 3 1095 7 1433 13 631 15 962 3 1032 1 1471 1 798 13 1240 3 336 1 1369 2 1399 15 1382 17 362
10 15 19 3 739 5 354 6 52 12 878 1 62 5 1000 8 1388 5 1399 2 323 28 1264 1 265 4 585 7 569 10 62 2 1057
11 15 13 8 513 4 259 3 147 12 1180 4 1029 7 990 1 1113 1 910 3 790 3 455 2 1059 2 755 4 285 2 290 12 413
12 15 17 7 1188 1 1175 7 1377 1 349 9 1434 2 216 1 1353 21 1252 1 1122 2 411 9 496 2 1052 3 1386 13 882 9 859
13 15 22 2 1264 6 727 11 620 14 700 4 549 9 1181 8 6 14 386 3 1202 2 711 1 221 14 714 7 972 8 646 11 130
14 15 12 3 74 3 938 1 381 8 1281 6 1476 1 115 3 862 1 1167 5 1008 2 730 11 781 9 1258 6 1037 2 1417 3 1188
15 15 25 12 226 15 962 15 414 7 1010 1 712 7 4 3 142 21 1346 14 1344 10 695 2 1413 6 803 6 978 2 1296 5 610
16 15 18 5 224 1 862 9 1365 3 632 1 1043 7 1387 3 96 3 1249 1 507 12 1100 2 123 1 21 20 1020 20 717 2 896
17 15 20 6 852 10 442 7 1144 2 768 9 1255 7 753 4 200 2 643 17 692 11 1365 11 624 1 1432 4 557 5 327 7 1450
18 15 21 14 1474 2 1020 2 770 5 457 5 1192 7 1308 34 206 4 724 5 273 1 397 8 238 1 867 13 873 4 677 4 875
19 15 10 2 125 6 1347 2 1421 1 318 5 976 4 917 2 634 6 1187 1 681 3 1212 3 1366 2 1415 5 286 1 252 7 838
20 15 18 1 603 6 1014 15 181 3 1247 4 1075 6 371 19 920 3 153 2 1255 5 81 10 762 1 1467 4 1217 6 1496 5 1418
21 15 19 13 254 5 461 4 1479 1 1463 7 1084 16 288 4 834 9 476 4 402 1 477 10 1465 8 71 5 836 8 687 3 1406
22 15 14 1 831 10 693 1 870 2 562 3 1383 1 530 3 1327 3 1468 18 341 5 1500 9 928 3 1381 2 878 8 969 2 441
23 15 20 8 771 6 1177 3 1335 1 1149 8 446 6 763 7 638 2 1149 2 405 1 802 37 892 8 541 2 782 9 379 1 923
24 15 17 6 326 7 815 6 1344 3 731 7 932 9 1068 2 605 4 896 4 692 8 861 12 75 1 789 11 102 5 455 4 969
25 15 25 1 655 5 704 4 543 1 501 6 1136 4 357 19 650 3 470 31 920 4 1110 3 569 18 1157 8 1050 13 516 7 993
26 15 10 5 935 12 272 1 1357 1 587 3 40 1 193 2 956 4 941 1 607 2 977 1 540 3 1406 1 1029 14 415 2 1420
27 15 17 3 1140 7 1202 7 641 3 893 1 73 4 643 2 657 5 441 7 1047 12 366 10 1261 1 310 9 1283 4 1306 10 565
28 15 17 6 777 6 1417 3 1275 3 364 1 1246 5 883 8 972 2 1400 2 365 4 1325 4 1231 19 1445 8 345 11 1215 4 442
29 15 14 5 706 8 1291 4 940 14 1221 2 1228 1 1411 4 1051 10 943 7 1442 3 81 1 23 1 1308 3 1369 1 944 6 57
30 15 23 9 492 7 372 9 620 2 1223 1 706 11 1107 11 898 7 636 3 1067 12 207 11 690 10 1461 3 1186 2 436 20 97
31 15 16 8 22 4 1042 2 344 7 147 2 64 9 229 7 981 6 1223 18 1017 1 629 6 434 1 1176 9 1386 1 685 1 454
32 15 18 8 1328 8 947 1 365 1 996 5 225 5 1171 2 504 2 56 4 484 22 722 2 1175 11 292 11 263 4 711 8 380
33 15 15 17 1004 1 1269 2 805 3 174 4 444 2 953 1 1470 1 161 9 1175 16 1128 3 1233 9 1146 2 973 1 1073 4 1245
34 15 12 1 861 2 449 1 118 15 215 2 258 9 924 1 637 5 421 1 67 3 52 12 1466 3 187 4 69 1 1215 2 31
35 15 11 2 305 8 378 4 486 2 476 4 1097 9 198 1 564 1 475 1 1432 9 403 6 549 1 299 2 383 6 774 2 104
36 15 26 16 41 7 1368 8 1134 7 254 6 521 5 45 27 66 3 1322 14 769 1 882 1 397 12 242 3 843 18 269 2 30
37 15 18 6 637 12 256 2 1200 1 361 3 718 16 691 4 1497 14 394 11 1142 9 588 2 164 3 1478 5 1141 2 209 3 28
38 15 21 5 906 4 193 27 265 5 1032 4 139 5 367 6 179 12 1330 1 86 12 1404 3 366 8 465 9 838 3 981 2 1122
39 15 13 2 1023 1 793 2 463 3 1153 4 754 2 88 12 228 8 1231 3 358 2 212 11 799 3 167 5 1226 3 1149 6 271
40 15 15 6 81 11 994 1 360 6 667 4 69 3 882 4 767 1 1243 3 696 2 151 2 1452 3 937 8 10 17 1403 6 639
41 15 23 9 721 18 948 6 1063 8 411 1 819 12 456 1 1135 4 1001 1 1391 18 771 16 584 16 438 3 1378 3 282 3 320
42 15 17 6 612 2 326 10 925 1 820 1 183 7 577 3 1098 1 168 8 619 1 1060 18 999 2 466 18 1453 4 1247 4 1185
43 15 21 2 15 24 423 3 460 14 1447 10 86 7 1433 1 88 4 349 6 907 3 222 9 80 15 827 6 595 2 1103 2 241
44 15 21 4 1306 2 273 15 640 1 62 3 1426 4 1286 3 753 1 1350 11 1213 15 821 15 968 5 806 7 1360 11 1330 12 1165
45 15 14 9 813 3 586 6 23 2 520 4 356 4 499 2 24 7 1322 10 20 12 875 4 707 2 315 1 774 3 1374 2 190
46 15 17 5 964 3 1223 4 862 4 376 10 323 12 656 11 744 6 585 3 1445 1 1052 2 198 14 665 9 790 1 496 1 148
47 15 25 10 531 6 700 9 1467 2 286 10 1041 1 266 13 297 28 1296 1 1357 4 938 3 703 6 293 10 913 3 731 22 174
48 15 22 9 184 25 867 9 729 1 82 6 393 5 894 11 104 2 709 3 494 5 815 7 880 1 736 17 1383 1 1483 9 38
49 15 20 5 1446 5 88 3 1347 10 219 3 1299 36 613 2 76 10 1286 9 957 1 698 3 415 4 513 2 678 4 875 4 946
50 15 23 8 1243 12 1483 2 1317 10 1313 2 1400 4 535 9 1031 4 101 2 1384 6 356 14 915 5 430 7 1393 8 875 25 326
51 15 20 8 172 7 1244 8 744 5 893 10 97 17 1152 2 270 6 1200 23 142 4 1405 2 1379 4 718 3 1192 1 1070 3 252
52 15 17 4 1339 2 946 5 1075 11 632 4 354 3 395 5 846 9 706 4 423 20 1301 12 571 2 1390 3 1121 4 1287 1 702
53 15 14 2 260 8 54 9 936 1 335 7 1303 5 962 5 280 15 761 1 848 2 1274 1 599 3 378 2 927 5 1229 4 1011
54 15 14 4 1112 3 501 7 24 7 361 3 920 10 1477 1 1459 10 138 11 119 3 668 1 1028 1 694 11 1044 1 1089 1 1252
55 15 15 10 1402 7 671 2 734 4 1464 9 494 1 355 3 498 6 1499 3 140 9 318 8 860 4 768 2 1303 1 284 7 156
56 15 17 1 1145 2 728 2 561 5 509 13 1363 9 1169 4 1220 5 50 16 442 4 1194 10 338 3 1250 6 1455 6 626 3 403
57 15 17 20 1249 6 318 18 116 4 65 1 1351 6 1294 5 288 2 930 4 1471 7 1041 6 308 1 134 1 1453 1 683 4 523
