1 25 41 6 1193 3 1367 1 8 44 310 2 355 10 979 7 1164 3 456 9 1255 6 685 15 79 11 532 8 1016 3 1260 3 1014 1 7 10 1377 8 563 25 829 7 1148 1 1153 3 313 9 1259 9 1330 2 1242
2 25 29 2 1072 4 213 16 86 8 103 8 1468 2 942 10 835 1 596 1 618 9 381 16 285 1 882 9 618 3 1224 9 798 3 484 3 1396 5 443 2 901 3 85 11 544 8 236 3 1162 10 496 2 1160
3 25 28 8 1089 18 950 4 1276 1 613 4 1098 7 1102 6 55 4 1249 1 833 3 514 7 1109 2 293 1 220 3 1072 25 1299 1 509 2 495 13 1484 4 1196 1 418 8 913 3 893 2 343 11 545 5 1402
4 25 31 4 1124 5 1369 12 924 16 1471 2 1089 5 1490 7 365 6 995 4 1390 35 153 4 633 3 1224 1 35 2 726 2 322 1 1377 3 1205 8 790 2 568 4 561 2 1242 2 40 8 932 11 845 6 361
5 25 31 7 361 8 1448 9 1232 11 28 4 1 5 656 7 1101 12 1227 3 599 6 356 2 958 1 844 5 1328 6 1159 4 233 3 994 7 227 13 1266 2 1448 8 174 9 1027 1 170 3 1095 7 1433 13 631
6 25 34 7 555 15 962 3 1032 1 1471 1 798 13 1240 3 336 1 1369 2 1399 15 1382 17 362 5 354 6 52 12 878 1 62 5 1000 8 1388 5 1399 2 323 28 1264 1 265 4 585 7 569 10 62 2 1057
7 25 24 8 513 4 259 3 147 12 1180 4 1029 7 990 1 1113 1 910 3 790 3 455 2 1059 2 755 4 285 2 290 12 413 1 1175 7 1377 1 349 9 1434 2 216 1 1353 21 1252 1 1122 2 411 9 496
8 25 33 3 1386 13 882 9 859 6 727 11 620 14 700 4 549 9 1181 8 6 14 386 3 1202 2 711 1 221 14 714 7 972 8 646 11 130 3 718 3 74 3 938 1 381 8 1281 6 1476 1 115 3 862
9 25 33 5 1008 2 730 11 781 9 1258 6 1037 2 1417 3 1188 15 962 15 414 7 1010 1 712 7 4 3 142 21 1346 14 1344 10 695 2 1413 6 803 6 978 2 1296 5 610 1 862 9 1365 3 632 1 1043
10 25 33 3 96 3 1249 1 507 12 1100 2 123 1 21 20 1020 20 717 2 896 10 442 7 1144 2 768 9 1255 7 753 4 200 2 643 17 692 11 1365 11 624 1 1432 4 557 5 327 7 1450 2 1020 2 770
11 25 26 3 1051 5 457 5 1192 7 1308 34 206 4 724 5 273 1 397 8 238 1 867 13 873 4 677 4 875 1 329 2 125 6 1347 2 1421 1 318 5 976 4 917 2 634 6 1187 1 681 3 1212 3 1366
12 25 28 2 968 2 1415 5 286 1 252 7 838 6 1014 15 181 3 1247 4 1075 6 371 19 920 3 153 2 1255 5 81 10 762 1 1467 4 1217 6 1496 5 1418 5 461 4 1479 1 1463 7 1084 16 288 4 834
13 25 24 4 1068 9 476 4 402 1 477 10 1465 8 71 5 836 8 687 3 1406 1 187 1 831 10 693 1 870 2 562 3 1383 1 530 3 1327 3 1468 18 341 5 1500 9 928 3 1381 2 878 8 969 2 441
14 25 30 8 771 6 1177 3 1335 1 1149 8 446 6 763 7 638 2 1149 2 405 1 802 37 892 8 541 2 782 9 379 1 923 4 481 6 326 7 815 6 1344 3 731 7 932 9 1068 2 605 4 896 4 692
15 25 37 4 883 8 861 12 75 1 789 11 102 5 455 4 969 1 1447 1 655 5 704 4 543 1 501 6 1136 4 357 19 650 3 470 31 920 4 1110 3 569 18 1157 8 1050 13 516 7 993 12 272 1 1357
16 25 22 7 139 1 587 3 40 1 193 2 956 4 941 1 607 2 977 1 540 3 1406 1 1029 14 415 2 1420 7 1202 7 641 3 893 1 73 4 643 2 657 5 441 7 1047 12 366 10 1261 1 310 9 1283
17 25 31 10 565 6 1417 3 1275 3 364 1 1246 5 883 8 972 2 1400 2 365 4 1325 4 1231 19 1445 8 345 11 1215 4 442 11 284 5 706 8 1291 4 940 14 1221 2 1228 1 1411 4 1051 10 943 7 1442
18 25 29 3 452 3 81 1 23 1 1308 3 1369 1 944 6 57 7 119 9 492 7 372 9 620 2 1223 1 706 11 1107 11 898 7 636 3 1067 12 207 11 690 10 1461 3 1186 2 436 20 97 4 1042 2 344
19 25 26 3 1059 7 147 2 64 9 229 7 981 6 1223 18 1017 1 629 6 434 1 1176 9 1386 1 685 1 454 1 1082 8 1328 8 947 1 365 1 996 5 225 5 1171 2 504 2 56 4 484 22 722 2 1175
