1 20 8064 1 1 0 0 1 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0.0
2 20 8852 0 0 0 1 0 0 0 1 1 0 1 1 0 0 1 0 1 0 1 1 0.0
3 20 8369 0 0 1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 1 0.0
4 20 8289 0 1 1 0 1 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0.0
5 20 9180 1 0 0 1 0 1 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0.0
6 20 7628 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 1 1 0.0
7 20 10515 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0.0
8 20 7433 0 1 0 0 0 1 0 0 0 1 0 1 1 1 1 1 1 0 0 0 0.0
9 20 9413 1 1 1 1 0 0 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0.0
10 20 7467 0 1 1 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0.0
11 20 9706 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0.0
12 20 7658 0 1 1 0 1 1 0 0 1 0 0 1 0 1 1 0 0 0 1 0 0.0
13 20 9002 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 1 0 1 0 0 0.0
14 20 7628 0 0 1 0 0 1 1 0 0 1 0 1 1 1 1 0 1 0 0 0 0.0
15 20 9929 1 0 0 0 1 0 0 1 1 1 0 0 1 1 0 0 0 0 0 1 0.0
16 20 10636 0 0 0 0 0 1 0 1 0 1 1 1 1 1 1 0 0 0 1 1 0.0
17 20 8543 1 0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0.0
18 20 8181 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 0 0 0.0
19 20 8903 1 0 0 1 0 1 1 0 0 0 0 0 1 1 0 1 1 1 1 1 0.0
20 20 8204 0 1 1 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 1 0 0.0
21 20 8834 0 1 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0.0
22 20 9976 0 1 1 1 0 1 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0.0
23 20 8220 0 0 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 0.0
24 20 8852 1 1 1 0 0 0 1 0 1 1 0 0 0 1 0 0 1 0 1 1 0.0
25 20 9173 0 1 1 1 0 0 1 0 1 1 1 0 1 1 1 0 0 0 1 0 0.0
26 20 6128 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0 0 1 1 0 0 0.0
27 20 8075 0 1 1 0 0 0 0 1 0 1 1 0 1 0 1 1 0 0 1 1 0.0
28 20 6948 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0.0
29 20 7064 0 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0.0
30 20 8738 0 1 0 0 1 0 1 1 1 1 1 0 0 0 0 1 0 1 0 1 0.0
31 20 10235 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0.0
32 20 7452 1 0 1 0 1 1 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0.0
33 20 8670 0 1 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0.0
34 20 7000 0 0 0 0 1 0 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0.0
35 20 7290 1 0 0 1 1 1 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0.0
36 20 8964 1 0 1 0 1 1 0 0 1 0 1 0 1 1 0 1 0 1 0 0 0.0
37 20 8572 1 0 0 1 0 0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0.0
38 20 9511 0 0 1 0 0 0 0 0 1 0 1 1 0 1 1 0 1 1 0 0 0.0
39 20 7664 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 0 0 0.0
40 20 9107 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0.0
41 20 8125 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0.0
42 20 9100 1 1 1 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0.0
43 20 6967 0 0 0 1 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0.0
44 20 6839 0 0 0 0 1 1 0 0 1 0 0 0 1 1 1 1 1 0 1 1 0.0
45 20 9161 0 0 0 0 0 0 1 1 0 1 1 1 1 0 0 1 1 0 0 0 0.0
46 20 6981 1 1 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0.0
47 20 8516 1 0 0 0 1 0 0 1 1 1 1 1 0 0 0 0 0 1 0 1 0.0
48 20 7188 0 0 0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 1 1 1 0.0
49 20 7434 1 0 1 0 0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 1 0.0
50 20 9269 0 1 1 0 0 0 0 0 1 1 1 1 1 0 0 1 0 1 0 0 0.0
51 20 7823 0 1 1 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0.0
52 20 9059 0 1 0 0 1 0 1 1 0 0 1 0 0 0 1 1 0 1 0 0 0.0
53 20 7050 0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 1 0 0 0 1 0.0
54 20 5801 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0.0
55 20 9448 1 1 0 1 0 0 0 0 1 1 1 0 1 1 0 1 0 0 0 0 0.0
56 20 8046 1 0 0 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0.0
57 20 8353 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 1 0 0 0 0.0
