1 10 624 44 88 52 246 243 1186 179 933 33 99 65 276 176 831 181 871 19 110 257 1282
2 10 773 271 1365 185 980 170 787 27 4 233 1167 155 794 141 741 60 297 183 867 121 609
3 10 760 240 1212 152 729 207 991 197 1030 156 755 39 72 256 1286 51 272 165 802 57 308
4 10 591 192 991 50 359 18 182 249 1221 106 490 197 1006 49 338 159 757 59 337 103 472
5 10 844 165 884 189 993 287 1429 177 926 161 849 60 229 286 1425 178 835 104 433 81 438
6 10 819 213 1080 75 279 289 1443 182 939 137 727 226 1140 92 503 244 1193 135 712 46 136
7 10 711 208 1065 140 758 217 1087 100 438 186 913 272 1352 53 329 33 116 42 198 172 832
8 10 728 246 1241 31 273 200 954 97 581 114 624 66 235 193 952 79 487 151 726 279 1401
9 10 809 132 685 192 1005 290 1446 61 320 241 1217 233 1177 21 197 69 369 146 664 233 1182
10 10 935 266 1338 272 1347 260 1305 123 623 56 217 124 558 189 904 227 1114 115 644 238 1205
11 10 637 20 90 57 380 168 874 191 972 143 771 120 647 40 258 231 1161 19 61 285 1419
12 10 773 192 951 80 461 85 410 203 969 267 1339 159 851 70 379 194 1009 98 396 198 956
13 10 924 173 904 198 959 103 438 180 898 259 1314 226 1137 256 1283 93 504 248 1237 113 549
14 10 830 85 496 51 270 280 1393 297 1485 80 401 120 597 291 1460 138 766 56 378 263 1314
15 10 798 56 211 68 292 139 650 131 726 66 392 123 566 283 1406 273 1358 199 1037 258 1274
16 10 757 91 427 211 1015 55 326 154 734 248 1231 190 951 253 1260 278 1384 3 106 31 171
17 10 584 109 547 67 322 190 908 89 448 61 419 87 421 237 1157 37 260 50 248 241 1220
18 10 844 144 650 243 1233 121 596 136 739 254 1249 297 1486 121 660 185 915 77 325 110 510
19 10 636 73 462 267 1349 201 1004 94 401 19 16 116 511 36 181 242 1231 98 488 127 684
20 10 802 211 1078 116 617 27 70 36 164 297 1484 172 809 79 417 121 554 264 1314 282 1408
21 10 741 187 929 150 681 198 937 279 1387 81 365 105 556 273 1360 78 497 102 474 30 12
22 10 685 171 869 96 568 51 166 85 442 276 1386 17 21 245 1202 18 18 293 1462 118 606
23 10 968 83 347 224 1142 269 1359 98 386 237 1177 270 1343 78 326 190 904 289 1443 198 939
24 10 642 129 690 95 437 295 1474 1 129 161 803 22 9 160 828 235 1194 167 815 20 230
25 10 767 36 252 168 789 190 992 263 1311 116 537 251 1253 151 710 97 535 219 1070 43 248
26 10 1047 292 1459 265 1311 178 880 46 324 196 1021 142 678 287 1431 300 1499 191 950 198 944
27 10 532 230 1156 50 361 57 215 75 378 52 257 289 1441 46 209 50 232 36 180 179 866
28 10 869 116 654 129 630 231 1125 245 1215 234 1197 210 1058 269 1354 51 352 16 176 237 1177
29 10 779 30 117 209 1036 270 1354 118 525 221 1130 161 857 49 359 35 280 240 1166 226 1148
30 10 845 260 1315 23 228 96 423 214 1027 124 696 281 1408 179 836 60 260 246 1219 207 1066
31 10 699 258 1269 113 514 90 403 49 311 60 396 237 1159 60 334 135 721 278 1381 119 543
32 10 593 28 114 90 353 237 1179 125 702 58 304 5 112 294 1466 227 1104 41 185 82 437
33 10 823 238 1216 154 765 226 1111 222 1095 163 879 105 545 10 37 259 1287 259 1294 11 74
34 10 698 121 665 262 1313 139 756 185 891 55 261 6 92 158 808 149 767 136 609 186 931
35 10 738 82 502 159 741 231 1134 10 115 32 163 57 349 171 792 293 1466 154 827 287 1427
36 10 566 44 217 110 549 280 1393 23 137 53 172 225 1112 86 365 158 736 12 164 141 761
37 10 730 278 1395 137 723 250 1270 43 285 209 1042 79 332 96 471 92 463 265 1339 11 62
38 10 750 109 494 20 169 171 912 244 1230 71 299 131 591 200 984 272 1351 168 777 115 479
39 10 496 13 172 113 538 152 754 182 901 56 343 151 718 6 76 264 1331 20 29 35 264
40 10 793 79 373 261 1315 285 1422 270 1350 37 84 140 655 162 808 100 408 202 991 50 193
41 10 807 299 1494 71 276 262 1319 297 1485 285 1426 24 158 159 821 47 216 149 776 22 204
42 10 1037 215 1107 244 1239 112 519 291 1448 290 1448 270 1352 139 624 104 546 207 991 203 970
43 10 615 1 19 8 41 227 1125 6 110 6 122 208 1046 213 1074 291 1446 196 1028 75 287
44 10 585 183 863 226 1167 25 87 172 923 113 645 195 972 3 17 30 258 87 482 137 754
45 10 684 10 83 146 795 85 471 261 1312 147 774 8 9 217 1090 90 430 173 915 231 1126
46 10 940 95 515 294 1466 233 1138 189 959 116 603 280 1399 223 1083 141 762 273 1361 37 181
47 10 624 232 1131 245 1248 161 804 41 178 179 835 30 216 94 527 36 273 71 330 160 770
48 10 882 249 1255 205 1028 128 713 89 374 290 1447 111 496 299 1494 115 634 135 646 144 729
49 10 804 291 1453 166 798 42 86 162 860 238 1171 298 1487 92 445 260 1318 35 262 25 112
50 10 1103 101 421 246 1231 273 1360 280 1393 300 1498 235 1194 265 1342 136 653 111 477 260 1307
51 10 745 134 652 5 111 66 218 283 1417 262 1293 77 307 280 1397 7 45 150 776 227 1098
52 10 785 87 462 116 620 138 664 120 545 257 1265 230 1182 124 608 270 1364 174 867 54 338
53 10 771 278 1378 273 1355 197 1020 19 192 102 583 203 984 126 593 47 233 60 296 237 1199
54 10 730 90 482 192 911 270 1337 105 493 122 598 129 574 212 1088 39 241 286 1419 16 196
55 10 793 222 1082 273 1363 36 294 159 847 24 236 197 960 275 1384 34 257 115 557 252 1275
56 10 507 137 622 153 810 276 1391 38 149 52 265 2 61 174 816 67 387 91 529 25 251
57 10 519 42 314 211 1051 104 449 67 328 128 565 45 205 136 748 39 192 101 556 165 802
58 10 747 182 915 90 455 209 1025 212 1070 285 1430 117 663 33 256 138 724 82 407 146 727
59 10 749 110 602 23 243 35 222 193 930 221 1127 150 758 176 861 108 533 192 956 291 1450
60 10 717 179 926 57 165 210 1035 284 1421 35 302 117 646 43 154 257 1272 34 66 218 1054
