1 22 10444 1 0 1 1 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 1 0.0
2 22 12398 0 0 0 0 0 0 1 0 1 1 0 0 1 1 1 0 1 0 1 1 1 0 0.0
3 22 12678 0 0 1 0 1 1 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0 0.0
4 22 9914 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 1 1 0 0.0
5 22 11028 1 1 0 0 0 1 0 1 1 1 0 0 0 1 1 0 1 0 1 1 0 0 0.0
6 22 11651 0 0 1 0 1 0 0 0 0 1 0 1 1 1 1 0 0 1 1 0 1 0 0.0
7 22 11115 1 1 0 1 1 1 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0.0
8 22 10073 1 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 1 0 0 0 1 1 0.0
9 22 11464 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1 0.0
10 22 11583 0 1 0 0 0 1 1 0 0 1 1 0 0 1 1 1 0 0 0 0 1 1 0.0
11 22 10543 0 0 1 0 1 0 0 0 1 1 0 0 1 1 1 0 0 1 0 0 1 1 0.0
12 22 11078 1 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 0.0
13 22 10571 1 0 1 0 0 1 0 0 1 0 0 1 1 0 0 1 1 1 0 0 0 1 0.0
14 22 9037 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 0 1 0 0.0
15 22 9242 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 0 0 0 1 1 1 0.0
16 22 10126 1 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1 1 0 1 0.0
17 22 7968 0 0 1 0 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 0.0
18 22 10297 0 0 0 0 0 1 0 1 1 0 1 1 0 1 0 1 1 0 0 1 1 1 0.0
19 22 10119 1 1 0 1 1 0 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 1 0.0
20 22 11419 0 0 1 0 1 1 1 0 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0.0
21 22 11986 0 0 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0.0
22 22 11420 1 0 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1 0 1 0.0
23 22 12016 0 0 1 1 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0 1 0 1 0.0
24 22 10511 1 1 0 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 0.0
25 22 12264 0 1 1 0 0 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0.0
26 22 11720 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 0 1 0 0 0.0
27 22 10087 1 1 1 0 1 0 0 0 1 0 0 1 1 0 1 0 0 0 0 1 1 0 0.0
28 22 9939 1 1 0 0 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 1 0 0 0.0
29 22 10299 1 0 1 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0.0
30 22 11319 0 1 1 0 0 1 1 1 1 0 0 1 0 1 1 0 1 0 0 0 0 1 0.0
31 22 10384 1 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0.0
32 22 11953 1 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 0.0
33 22 10027 1 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0 1 0 1 0 0 0.0
34 22 10835 1 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 1 1 1 0.0
35 22 10310 1 0 1 1 1 1 1 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 0.0
36 22 12382 1 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0.0
37 22 10575 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0.0
38 22 9044 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1 1 0 1 1 0.0
39 22 9506 1 1 1 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 1 0 0.0
40 22 10854 1 1 1 0 0 1 0 1 1 0 1 1 0 1 1 0 0 0 1 0 0 0 0.0
41 22 11003 0 1 1 0 1 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 1 1 0.0
42 22 12701 1 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 1 0.0
43 22 10859 1 1 1 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0.0
44 22 11490 1 0 0 1 0 0 0 0 1 1 1 1 0 1 0 0 1 1 0 1 1 1 0.0
45 22 9883 1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0.0
46 22 11557 0 0 1 0 0 0 1 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1 0.0
47 22 9971 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 0 0.0
48 22 11472 0 1 1 0 1 1 1 0 0 1 0 1 0 0 0 1 1 1 0 0 0 1 0.0
49 22 12376 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 0 0 1 1 0 1 1 0.0
50 22 8443 0 0 0 0 1 0 0 1 1 1 1 0 0 1 1 0 1 1 0 0 0 1 0.0
51 22 11192 0 1 1 0 0 0 0 0 1 1 1 0 1 1 0 0 0 1 1 0 1 1 0.0
52 22 12917 0 0 1 1 1 1 0 0 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0.0
53 22 10912 0 1 0 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 1 1 0 0.0
54 22 9587 1 0 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 0.0
55 22 12014 0 0 0 0 1 0 1 0 1 1 0 0 0 1 1 1 0 0 1 0 1 1 0.0
56 22 10337 0 1 0 0 0 1 0 1 1 1 0 1 1 1 0 0 0 1 1 0 1 0 0.0
57 22 11945 1 1 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0.0
58 22 13220 1 1 1 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 1 0 1 0 0.0
59 22 12277 1 0 0 1 0 0 0 1 0 0 1 0 0 1 1 1 1 1 0 0 1 1 0.0
60 22 7881 0 0 1 1 1 0 1 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0.0
61 22 12279 1 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1 1 1 0 0 1 0.0
62 22 10719 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 1 0 0 1 1 0.0
63 22 10982 0 0 1 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 1 1 0 1 0.0
64 22 9614 1 0 0 0 0 1 1 0 1 1 1 0 0 1 0 1 0 1 0 0 1 0 0.0
