1 10 2393 0 1 0 0 1 0 0 0 0 0 0.0
2 10 2003 0 0 0 0 1 1 0 0 1 0 0.0
3 10 4389 0 1 0 0 0 1 1 0 0 1 0.0
4 10 3753 0 0 0 1 1 0 0 1 0 0 0.0
5 10 3741 1 0 0 0 0 0 1 0 0 1 0.0
6 10 3342 0 1 0 0 1 0 0 0 1 0 0.0
7 10 3930 0 0 0 0 0 1 1 0 1 1 0.0
8 10 2952 1 0 0 1 0 0 0 0 0 0 0.0
9 10 3465 0 0 0 0 1 1 0 0 1 0 0.0
10 10 3636 1 1 0 0 1 1 1 0 0 0 0.0
11 10 3786 1 0 0 0 1 0 0 0 0 1 0.0
12 10 2958 0 0 1 0 1 1 0 0 0 0 0.0
13 10 3244 0 1 1 0 0 0 0 1 0 0 0.0
14 10 3214 0 0 1 1 0 0 0 0 1 0 0.0
15 10 4897 0 1 0 1 0 0 0 0 1 1 0.0
16 10 3713 1 0 0 1 0 0 1 0 0 0 0.0
17 10 2223 0 0 0 0 1 0 0 0 1 0 0.0
18 10 3236 0 0 0 1 0 0 1 0 0 1 0.0
19 10 2140 0 0 0 1 0 1 0 1 0 0 0.0
20 10 3219 1 1 0 0 0 1 0 1 0 0 0.0
21 10 4151 0 0 1 0 0 0 1 0 1 0 0.0
22 10 3986 0 1 1 0 0 0 0 0 1 1 0.0
23 10 3227 0 0 1 0 1 0 0 1 0 1 0.0
24 10 4599 1 0 1 0 1 1 0 0 0 0 0.0
25 10 3659 1 0 1 0 0 0 0 1 0 0 0.0
26 10 2669 0 0 1 0 0 0 1 0 1 0 0.0
27 10 2606 0 0 0 1 0 0 0 1 0 0 0.0
28 10 2765 1 0 0 0 1 0 0 0 0 0 0.0
29 10 2835 0 0 0 0 1 1 0 0 0 1 0.0
30 10 3212 0 1 0 0 1 0 0 0 1 0 0.0
31 10 3886 1 0 0 1 0 0 1 0 0 0 0.0
32 10 4201 1 0 1 0 1 0 0 0 1 0 0.0
33 10 1836 1 0 0 0 0 0 1 0 0 0 0.0
34 10 3132 0 1 1 0 0 1 1 0 0 0 0.0
35 10 2911 0 0 0 0 0 1 0 0 0 1 0.0
36 10 4426 0 1 0 1 0 1 0 1 0 0 0.0
37 10 3307 0 0 1 0 1 0 0 0 1 0 0.0
38 10 3103 0 0 0 0 1 0 0 1 1 0 0.0
39 10 3637 0 1 0 1 0 0 1 0 0 0 0.0
40 10 4128 0 0 1 0 0 0 0 0 1 1 0.0
41 10 3509 0 1 1 1 0 0 0 0 0 0 0.0
42 10 3882 1 1 0 1 0 0 0 0 0 0 0.0
43 10 1644 0 1 0 1 0 0 0 0 0 0 0.0
