1 10 823 44 344 1 152 52 382 136 760 243 1241 12 201 179 953 251 1276 33 297 78 499
2 10 976 89 548 176 940 36 312 181 962 73 477 19 232 171 917 257 1306 137 767 81 513
3 10 1225 286 1433 185 982 294 1469 170 913 9 190 27 270 9 188 233 1198 164 888 155 844
4 10 1062 141 784 220 1136 60 420 146 806 183 974 27 271 121 692 163 883 27 270 240 1230
5 10 992 152 833 89 550 207 1082 10 193 197 1036 281 1413 156 852 100 600 39 325 9 191
6 10 1324 202 1055 51 379 172 921 165 890 105 623 57 405 181 962 294 1470 192 1014 237 1217
7 10 1185 281 1414 18 230 250 1274 249 1269 21 244 106 627 88 546 197 1033 223 1150 49 369
8 10 1263 159 865 71 467 59 416 203 1061 103 611 90 552 257 1303 165 891 283 1424 189 998
9 10 1390 287 1440 64 438 177 943 259 1314 161 872 250 1274 60 418 65 441 286 1434 129 727
10 10 911 21 241 104 616 22 247 81 515 195 1027 191 1006 213 1106 211 1096 75 485 26 267
11 10 1523 144 794 182 969 223 1153 137 763 235 1206 226 1164 208 1083 92 564 213 1105 244 1247
12 10 1335 135 754 223 1154 46 356 42 336 163 882 208 1085 234 1203 140 779 261 1321 217 1125
13 10 987 100 599 60 417 186 987 105 623 272 1371 95 576 53 386 231 1187 33 295 99 595
14 10 1288 142 786 172 921 92 561 205 1071 246 1255 222 1149 31 287 285 1432 200 1049 15 214
15 10 1252 295 1475 114 662 239 1224 66 446 30 285 193 1017 118 679 79 502 280 1409 151 829
16 10 1548 279 1402 278 1401 155 847 132 740 202 1057 192 1011 283 1424 290 1454 63 430 61 422
17 10 1304 241 1231 231 1189 233 1195 220 1136 21 242 252 1283 69 458 186 983 146 804 31 287
18 10 1451 232 1193 42 336 266 1346 232 1193 272 1372 29 280 260 1319 192 1012 123 702 166 897
19 10 1132 78 501 124 706 49 367 189 998 49 369 227 1168 81 512 115 665 266 1347 238 1218
20 10 1204 182 967 20 237 30 284 143 793 57 404 272 1371 168 903 235 1208 191 1006 208 1084
21 10 1359 262 1326 120 689 231 1188 40 328 220 1140 231 1190 176 941 19 235 115 667 285 1430
22 10 1108 38 318 192 1010 137 763 80 506 239 1225 85 532 131 737 203 1062 13 209 267 1351
23 10 1215 159 863 276 1390 70 463 191 1007 194 1022 264 1334 98 587 17 226 198 1041 52 380
24 10 1367 173 928 243 1241 198 1037 73 477 103 613 35 304 180 958 151 827 259 1315 294 1473
25 10 1330 193 1016 256 1302 176 941 93 566 210 1092 248 1265 142 786 113 656 129 730 103 611
