1 5 380 44 344 1 152 52 382 136 760 243 1241
2 5 484 179 953 251 1276 33 297 78 499 65 442
3 5 388 176 940 36 312 181 962 73 477 19 232
4 5 825 257 1306 137 767 81 513 271 1367 286 1433
5 5 407 294 1469 170 913 9 190 27 270 9 188
6 5 702 164 888 155 844 198 1041 141 784 220 1136
7 5 512 146 806 183 974 27 271 121 692 163 883
8 5 719 240 1230 211 1098 152 833 89 550 207 1082
9 5 618 197 1036 281 1413 156 852 100 600 39 325
10 5 676 256 1300 202 1055 51 379 172 921 165 890
11 5 768 57 405 181 962 294 1470 192 1014 237 1217
12 5 655 281 1414 18 230 250 1274 249 1269 21 244
13 5 656 88 546 197 1033 223 1150 49 369 264 1334
14 5 420 71 467 59 416 203 1061 103 611 90 552
15 5 968 165 891 283 1424 189 998 287 1438 287 1440
16 5 725 177 943 259 1314 161 872 250 1274 60 418
17 5 574 286 1434 129 727 178 949 21 241 104 616
18 5 712 81 515 195 1027 191 1006 213 1106 211 1096
19 5 691 26 267 289 1449 144 794 182 969 223 1153
20 5 779 235 1206 226 1164 208 1083 92 564 213 1105
21 5 368 14 213 135 754 223 1154 46 356 42 336
22 5 848 208 1085 234 1203 140 779 261 1321 217 1125
23 5 578 100 599 60 417 186 987 105 623 272 1371
24 5 366 53 386 231 1187 33 295 99 595 42 335
25 5 749 172 921 92 561 205 1071 246 1255 222 1149
26 5 713 285 1432 200 1049 15 214 97 584 295 1475
27 5 516 239 1224 66 446 30 285 193 1017 118 679
28 5 865 280 1409 151 829 94 572 279 1402 278 1401
29 5 879 132 740 202 1057 192 1011 283 1424 290 1454
30 5 751 61 422 173 926 241 1231 231 1189 233 1195
31 5 539 21 242 252 1283 69 458 186 983 146 804
32 5 804 233 1198 232 1193 42 336 266 1346 232 1193
33 5 616 29 280 260 1319 192 1012 123 702 166 897
34 5 391 78 501 124 706 49 367 189 998 49 369
35 5 751 81 512 115 665 266 1347 238 1218 239 1225
36 5 417 20 237 30 284 143 793 57 404 272 1371
37 5 831 235 1208 191 1006 208 1084 143 791 262 1326
38 5 718 231 1188 40 328 220 1140 231 1190 176 941
39 5 568 115 667 285 1430 80 508 38 318 192 1010
40 5 590 80 506 239 1225 85 532 131 737 203 1062
41 5 772 267 1351 194 1021 159 863 276 1390 70 463
42 5 616 194 1022 264 1334 98 587 17 226 198 1041
43 5 688 173 926 173 928 243 1241 198 1037 73 477
44 5 735 35 304 180 958 151 827 259 1315 294 1473
45 5 742 193 1016 256 1302 176 941 93 566 210 1092
46 5 457 142 786 113 656 129 730 103 611 85 529
47 5 688 51 376 174 931 280 1410 59 412 297 1486
48 5 638 80 508 156 849 120 687 151 829 291 1460
49 5 823 138 767 298 1490 56 400 274 1380 263 1331
50 5 328 127 721 56 399 70 463 68 455 90 554
