1 20 5 1 8 1 952 2 571 1 7 1 1441 2 1299 1 170 1 596 1 518 1 882 2 1002 1 1489 1 833 1 509 2 495 1 418 1 933 3 1027 1 35 1 1377
2 20 5 6 711 1 798 1 859 1 265 2 1090 1 1490 1 910 1 476 2 290 1 1353 1 410 1 1313 2 711 1 381 1 115 1 1378 1 1050 1 1043 1 21 1 662
3 20 6 2 1473 1 397 1 198 1 867 4 875 1 329 2 125 1 318 4 535 2 1415 1 603 3 1247 1 851 1 1467 1 227 1 187 1 831 1 530 2 441 2 537
4 20 7 2 1446 1 923 4 481 1 215 3 731 4 692 1 789 1 1357 1 587 1 607 1 1308 1 706 2 436 1 454 1 1082 2 38 1 996 2 1175 3 1320 5 1474
5 20 5 1 1234 1 1073 1 861 2 222 1 637 1 1215 1 1432 2 496 2 1279 1 388 2 1122 1 793 1 360 1 1243 1 1135 1 1470 1 1276 1 168 1 669 4 1247
6 20 5 1 897 1 1393 1 62 3 1426 1 11 2 111 1 196 1 797 1 125 1 774 3 1223 1 827 1 1052 1 1357 1 82 1 472 1 736 2 678 1 644 2 1317
7 20 5 1 232 1 10 1 238 1 889 1 702 3 844 2 260 1 335 1 848 2 1274 2 927 3 1094 1 1200 1 465 1 1459 1 1089 1 1252 2 1266 1 1440 1 987
8 20 7 3 1424 1 1145 1 1157 2 561 4 1194 2 1101 1 832 3 231 1 231 1 1453 1 683 1 786 2 886 3 1132 2 1041 1 617 1 1407 3 1190 1 1158 1 652
9 20 5 1 1049 4 591 1 1422 1 80 1 224 1 1188 2 1297 1 1046 1 397 2 1364 1 476 1 962 4 565 1 118 1 778 1 740 1 522 1 967 1 432 1 123
10 20 6 3 122 1 19 2 1256 1 284 2 1350 2 788 3 849 2 275 1 1470 1 688 1 370 1 44 2 810 1 668 1 44 2 669 1 381 1 917 2 1151 2 824
11 20 8 1 1066 2 831 2 414 2 180 1 266 1 1466 2 20 1 651 2 584 2 1480 2 1324 1 1433 2 1142 5 734 3 123 1 337 1 118 1 1219 5 835 3 928
12 20 6 1 1239 1 54 1 662 1 641 1 275 1 111 2 4 1 1156 1 386 3 337 2 1462 3 1003 1 892 2 419 1 693 1 25 2 354 4 803 1 1258 2 1335
13 20 6 1 1250 1 246 2 515 1 688 1 1264 2 621 1 842 1 100 1 1201 1 88 1 285 2 1394 4 249 3 1129 1 658 1 1051 2 864 1 825 1 64 3 1030
14 20 5 1 1138 1 785 3 270 4 471 1 1365 1 483 1 778 1 360 1 1000 1 1463 1 896 1 1258 1 1355 2 1332 1 132 1 723 1 236 1 1105 1 423 1 1418
15 20 6 1 667 1 763 1 587 1 1006 2 639 1 638 1 636 1 55 2 1331 2 991 1 168 4 223 2 876 1 614 2 1311 2 1219 2 565 1 972 1 350 1 306
16 20 5 2 1235 1 1082 1 22 1 97 1 1154 3 1043 1 22 3 1176 1 1470 1 849 1 1489 1 1089 2 1239 1 120 1 101 1 277 1 772 1 232 2 623 1 209
17 20 5 1 1454 1 337 1 1186 1 195 1 1335 1 1362 1 1366 2 1139 1 440 1 1481 1 356 1 328 1 60 3 248 1 68 1 229 1 142 3 849 1 397 1 688
18 20 6 1 909 2 818 1 1343 1 571 1 1084 1 1020 1 732 2 1394 1 904 2 782 1 400 2 665 3 1013 1 2 1 1104 2 476 2 280 2 90 1 178 3 1487
19 20 5 1 357 1 1484 1 900 1 1394 3 1370 1 1349 1 891 2 731 3 1337 1 248 2 1126 3 1332 1 568 1 567 1 752 1 599 2 1479 1 1282 1 1056 1 1164
20 20 7 1 546 1 588 1 268 2 165 1 356 1 1475 4 1244 4 1312 3 653 2 3 1 383 2 54 1 186 1 1290 1 456 2 1405 2 1013 2 1340 1 313 2 421
21 20 7 1 656 1 1343 3 1382 1 263 1 1444 1 674 1 581 5 194 1 1013 2 1349 1 960 1 396 5 1133 1 892 1 1466 1 80 2 631 1 1084 1 1195 4 921
22 20 6 3 762 4 776 1 1345 2 1108 1 334 2 211 1 1242 1 1222 2 898 1 503 1 289 2 194 2 1445 1 869 1 1472 2 685 3 21 1 212 1 1484 1 1028
23 20 8 2 837 1 257 1 884 1 600 4 382 2 500 3 155 1 1075 1 630 1 1164 5 1498 4 907 3 195 2 104 1 478 1 740 1 388 3 646 1 1146 3 194
24 20 6 1 839 1 661 2 686 2 690 3 449 4 919 1 1156 1 525 1 442 3 406 1 71 1 1163 1 517 2 432 2 1381 1 286 1 259 1 79 3 954 1 831
25 20 4 1 285 1 1067 1 321 2 1389 1 1354 1 837 1 891 1 439 1 688 1 1191 1 987 2 564 1 180 1 1153 1 21 3 598 1 1343 1 1060 1 719 1 862
26 20 6 1 1248 3 1389 2 668 1 1468 2 121 1 715 2 271 1 381 1 846 1 527 1 360 2 1402 2 864 1 1243 1 1495 2 281 3 114 1 1453 2 307 1 704
27 20 7 2 969 2 989 1 313 1 1456 5 33 4 973 1 1142 1 572 1 654 2 643 3 53 1 291 1 158 2 119 2 653 1 50 2 40 1 655 1 712 2 1318
28 20 7 1 1410 1 1060 2 1312 1 401 2 915 2 762 2 191 1 573 1 387 1 439 2 946 2 1172 6 213 1 352 1 210 3 438 1 339 3 1113 1 1263 2 1451
29 20 4 1 1154 1 225 1 166 1 701 1 817 1 1256 1 1217 1 1341 1 930 1 281 1 927 1 719 1 1186 1 194 2 1199 2 1035 2 984 1 579 2 1342 1 1143
30 20 7 1 1394 2 129 3 1092 1 547 1 156 1 608 1 256 3 75 1 273 2 1326 1 254 1 226 1 286 3 282 1 873 3 499 1 995 1 740 1 409 6 583
31 20 7 1 1062 1 1317 1 545 1 112 2 997 4 690 2 1334 5 721 1 473 2 286 3 387 1 450 1 1270 1 169 3 983 2 43 1 122 1 228 2 314 4 26
32 20 7 4 27 1 1265 1 1316 1 1274 1 1415 1 1148 3 230 1 1445 1 414 2 8 1 738 1 721 2 764 1 1472 3 1015 2 734 3 265 2 1404 1 561 4 933
33 20 5 2 289 2 1072 1 506 2 1040 1 439 1 494 1 894 2 559 1 1468 1 987 2 641 2 433 1 1181 1 287 2 293 1 59 1 1072 3 143 1 198 1 877
34 20 6 1 835 1 975 7 638 1 1161 2 318 3 1192 1 139 1 1111 1 1246 1 208 1 473 2 747 1 874 1 1118 2 572 1 231 1 349 1 510 1 1231 1 843
35 20 6 1 316 3 504 1 106 1 1156 2 18 2 546 1 515 1 911 1 1025 2 1226 4 961 2 1205 1 1400 3 1356 1 52 1 1347 1 847 1 1148 1 1454 1 326
36 20 8 2 517 2 191 2 183 1 399 3 1038 1 1207 3 1275 4 1453 1 968 2 1476 1 171 3 87 1 144 5 709 1 627 1 461 3 1285 1 684 1 1361 2 1396
37 20 5 1 302 1 115 2 1230 1 278 1 1432 1 876 1 916 1 26 1 379 1 700 1 290 1 1455 4 1001 1 1015 3 1299 2 37 1 649 1 375 1 1430 1 1315
38 20 7 1 1136 2 1209 3 732 3 1012 1 985 1 982 2 645 5 799 1 978 1 655 2 1256 3 452 2 588 2 1230 1 96 2 105 1 877 2 729 1 737 1 471
39 20 5 1 729 1 306 2 657 1 1139 1 1200 1 940 1 24 1 348 1 701 1 929 1 847 2 722 1 809 1 1045 2 757 1 93 1 1113 1 1007 3 70 1 1248
40 20 6 2 711 1 1314 1 1292 1 365 1 1451 1 1137 1 1466 1 1081 1 922 1 471 2 1308 1 738 1 947 2 1095 1 602 1 1419 8 1368 1 1456 2 789 1 1068
41 20 7 2 1423 2 375 2 1051 1 37 2 978 1 1178 1 505 3 41 1 483 1 1436 1 1480 1 261 1 1196 1 546 5 1240 1 651 2 448 1 1481 3 1477 3 1384
42 20 7 3 283 2 1125 1 85 1 961 4 193 1 1126 1 1302 1 1377 3 131 2 759 2 409 2 1216 1 1289 2 295 1 554 2 1063 1 31 1 730 1 764 3 1009
43 20 7 1 290 3 1047 2 113 1 495 1 61 1 655 2 5 1 223 2 937 5 1150 3 238 2 876 2 1381 1 1495 2 1256 1 784 1 419 1 1164 3 1341 1 320
44 20 5 1 1351 1 212 1 917 1 113 2 1406 2 1000 1 253 2 423 2 1328 1 1107 3 291 1 796 1 1255 1 1376 1 573 2 216 2 58 1 610 1 1042 1 1399
