1 5 1 1 8 1 952 2 571 1 7 1 1441
2 5 1 1 1046 2 1299 1 170 1 596 1 518
3 5 1 1 800 1 882 2 1002 1 1489 1 833
4 5 1 2 1353 1 509 2 495 1 418 1 933
5 5 1 2 343 3 1027 1 35 1 1377 1 798
6 5 1 1 218 1 859 1 265 2 1090 1 1490
7 5 2 5 443 1 910 1 476 2 290 1 1353
8 5 1 1 1122 1 410 1 1313 2 711 1 381
9 5 1 1 1378 1 1050 1 1043 1 21 1 662
10 5 1 2 1473 1 397 1 198 1 867 4 875
11 5 2 2 125 1 318 4 535 2 1415 1 603
12 5 1 1 851 1 1467 1 227 1 187 1 831
13 5 1 1 870 1 530 2 441 2 537 1 923
14 5 2 1 215 3 731 4 692 1 789 1 1357
15 5 1 1 1172 1 587 1 607 1 1308 1 706
16 5 1 3 1067 2 436 1 454 1 1082 2 38
17 5 2 1 365 1 996 2 1175 3 1320 5 1474
18 5 1 1 1234 1 1073 1 861 2 222 1 637
19 5 1 1 67 1 1215 1 1432 2 496 2 1279
20 5 1 2 1122 1 793 1 360 1 1243 1 1135
21 5 1 1 1391 1 1470 1 1276 1 168 1 669
22 5 2 2 343 4 1247 1 1393 1 62 3 1426
23 5 1 2 111 1 196 1 797 1 125 1 774
24 5 1 1 483 3 1223 1 827 1 1052 1 1357
25 5 1 1 472 1 736 2 678 1 644 2 1317
26 5 1 1 232 1 10 1 238 1 889 1 702
27 5 1 2 260 1 335 1 848 2 1274 2 927
28 5 1 1 1200 1 465 1 1459 1 1089 1 1252
29 5 1 2 734 2 1266 1 1440 1 987 1 1145
30 5 2 2 561 4 1194 2 1101 1 832 3 231
31 5 1 1 1453 1 683 1 786 2 886 3 1132
32 5 1 1 617 1 1407 3 1190 1 1158 1 652
33 5 1 1 1049 4 591 1 1422 1 80 1 224
34 5 1 2 1474 1 1188 2 1297 1 1046 1 397
35 5 1 1 476 1 962 4 565 1 118 1 778
36 5 1 1 1264 1 740 1 522 1 967 1 432
37 5 1 1 19 2 1256 1 284 2 1350 2 788
38 5 1 2 275 1 1470 1 688 1 370 1 44
39 5 1 1 668 1 44 2 669 1 381 1 917
40 5 2 2 1384 2 1151 2 824 2 831 2 414
41 5 1 2 1229 2 180 1 266 1 1466 2 20
42 5 1 2 911 1 651 2 584 2 1480 2 1324
43 5 2 1 1108 1 1433 2 1142 5 734 3 123
44 5 1 1 689 1 337 1 118 1 1219 5 835
45 5 1 1 54 1 662 1 641 1 275 1 111
46 5 2 1 1156 1 386 3 337 2 1462 3 1003
47 5 1 1 1334 1 892 2 419 1 693 1 25
48 5 1 4 803 1 1258 2 1335 1 1414 1 1250
49 5 1 2 515 1 688 1 1264 2 621 1 842
50 5 1 1 747 1 100 1 1201 1 88 1 285
51 5 2 4 249 3 1129 1 658 1 1051 2 864
52 5 1 2 1240 1 825 1 64 3 1030 1 785
53 5 2 2 949 3 270 4 471 1 1365 1 483
54 5 1 2 897 1 778 1 360 1 1000 1 1463
55 5 1 1 1258 1 1355 2 1332 1 132 1 723
56 5 1 1 878 1 236 1 1105 1 423 1 1418
57 5 1 1 667 1 763 1 587 1 1006 2 639
58 5 1 1 1057 1 638 1 636 1 55 2 1331
59 5 2 1 457 2 991 1 168 4 223 2 876
60 5 1 1 95 1 614 2 1311 2 1219 2 565
61 5 1 1 350 1 306 1 622 2 1235 1 1082
62 5 1 1 97 1 1154 3 1043 1 22 3 1176
63 5 1 1 397 1 1470 1 849 1 1489 1 1089
64 5 1 1 1027 2 1239 1 120 1 101 1 277
