1 15 3 1 8 1 952 2 571 1 7 1 1441 2 1299 1 170 1 596 1 518 1 882 2 1002 1 1489 1 833 1 509 2 495
2 15 3 1 933 3 1027 1 35 1 1377 1 798 1 859 1 265 2 1090 1 1490 1 910 1 476 2 290 1 1353 1 410 1 1313
3 15 4 3 1202 2 711 1 381 1 115 1 1378 1 1050 1 1043 1 21 1 662 1 397 1 198 1 867 4 875 1 329 2 125
4 15 5 4 535 2 1415 1 603 3 1247 1 851 1 1467 1 227 1 187 1 831 1 530 2 441 2 537 1 923 4 481 1 215
5 15 5 4 692 1 789 1 1357 1 587 1 607 1 1308 1 706 2 436 1 454 1 1082 2 38 1 996 2 1175 3 1320 5 1474
6 15 3 1 1234 1 1073 1 861 2 222 1 637 1 1215 1 1432 2 496 2 1279 1 388 2 1122 1 793 1 360 1 1243 1 1135
7 15 4 1 1391 1 1470 1 1276 1 168 1 669 4 1247 1 1393 1 62 3 1426 1 11 2 111 1 196 1 797 1 125 1 774
8 15 3 1 483 3 1223 1 827 1 1052 1 1357 1 82 1 472 1 736 2 678 1 644 2 1317 1 798 1 232 1 10 1 238
9 15 4 1 702 3 844 2 260 1 335 1 848 2 1274 2 927 3 1094 1 1200 1 465 1 1459 1 1089 1 1252 2 1266 1 1440
10 15 5 1 823 1 987 1 1145 1 1157 2 561 4 1194 2 1101 1 832 3 231 1 231 1 1453 1 683 1 786 2 886 3 1132
11 15 4 1 617 1 1407 3 1190 1 1158 1 652 1 66 1 1049 4 591 1 1422 1 80 1 224 1 1188 2 1297 1 1046 1 397
12 15 4 1 476 1 962 4 565 1 118 1 778 1 740 1 522 1 967 1 432 1 123 1 19 2 1256 1 284 2 1350 2 788
13 15 4 2 275 1 1470 1 688 1 370 1 44 2 810 1 668 1 44 2 669 1 381 1 917 2 1151 2 824 2 831 2 414
14 15 5 2 1229 2 180 1 266 1 1466 2 20 1 651 2 584 2 1480 2 1324 1 1433 2 1142 5 734 3 123 1 337 1 118
15 15 5 1 364 1 1219 5 835 3 928 1 54 1 662 1 641 1 275 1 111 2 4 1 1156 1 386 3 337 2 1462 3 1003
16 15 4 1 1334 1 892 2 419 1 693 1 25 2 354 4 803 1 1258 2 1335 1 1414 1 1250 1 246 2 515 1 688 1 1264
17 15 4 1 842 1 100 1 1201 1 88 1 285 2 1394 4 249 3 1129 1 658 1 1051 2 864 1 825 1 64 3 1030 1 785
18 15 4 2 949 3 270 4 471 1 1365 1 483 1 778 1 360 1 1000 1 1463 1 896 1 1258 1 1355 2 1332 1 132 1 723
19 15 3 1 878 1 236 1 1105 1 423 1 1418 1 855 1 667 1 763 1 587 1 1006 2 639 1 638 1 636 1 55 2 1331
20 15 4 1 457 2 991 1 168 4 223 2 876 1 614 2 1311 2 1219 2 565 1 972 1 350 1 306 1 622 2 1235 1 1082
21 15 4 1 97 1 1154 3 1043 1 22 3 1176 1 1470 1 849 1 1489 1 1089 2 1239 1 120 1 101 1 277 1 772 1 232
22 15 3 1 209 1 337 1 1186 1 195 1 1335 1 1362 1 1366 2 1139 1 440 1 1481 1 356 1 328 1 60 3 248 1 68
23 15 4 1 142 3 849 1 397 1 688 2 1465 1 909 2 818 1 1343 1 571 1 1084 1 1020 1 732 2 1394 1 904 2 782
24 15 5 2 665 3 1013 1 2 1 1104 2 476 2 280 2 90 1 178 3 1487 1 1484 1 900 1 1394 3 1370 1 1349 1 891
25 15 4 1 51 2 731 3 1337 1 248 2 1126 3 1332 1 568 1 567 1 752 1 599 2 1479 1 1282 1 1056 1 1164 1 588
26 15 5 2 165 1 356 1 1475 4 1244 4 1312 3 653 2 3 1 383 2 54 1 186 1 1290 1 456 2 1405 2 1013 2 1340
27 15 5 2 587 1 313 2 421 3 1134 1 656 1 1343 3 1382 1 263 1 1444 1 674 1 581 5 194 1 1013 2 1349 1 960
