1 10 2 1 8 1 952 2 571 1 7 1 1441 2 1299 1 170 1 596 1 518 1 882
2 10 2 1 1489 1 833 1 509 2 495 1 418 1 933 3 1027 1 35 1 1377 1 798
3 10 2 1 218 1 859 1 265 2 1090 1 1490 1 910 1 476 2 290 1 1353 1 410
4 10 2 2 711 1 381 1 115 1 1378 1 1050 1 1043 1 21 1 662 1 397 1 198
5 10 4 4 875 1 329 2 125 1 318 4 535 2 1415 1 603 3 1247 1 851 1 1467
6 10 4 1 187 1 831 1 530 2 441 2 537 1 923 4 481 1 215 3 731 4 692
7 10 2 1 1357 1 587 1 607 1 1308 1 706 2 436 1 454 1 1082 2 38 1 996
8 10 4 1 194 2 1175 3 1320 5 1474 3 174 1 1234 1 1073 1 861 2 222 1 637
9 10 2 1 67 1 1215 1 1432 2 496 2 1279 1 388 2 1122 1 793 1 360 1 1243
10 10 3 2 151 1 1135 1 1470 1 1276 1 168 1 669 4 1247 1 1393 1 62 3 1426
11 10 2 2 111 1 196 1 797 1 125 1 774 3 1223 1 827 1 1052 1 1357 1 82
12 10 2 1 736 2 678 1 644 2 1317 1 798 1 232 1 10 1 238 1 889 1 702
13 10 3 2 260 1 335 1 848 2 1274 2 927 3 1094 1 1200 1 465 1 1459 1 1089
14 10 3 2 1266 1 1440 1 987 1 1145 1 1157 2 561 4 1194 2 1101 1 832 3 231
15 10 3 1 1453 1 683 1 786 2 886 3 1132 2 1041 1 617 1 1407 3 1190 1 1158
16 10 2 1 66 1 1049 4 591 1 1422 1 80 1 224 1 1188 2 1297 1 1046 1 397
17 10 2 1 476 1 962 4 565 1 118 1 778 1 740 1 522 1 967 1 432 1 123
18 10 3 3 122 1 19 2 1256 1 284 2 1350 2 788 3 849 2 275 1 1470 1 688
19 10 3 1 44 2 810 1 668 1 44 2 669 1 381 1 917 2 1151 2 824 2 831
20 10 3 2 180 1 266 1 1466 2 20 1 651 2 584 2 1480 2 1324 1 1433 2 1142
21 10 4 1 1334 5 734 3 123 1 337 1 118 1 1219 5 835 3 928 1 54 1 662
22 10 3 1 275 1 111 2 4 1 1156 1 386 3 337 2 1462 3 1003 1 892 2 419
23 10 3 1 966 1 693 1 25 2 354 4 803 1 1258 2 1335 1 1414 1 1250 1 246
24 10 3 1 688 1 1264 2 621 1 842 1 100 1 1201 1 88 1 285 2 1394 4 249
25 10 3 1 658 1 1051 2 864 1 825 1 64 3 1030 1 785 3 270 4 471 1 1365
26 10 2 2 522 1 483 1 778 1 360 1 1000 1 1463 1 896 1 1258 1 1355 2 1332
