1 22 9005 0 0 0 0 1 1 0 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0.0
2 22 7732 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0.0
3 22 9911 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0.0
4 22 11004 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0.0
5 22 9164 1 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0.0
6 22 10107 0 0 0 1 0 1 1 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0.0
7 22 7952 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0.0
8 22 7956 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0.0
9 22 5590 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0.0
10 22 8447 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0 0 0.0
11 22 7422 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0.0
12 22 9240 1 1 0 1 0 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0.0
13 22 5709 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0.0
14 22 9431 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0.0
15 22 9371 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0.0
16 22 10189 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0.0
17 22 8504 0 0 0 0 0 0 1 0 0 1 0 0 1 1 1 0 0 0 1 0 0 1 0.0
18 22 11053 1 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0.0
19 22 10005 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0.0
20 22 10132 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0.0
21 22 11208 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0.0
22 22 9666 1 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 1 0 1 0 0.0
