1 20 9185 1 1 0 0 1 1 0 0 0 0 1 0 1 1 0 1 1 0 0 1 0.0
2 20 7852 0 0 0 1 0 1 0 0 1 1 1 0 1 0 1 0 0 1 0 0 0.0
3 20 6160 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0.0
4 20 8249 1 1 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0.0
5 20 8406 0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 1 1 0 0.0
6 20 7791 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0 0.0
7 20 7892 1 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 1 0 1 1 0.0
8 20 6796 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0.0
9 20 8345 1 0 1 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0.0
10 20 6485 0 0 1 1 1 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0.0
11 20 7423 1 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 1 0.0
12 20 7748 0 0 1 0 1 1 1 0 1 1 0 0 0 1 0 0 0 0 1 1 0.0
13 20 8172 0 1 0 0 1 0 0 0 0 1 1 0 0 1 1 1 1 1 1 0 0.0
14 20 6577 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0.0
15 20 7483 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 1 1 1 0 0 0.0
16 20 8287 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 1 1 0 1 0 0.0
17 20 5307 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0.0
18 20 6722 1 0 1 0 0 1 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0.0
19 20 8031 0 1 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 1 0 1 0.0
20 20 7311 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 0 1 0.0
21 20 10465 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 0.0
22 20 6886 1 0 1 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0.0
23 20 7328 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 1 1 1 1 0.0
24 20 8644 0 1 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0.0
25 20 8043 0 0 0 0 0 1 1 1 0 1 1 1 1 0 0 1 0 0 0 0 0.0
26 20 6688 0 1 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0.0
27 20 8069 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 1 1 0 1 0 0.0
