1 20 13700 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0.0
2 20 16902 0 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0.0
3 20 16356 0 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0.0
4 20 17955 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0.0
5 20 17657 1 0 1 0 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0.0
6 20 18403 1 1 1 1 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 0.0
7 20 16367 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0.0
8 20 17919 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0.0
9 20 18147 1 1 1 0 0 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0.0
10 20 18359 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0.0
11 20 17846 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0.0
12 20 17172 1 1 1 1 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 0.0
13 20 18545 1 1 0 1 1 1 1 1 1 0 0 0 1 0 1 1 1 0 1 1 0.0
14 20 20007 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0 1 0 1 1 1 0.0
15 20 15417 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 0 0.0
16 20 14970 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0 0.0
17 20 15788 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 0.0
18 20 18011 1 1 1 1 1 0 1 1 1 0 0 1 0 1 1 0 1 1 1 1 0.0
19 20 16767 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0.0
20 20 17562 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0.0
21 20 16942 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0.0
22 20 15600 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0.0
23 20 15768 1 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 1 1 1 0 0.0
24 20 16195 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0 0 0.0
25 20 17002 1 1 0 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0.0
26 20 19686 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 0 1 0 1 0.0
27 20 14600 1 0 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0.0
28 20 17810 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0 0 1 0 0.0
29 20 19188 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0 0.0
30 20 16760 1 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0.0
31 20 16638 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0.0
32 20 14876 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 0 1 1 1 0.0
33 20 18969 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0.0
34 20 17209 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 1 1 1 0.0
35 20 16236 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0.0
36 20 14649 1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0.0
37 20 19231 1 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0.0
38 20 17651 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0.0
39 20 14761 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 0.0
40 20 17080 0 1 1 1 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0.0
41 20 18014 1 1 1 1 1 1 0 1 1 1 0 0 0 1 0 1 1 1 1 1 0.0
42 20 19315 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 1 0 1 1 1 0.0
43 20 14098 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 0.0
44 20 17567 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0.0
45 20 16251 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 0.0
46 20 19045 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 1 0 0.0
47 20 17527 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0.0
48 20 18016 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 1 0 1 1 0.0
49 20 16949 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 0.0
50 20 19042 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0.0
51 20 15559 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0.0
52 20 17627 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0.0
53 20 18085 1 1 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 0.0
54 20 14608 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 1 1 1 1 1 0.0
55 20 18617 1 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 0.0
