1 4 1463 1 1 1 0 0.0
2 4 2417 1 1 0 1 0.0
3 4 2169 1 1 0 1 0.0
4 4 2709 1 1 1 0 0.0
5 4 2492 1 0 0 1 0.0
6 4 1078 0 1 1 1 0.0
7 4 2713 0 1 0 1 0.0
8 4 2493 1 1 0 1 0.0
9 4 2050 0 0 1 0 0.0
10 4 2966 1 0 1 1 0.0
11 4 1859 0 1 1 1 0.0
12 4 2114 0 1 0 1 0.0
13 4 3968 1 1 0 1 0.0
14 4 3129 1 0 1 1 0.0
15 4 2361 1 1 1 0 0.0
16 4 2834 1 0 1 1 0.0
17 4 3705 1 1 1 0 0.0
18 4 4036 1 1 0 0 0.0
19 4 3026 1 0 1 0 0.0
20 4 3527 1 0 1 1 0.0
21 4 2294 1 1 1 0 0.0
22 4 3095 1 0 1 1 0.0
23 4 2595 1 0 0 1 0.0
24 4 2745 0 1 1 0 0.0
25 4 2203 1 1 0 1 0.0
26 4 2768 1 0 0 1 0.0
27 4 3154 0 1 1 1 0.0
28 4 2641 1 0 1 1 0.0
29 4 2041 1 1 1 0 0.0
30 4 2719 1 1 0 0 0.0
31 4 3078 0 1 1 1 0.0
32 4 2321 1 0 1 1 0.0
33 4 3348 1 1 0 1 0.0
34 4 2644 0 0 1 1 0.0
35 4 2423 0 0 1 0 0.0
36 4 3536 1 0 0 1 0.0
37 4 2804 1 0 1 1 0.0
38 4 3034 1 1 0 1 0.0
39 4 2454 1 0 1 0 0.0
40 4 2669 1 0 1 1 0.0
41 4 2888 1 1 1 0 0.0
42 4 3149 1 0 0 1 0.0
43 4 1541 1 1 0 1 0.0
44 4 3180 1 0 1 0 0.0
45 4 3674 0 1 1 1 0.0
46 4 3071 0 1 1 1 0.0
47 4 2648 1 1 0 1 0.0
48 4 2114 0 1 1 0 0.0
49 4 3139 0 1 1 0 0.0
50 4 2657 1 0 0 1 0.0
51 4 2177 0 1 1 0 0.0
52 4 2323 0 1 1 1 0.0
53 4 3317 1 0 0 1 0.0
54 4 2512 0 1 1 0 0.0
55 4 2110 0 1 0 1 0.0
56 4 2349 0 0 0 1 0.0
57 4 4095 0 1 1 1 0.0
58 4 2660 1 0 0 1 0.0
59 4 2300 0 1 0 0 0.0
60 4 1437 1 1 0 0 0.0
