1 15 10077 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
2 15 12147 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
3 15 13606 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
4 15 13989 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
5 15 10628 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
6 15 9810 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
7 15 8761 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
8 15 11006 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
9 15 15391 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
10 15 11721 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
11 15 8933 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
12 15 9533 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
13 15 12451 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
14 15 12896 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
15 15 12774 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
16 15 11754 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
17 15 7616 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
18 15 11240 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
19 15 10829 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
20 15 7378 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
21 15 8820 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
22 15 10247 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
23 15 10093 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
24 15 9982 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
25 15 7943 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
26 15 10334 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
27 15 11415 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
28 15 8207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
29 15 11417 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
30 15 11091 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
31 15 13521 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
32 15 11213 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
33 15 12173 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
34 15 12487 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
35 15 9728 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
36 15 12368 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
37 15 13312 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
38 15 12753 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
39 15 11045 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
40 15 10270 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
41 15 9610 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
42 15 8632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
43 15 11040 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
44 15 12740 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
45 15 10903 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
46 15 12209 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
47 15 11689 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
48 15 8766 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
49 15 12109 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
50 15 10033 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
51 15 9661 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
52 15 11931 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
53 15 12624 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
54 15 11818 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
55 15 9112 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
56 15 8848 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
57 15 9589 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
58 15 12498 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
59 15 10282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
60 15 11577 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
61 15 12354 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
62 15 13606 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
63 15 10002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
64 15 10369 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
65 15 13334 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
66 15 12309 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
67 15 11766 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
68 15 12003 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
69 15 10904 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
70 15 11254 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
71 15 12619 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
72 15 9955 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
73 15 10306 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
74 15 10288 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
75 15 8019 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
76 15 15787 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
77 15 14224 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
78 15 11872 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
79 15 8176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
80 15 10458 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
81 15 14123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
82 15 12592 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
83 15 12190 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
84 15 9203 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
85 15 10913 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
86 15 13920 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
87 15 11822 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
88 15 9912 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
89 15 6827 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0
