1 25 145 58 892 50 388 7 44 52 530 14 881 12 910 29 262 29 1299 7 962 46 868 21 1485 7 1488 17 1165 18 1363 23 15 6 675 64 185 54 720 103 1392 3 475 21 213 56 87 8 588 12 990 12 180
2 25 108 12 229 37 1438 61 1126 7 1131 21 112 27 345 29 836 46 371 9 629 16 1347 2 355 10 1448 68 1228 10 979 10 177 3 551 18 1103 21 251 11 553 10 827 9 1255 7 546 44 1148 6 685 50 1272
3 25 105 31 524 45 1017 15 79 11 532 24 754 4 1396 64 1464 10 633 3 1014 1 7 25 1174 7 252 10 1490 1 472 29 814 62 689 10 1377 26 540 16 553 79 906 2 245 9 1464 13 233 19 944 12 62
4 25 140 40 61 19 629 25 829 83 821 6 1199 6 1209 1 1441 68 553 20 931 18 1261 19 35 42 645 31 33 3 313 9 1259 82 517 4 1140 12 1052 37 88 6 111 13 980 49 1064 15 711 22 158 70 846
5 25 99 56 303 35 1460 5 580 5 168 38 767 15 510 2 1242 25 670 57 1266 19 205 2 1072 34 1127 3 781 6 433 6 1169 8 1034 17 347 16 1485 28 804 13 272 7 1291 20 41 36 566 43 206 2 1350
6 25 149 9 442 13 268 12 472 61 1134 38 661 38 1274 31 1142 110 1077 7 75 78 1457 35 569 29 956 8 1468 12 278 20 201 30 894 29 1061 2 942 22 1214 15 34 21 1408 83 598 14 933 13 120 15 125
7 25 156 13 707 3 427 63 1499 5 616 9 1230 5 1394 61 1070 25 1405 52 692 49 1120 43 1203 48 849 36 1442 10 662 22 1048 22 6 19 485 9 591 28 410 87 1097 31 916 36 1411 61 920 26 483 18 1198
8 25 146 1 618 25 1149 4 112 9 381 16 285 8 376 1 800 23 754 19 345 73 1380 39 1354 27 549 26 919 44 102 30 99 44 836 15 77 11 547 21 129 48 314 46 786 25 447 51 1023 34 1299 94 104
9 25 129 43 795 21 696 1 1257 21 1294 9 759 5 984 34 1180 27 849 9 618 10 490 4 625 8 219 9 798 55 68 16 219 61 809 48 1201 13 177 72 1447 58 457 16 1016 7 926 44 302 23 1081 31 914
10 25 115 9 433 12 95 24 1248 27 903 25 918 13 1058 13 1224 41 1262 73 1132 5 443 2 901 33 630 11 241 13 178 16 1359 3 85 11 544 45 482 88 1406 17 303 10 944 50 1462 21 702 13 67 3 181
