1 10 1692 44 258 251 388 176 902 73 852 257 404 170 133 164 989 183 602 163 1200 211 445
2 10 2065 281 500 39 1278 202 857 165 284 249 530 223 1316 159 295 203 447 257 1415 287 881
3 10 2199 286 888 195 1062 211 129 289 910 223 1173 226 460 223 207 234 1301 217 498 95 1152
4 10 1907 99 707 172 1023 246 152 285 71 66 964 118 1399 151 1392 278 656 202 1415 290 302
5 10 1977 241 1161 220 1259 146 1164 232 1329 192 830 124 942 266 1194 182 149 143 1356 231 94
6 10 2101 285 187 192 396 239 652 203 1335 194 1378 98 990 198 514 294 962 256 463 142 645
7 10 2144 280 1485 212 776 263 634 139 651 284 1165 123 1414 275 249 213 421 248 947 107 101
8 10 2083 160 672 190 442 159 1472 237 185 236 735 247 701 254 1485 214 1220 185 384 201 468
9 10 1790 116 179 261 746 241 1078 297 859 182 351 264 1410 187 750 89 1490 102 147 51 425
10 10 2033 276 81 28 51 180 414 300 8 237 1346 114 314 190 1445 295 1 161 107 252 522
11 10 2223 289 180 232 226 263 578 230 290 135 1326 142 1433 230 246 287 341 289 229 126 660
12 10 2312 88 578 274 631 231 1222 277 950 269 253 270 1276 237 611 209 1347 217 225 240 1126
13 10 1988 280 1372 96 1066 282 1260 179 300 260 1290 89 1168 237 296 197 1173 278 591 90 1185
14 10 2141 294 1131 43 645 261 1364 154 1126 291 919 259 1291 173 200 262 693 268 303 136 929
15 10 1708 124 1387 159 1152 73 1086 171 1465 170 1362 287 932 280 112 178 193 225 426 41 1303
16 10 2023 255 1388 246 1105 209 392 138 773 274 345 244 354 113 759 129 1156 151 29 264 100
17 10 2091 292 629 261 1421 184 184 140 810 146 86 202 248 299 355 180 978 275 1322 112 1451
18 10 1954 290 1349 179 121 207 1013 108 1162 208 1062 291 177 298 551 195 13 155 1348 23 930
19 10 2337 283 1103 261 734 230 613 217 450 268 201 159 1070 294 1164 187 948 280 1111 158 743
20 10 2012 232 1222 293 740 179 149 225 1189 160 1386 249 1023 166 1399 89 1448 120 301 299 571
21 10 1974 135 720 169 1453 87 30 238 1488 292 1255 193 126 246 1363 249 1184 136 555 229 670
22 10 1815 66 1413 137 802 227 590 138 597 295 685 174 268 236 1386 251 1272 203 629 88 743
23 10 2188 216 449 198 135 270 524 132 121 286 79 275 1106 145 1419 197 1374 269 1259 200 210
24 10 1991 290 532 174 332 221 1295 160 1370 211 517 145 113 165 783 182 447 297 1396 146 762
