1 20 3 1 8 1 952 2 571 3 456 1 1441 2 1299 1 170 1 596 1 618 1 882 2 1002 3 85 2 1160 1 661 1 833 2 293 1 220 1 509 2 495 1 418
2 20 3 3 1027 1 35 1 1377 2 1123 6 711 3 1032 1 1471 1 798 1 859 1 265 2 1090 1 1490 1 910 1 476 2 290 1 1353 1 410 4 451 2 711 1 221
3 20 3 1 381 1 115 1 1378 2 1098 3 142 1 1050 2 1413 2 978 1 1043 1 21 3 84 1 1432 1 662 1 397 1 198 1 867 4 875 1 329 2 125 3 152
4 20 4 1 318 5 976 4 917 3 1366 2 1415 1 603 3 1247 1 851 1 1061 1 227 6 1496 2 1485 1 477 2 468 1 187 1 831 1 530 3 1327 4 991 2 441
5 20 4 2 1393 2 1149 2 405 1 802 1 923 4 481 1 215 3 731 4 692 1 789 1 655 1 501 6 1136 2 127 7 993 1 587 1 607 3 1406 1 1029 3 893
6 20 4 4 643 4 280 2 1400 3 174 1 1308 3 1369 1 944 1 706 2 436 2 64 1 629 1 454 1 1082 2 38 1 996 2 1175 3 1320 5 1474 3 174 3 1072
7 20 3 1 1234 1 1073 1 861 2 222 1 637 3 52 4 486 1 475 1 1432 2 496 2 1279 1 388 2 946 1 1307 2 1122 1 793 5 1226 1 1243 2 1452 3 937
8 20 4 3 1272 4 341 4 1001 1 1391 1 1470 2 333 2 326 1 1276 1 168 1 669 1 1060 2 343 4 1247 2 15 1 153 1 88 1 62 3 1426 3 289 2 111
9 20 3 1 797 1 125 1 774 3 1223 1 827 4 376 2 748 1 1052 1 148 2 286 1 1357 1 82 1 472 5 894 3 1077 1 698 2 678 1 644 2 1317 1 798
10 20 3 1 10 1 238 1 1070 1 702 3 844 2 260 1 335 1 848 2 1274 1 599 5 1229 4 1112 1 465 1 1459 3 668 1 1028 1 1089 1 1252 4 1464 1 1440
11 20 4 1 823 1 987 2 1303 3 1424 1 1145 1 1157 2 561 4 1194 2 1101 3 1324 3 231 1 231 1 1453 1 683 3 26 3 777 1 786 7 971 1 351 2 886
12 20 4 2 1049 3 1132 2 1041 1 617 1 1407 4 1017 1 1382 3 1190 1 1158 1 652 1 66 6 351 1 492 4 263 4 591 1 1422 1 80 1 84 2 1155 2 1474
