1 10 1 1 8 1 952 2 571 3 456 1 1441 2 1299 1 170 1 596 1 618 1 882
2 10 1 3 484 2 1002 3 85 2 1160 1 661 1 833 2 293 1 220 1 509 2 495
3 10 2 4 1196 1 418 5 752 3 1027 1 35 1 1377 2 1123 6 711 3 1032 1 1471
4 10 1 1 859 1 265 2 1090 1 1490 1 910 1 476 2 290 1 1353 1 410 4 451
5 10 1 1 1313 2 711 1 221 3 718 1 381 1 115 1 1378 2 1098 3 142 1 1050
6 10 1 2 978 1 1043 1 21 3 84 1 1432 1 662 1 397 1 198 1 867 4 875
7 10 2 2 125 3 152 5 976 4 917 3 1366 2 1415 1 603 3 1247 1 851 1 1061
8 10 1 1 1467 1 227 6 1496 2 1485 1 477 2 468 1 187 1 831 1 530 3 1327
9 10 2 6 219 4 991 2 441 2 1 2 1393 2 1149 2 405 1 802 1 923 4 481
10 10 2 1 1476 1 215 3 731 4 692 1 789 1 655 1 501 6 1136 2 127 7 993
11 10 2 1 1357 1 587 1 607 3 1406 1 1029 3 893 1 73 4 643 4 280 2 1400
12 10 1 4 1325 3 174 1 1308 3 1369 1 944 1 706 2 436 2 64 1 629 1 454
13 10 2 2 38 1 996 2 1175 3 1320 5 1474 3 174 3 1072 1 1073 1 861 2 222
14 10 1 3 52 4 486 1 475 1 1432 2 496 2 1279 1 388 2 946 1 1307 2 1122
15 10 2 2 1023 1 793 5 1226 1 1243 2 1452 3 937 4 341 4 1001 1 1391 1 1470
16 10 1 1 1377 2 333 2 326 1 1276 1 168 1 669 1 1060 2 343 4 1247 2 15
17 10 2 3 460 1 153 1 88 1 62 3 1426 3 289 2 111 5 806 1 797 1 125
18 10 1 2 315 1 774 3 1223 1 827 4 376 2 748 1 1052 1 148 2 286 1 1357
19 10 1 1 472 5 894 3 1077 1 698 2 678 1 644 2 1317 1 798 1 232 1 10
20 10 2 1 1070 1 702 3 844 2 260 1 335 1 848 2 1274 1 599 5 1229 4 1112
21 10 1 1 1200 1 465 1 1459 3 668 1 1028 1 1089 1 1252 4 1464 1 1440 1 987
22 10 2 3 1424 1 1145 1 1157 2 561 4 1194 2 1101 3 1324 3 231 1 231 1 1453
23 10 3 3 26 3 777 1 786 7 971 1 351 2 886 7 237 2 1049 3 1132 2 1041
24 10 2 1 1407 4 1017 1 1382 3 1190 1 1158 1 652 1 66 6 351 1 492 4 263
25 10 1 1 1049 4 591 1 1422 1 80 1 84 2 1155 2 1474 1 1188 2 1297 1 1046
26 10 1 2 1364 1 476 1 962 4 565 1 118 3 570 1 740 1 522 1 967 3 727
27 10 2 1 432 1 123 1 19 2 1256 3 1204 2 828 3 985 2 1350 2 788 3 849
28 10 1 1 1295 2 275 2 1358 1 640 1 1470 1 688 1 370 1 44 2 810 1 668
29 10 2 2 1048 5 1021 2 669 1 457 1 917 2 1151 2 824 2 831 2 414 1 767
30 10 2 2 180 1 266 2 1145 3 376 1 1466 2 20 2 804 2 584 2 1480 3 576
31 10 1 1 1119 3 390 2 1324 1 1433 2 1142 2 301 1 1334 2 827 3 123 2 745
32 10 2 1 337 3 794 1 1413 1 118 1 1219 5 835 3 928 4 613 1 1232 1 54
33 10 1 1 680 1 662 1 641 1 275 1 111 2 4 1 1156 1 386 3 337 2 1462
34 10 3 3 642 3 1003 1 470 2 419 12 406 1 966 1 693 1 25 2 354 4 803
35 10 1 1 649 1 1258 2 1102 2 1341 2 1335 1 1414 2 1481 1 666 1 979 1 1497
36 10 3 3 118 1 1250 1 246 2 515 7 582 1 1437 3 465 2 1224 7 129 5 919
37 10 1 4 1209 1 688 1 1264 2 621 1 842 3 405 1 462 1 100 1 1201 1 88
38 10 2 4 1087 1 306 3 977 2 950 2 1394 4 249 3 1129 1 658 1 1051 2 864
39 10 2 4 20 2 1401 2 1240 1 825 1 64 4 179 2 1411 4 290 2 1098 4 182
40 10 2 3 270 4 471 2 1475 1 483 1 778 1 360 4 1035 2 73 1 1190 1 1463
41 10 1 1 338 1 896 1 1258 1 1355 2 1332 4 260 1 723 3 357 1 878 1 236
42 10 1 1 1359 1 1105 1 423 1 1418 1 855 2 427 1 20 1 667 2 871 7 128
43 10 1 1 587 1 1006 2 639 1 638 1 636 1 55 2 1331 2 991 1 168 1 567
44 10 3 3 192 2 1143 5 1087 2 1131 4 223 3 890 5 722 1 95 3 1488 2 66
45 10 1 2 1311 2 1219 3 393 1 923 2 101 3 1488 3 1459 1 972 1 350 1 306
46 10 2 2 1235 1 1082 1 22 1 97 3 135 3 426 1 1154 4 488 1 22 3 1176
47 10 1 1 397 1 1470 1 849 1 1489 2 15 1 80 2 608 2 1239 1 120 3 1193
48 10 1 2 1115 1 845 1 101 2 626 1 37 2 1072 2 813 4 1042 1 964 1 277
49 10 1 1 228 1 772 1 1023 2 623 1 209 1 337 1 1186 1 195 1 1335 1 1362
50 10 1 1 210 1 1366 2 1139 4 436 1 1481 1 356 2 250 5 1040 1 328 1 60
51 10 2 1 68 1 229 3 236 4 1278 1 142 3 849 5 643 1 774 1 397 1 688
52 10 2 2 833 1 144 2 312 1 1005 1 909 2 818 4 169 8 29 1 1343 1 571
53 10 2 3 258 1 1084 1 312 3 236 5 1015 1 732 2 1394 1 904 2 782 1 400
54 10 2 3 1013 2 143 1 1104 1 1310 7 196 2 476 4 681 1 1235 1 206 1 785
55 10 2 5 223 2 280 2 90 1 178 3 1487 4 173 1 357 1 1484 1 900 1 1394
56 10 1 1 691 4 1321 1 137 3 1370 1 1349 1 691 1 203 1 891 2 731 2 532
57 10 1 3 761 3 905 1 937 1 248 2 1126 3 1332 1 568 1 567 1 1019 1 599
58 10 2 1 726 1 377 5 1335 2 304 2 560 2 944 1 1282 1 617 3 1301 2 1119
59 10 2 1 1056 1 1164 2 1329 3 1468 1 588 1 268 2 165 1 356 7 494 4 1244
60 10 2 1 1301 4 1312 4 1184 2 3 1 383 2 54 1 186 1 1290 11 959 2 1405
61 10 2 5 1167 2 1013 4 530 5 39 3 364 1 313 3 430 3 1134 1 656 1 1343
62 10 1 2 1496 3 1382 1 263 1 1444 1 674 1 581 2 805 1 564 5 194 1 1013
63 10 2 1 469 2 1349 1 960 5 1213 5 1133 1 892 1 1466 1 80 2 631 1 1084
64 10 3 4 921 1 1327 3 762 4 776 1 1345 9 149 1 1470 2 1108 4 191 2 211
65 10 2 3 1058 4 451 5 650 1 1242 8 162 1 1442 1 1222 2 898 1 503 1 289
66 10 2 2 1445 4 1426 1 48 1 869 1 1472 2 685 3 21 3 846 3 742 1 1028
67 10 1 1 1334 2 976 2 837 1 257 1 884 1 600 1 1216 2 500 3 155 1 1075
68 10 1 1 377 1 630 3 61 1 527 5 357 1 664 1 1164 2 1298 1 197 3 403
69 10 3 5 1498 2 147 2 932 4 907 3 195 3 625 1 726 2 104 9 383 2 1272
70 10 1 3 1193 1 478 1 740 1 217 1 1080 1 388 3 646 1 1146 3 194 1 661
71 10 2 2 690 1 1442 4 919 3 1298 1 468 1 1156 1 525 1 442 8 1053 2 757
72 10 2 2 1247 1 1163 3 1283 1 1334 1 517 4 475 5 664 1 727 2 1381 1 286
73 10 1 1 79 3 954 1 831 2 1450 1 285 2 1100 1 316 1 1067 4 852 3 1259
74 10 1 1 535 2 22 1 814 1 321 6 474 1 1354 1 837 1 891 3 545 1 688
75 10 2 1 987 4 1168 4 1367 2 564 1 180 7 728 2 915 1 1309 2 679 3 598
76 10 1 2 1300 6 823 1 1259 1 1343 1 1060 1 719 1 862 2 726 1 1248 3 1389
77 10 1 1 1468 2 121 1 715 2 271 1 1377 1 892 1 381 1 846 1 527 5 584
78 10 2 1 360 2 1402 2 864 1 1243 1 1495 2 1368 1 532 2 281 3 114 8 751
79 10 1 1 1453 2 779 1 921 3 1403 1 583 2 307 1 704 2 1248 1 807 2 989
80 10 2 4 1088 5 611 1 990 1 313 5 964 1 218 1 1456 5 33 4 973 1 1142
81 10 2 1 654 2 272 4 36 2 643 1 307 2 1125 3 53 1 291 2 1397 2 119
82 10 2 1 50 4 455 3 1352 4 1155 3 958 5 1101 1 655 1 712 3 1431 1 1029
83 10 1 1 1060 2 1312 1 1334 2 915 2 1416 1 401 2 762 3 554 3 1016 2 1271
84 10 2 4 605 1 573 1 387 1 439 2 946 2 827 6 213 2 643 2 845 1 728
85 10 2 1 352 1 210 3 438 1 339 4 611 6 1338 2 262 1 48 2 1451 4 95
86 10 2 5 1426 2 1405 1 225 2 902 2 576 3 567 1 1256 1 1217 4 320 2 819
87 10 1 1 366 1 1341 1 930 1 281 2 678 1 295 1 927 1 719 2 54 1 244
88 10 1 1 194 2 1199 2 1035 2 984 1 579 2 1342 1 1143 2 129 3 1092 1 547
89 10 2 1 487 1 156 1 5 1 100 1 874 3 608 2 1326 4 228 6 918 1 254
90 10 1 1 286 2 1123 3 36 1 1208 1 873 3 499 1 995 1 740 1 409 2 114
91 10 2 2 181 1 1317 1 545 3 82 6 254 1 112 2 997 2 489 1 546 4 690
92 10 2 2 1237 1 696 1 1341 3 145 5 721 2 183 2 959 1 473 2 286 3 387
93 10 1 1 1332 2 1389 1 830 1 146 3 390 1 450 1 1270 2 828 3 983 2 43
94 10 2 1 228 2 314 1 1403 2 1118 4 26 5 224 4 27 1 1265 1 1316 1 1274
95 10 2 1 1148 5 1264 1 1408 6 1037 1 1445 1 414 2 8 1 738 1 721 2 764
96 10 2 1 1451 1 1472 3 1015 2 734 3 265 2 1404 1 561 4 933 2 1072 4 578
97 10 1 1 506 2 172 1 172 4 1311 1 1353 2 751 1 439 1 494 1 894 2 559
98 10 1 5 213 1 1468 1 987 2 641 2 433 1 1181 1 287 2 293 1 59 1 1072
99 10 1 1 85 3 143 1 198 1 877 4 892 1 1452 1 975 1 1113 1 1161 2 318
100 10 2 1 139 5 184 1 600 4 454 4 1291 3 242 4 777 2 1151 1 670 1 208
101 10 1 1 479 1 473 4 34 1 874 2 257 1 140 3 1329 1 737 1 1118 1 558
102 10 1 2 572 1 231 1 349 1 510 1 1231 1 843 3 504 1 591 3 34 1 106
103 10 1 1 439 1 1156 2 18 2 546 1 515 5 773 1 746 1 911 1 1025 2 1226
104 10 2 1 822 1 1164 3 19 1 229 4 1399 1 1400 3 1356 1 52 5 532 2 532
105 10 3 6 1231 2 707 4 173 1 1148 7 1046 1 326 3 879 2 65 2 191 2 183
106 10 2 3 1038 3 1411 1 695 2 727 4 1165 2 1469 3 874 1 1125 3 1275 1 1236
107 10 2 4 1453 1 968 2 1476 2 1472 3 87 1 144 3 1484 1 627 1 461 3 1285
108 10 1 1 1031 1 684 1 1361 2 1396 2 188 1 1081 1 115 2 1230 1 278 3 158
109 10 2 1 1432 1 876 1 916 1 26 11 112 1 700 1 290 1 1455 4 1001 1 1497
110 10 2 3 956 6 1369 1 1015 4 522 1 139 3 1299 2 37 1 649 2 275 3 409
111 10 1 1 1430 1 1315 5 865 1 1136 2 883 1 570 1 462 2 1422 2 1209 3 732
112 10 2 1 985 4 1424 1 862 1 982 3 909 5 799 3 375 3 549 1 978 1 655
113 10 2 3 452 2 588 2 1230 1 96 3 1362 4 577 2 105 1 877 2 729 1 737
114 10 1 2 1081 1 188 1 393 3 620 2 649 2 657 2 1013 1 300 1 1139 3 820
115 10 1 1 1200 1 940 1 24 1 348 1 701 4 535 1 547 1 929 1 847 2 948
116 10 2 2 722 1 809 1 1045 2 757 2 229 1 1113 1 1007 4 639 5 538 3 70
117 10 3 8 1158 1 1248 4 1399 2 711 1 1314 8 1429 2 532 2 464 1 365 1 1451
118 10 1 2 838 1 1137 1 1466 1 1081 1 922 4 912 1 956 1 471 2 1308 1 738
119 10 2 1 1073 1 947 4 862 1 602 6 1233 1 378 4 922 1 556 1 44 1 1217
120 10 2 2 1466 1 1419 8 1368 1 1456 2 789 1 1068 2 497 2 1423 2 375 2 1051
121 10 1 2 978 1 1178 1 505 3 41 1 483 1 1436 1 1480 2 64 2 130 1 546
122 10 2 1 1172 5 1240 1 651 2 448 1 1481 4 718 4 772 3 1477 7 125 1 1257
123 10 1 1 469 3 283 2 596 1 1334 1 961 4 193 1 1126 1 1302 1 1377 3 131
124 10 2 1 1215 2 572 3 1324 2 759 6 479 4 81 1 1289 2 295 5 591 1 703
125 10 1 1 949 1 554 2 38 1 31 3 927 1 1328 3 601 1 764 1 1243 1 1439
126 10 2 5 193 3 234 4 1341 1 290 3 1047 2 113 1 495 3 83 2 773 1 61
127 10 1 2 423 1 655 2 5 1 223 2 937 1 885 1 423 2 1059 1 1363 5 1150
128 10 1 2 832 2 1381 1 1495 2 1256 1 784 1 419 1 1164 3 1171 1 1126 2 188
129 10 1 3 1341 1 320 1 212 1 917 1 113 2 1406 2 1000 2 493 2 423 2 1328
130 10 1 3 291 1 796 1 1255 1 1376 1 573 1 735 2 58 3 472 1 1042 1 1399
131 10 2 1 846 1 1180 4 414 7 1084 6 1394 5 618 2 204 1 1373 1 1488 1 251
