1 25 522 257 258 50 388 125 902 228 852 44 404 131 133 137 989 118 602 138 1200 90 445 94 985 20 500 262 1278 99 857 136 284 52 530 78 1316 142 295 98 447 44 1415 14 881 42 1249 15 888 106 1062 90 129
2 25 536 78 1173 75 460 78 207 67 1301 84 498 206 1152 129 1023 55 152 16 71 235 964 183 1399 150 1392 23 656 99 1415 11 302 81 1259 155 1164 69 1329 109 830 177 942 35 1194 119 149 158 1356 70 94 221 956
3 25 484 98 1335 107 1378 203 990 103 514 7 962 45 463 159 645 198 1274 21 1485 89 776 38 634 162 651 17 1165 178 1414 26 249 88 421 53 947 194 101 59 839 141 672 111 442 142 1472 64 185 65 735 54 701
4 25 499 43 177 4 604 57 666 224 548 100 468 249 337 185 179 40 746 60 1078 4 859 119 351 37 1410 114 750 212 1490 199 147 250 425 45 433 56 87 8 588 121 414 1 8 64 1346 187 314 111 1445 6 1
5 25 386 22 734 134 100 12 180 69 226 38 578 71 290 166 1326 159 1433 71 246 14 341 12 229 175 660 122 315 172 1151 24 950 32 253 31 1276 64 611 92 1347 84 225 61 1126 61 1298 21 1372 205 1066 19 1260
6 25 430 41 1290 212 1168 64 296 104 1173 23 591 211 1185 14 846 7 1131 258 645 40 1364 147 1126 10 919 42 1291 128 200 39 693 33 303 165 929 144 410 23 177 70 50 83 787 130 1465 131 1362 14 932 21 112
7 25 566 248 1123 194 324 143 58 40 1273 55 1105 92 392 163 773 27 345 57 354 188 759 172 1156 150 29 37 100 226 1257 9 629 40 1421 117 184 161 810 155 86 99 248 2 355 121 978 26 1322 189 1451 122 121
8 25 482 193 1162 93 1062 10 177 3 551 106 13 146 1348 278 930 40 734 71 613 84 450 33 201 142 1070 7 1164 114 948 21 1111 143 743 8 740 122 149 76 1189 141 1386 52 1023 135 1399 212 1448 181 301 2 571
9 25 554 166 720 132 1453 214 30 63 1488 9 1255 108 126 55 1363 52 1184 165 555 72 670 184 1197 235 1413 164 802 74 590 163 597 6 685 127 268 65 1386 50 1272 98 629 213 743 64 487 109 1349 169 121 15 79
10 25 530 156 1419 104 1374 32 1259 101 210 127 332 80 1295 141 1370 90 517 156 113 136 783 119 447 4 1396 155 762 108 1103 60 834 125 539 244 1050 116 1488 44 169 74 46 123 832 197 870 71 573 23 874 67 78
11 25 455 25 1174 139 366 125 37 74 69 8 143 147 1468 182 135 49 1176 82 1211 76 272 10 1490 1 472 37 836 234 229 244 1021 32 76 29 814 95 1080 46 711 146 294 73 1423 82 79 173 385 4 1086 162 1193
12 25 465 98 280 141 956 108 877 209 1200 87 488 7 246 25 218 238 417 100 1421 187 683 18 328 89 199 190 160 79 906 104 735 153 1123 21 850 119 455 2 245 176 14 13 233 12 734 57 104 19 944 76 348
13 25 420 57 80 47 1315 12 62 13 947 27 818 15 56 67 600 210 384 40 61 153 235 37 1037 191 1409 25 812 49 274 102 730 80 295 177 1325 196 1399 25 829 155 76 58 610 135 319 35 228 109 746 87 936
14 25 493 81 316 6 1209 84 382 106 376 176 836 181 22 57 954 95 151 236 344 23 425 172 1411 68 553 41 74 53 573 83 709 77 673 78 524 29 1412 69 48 31 1139 102 301 181 1259 178 704 7 1148 255 1075
15 25 430 19 35 61 212 1 1153 38 238 191 65 42 645 72 1273 173 551 202 10 105 512 54 976 199 482 62 367 189 388 31 33 109 742 29 554 87 1167 53 488 199 149 9 1236 102 98 29 1120 53 402 41 93
16 25 646 47 419 78 68 170 956 128 76 116 867 133 1264 101 239 189 1442 245 324 47 1148 40 1341 121 279 275 684 247 774 26 453 142 273 162 801 171 1028 136 816 284 219 37 88 61 1335 139 1438 98 48 41 441
17 25 418 3 971 125 1143 57 142 119 1260 88 939 132 1249 58 349 108 117 59 338 22 158 81 512 217 693 100 645 125 388 6 494 48 848 70 846 42 184 75 181 37 1401 56 303 125 473 173 1220 130 1063 37 411
18 25 610 161 756 185 1119 62 1 43 777 74 1416 157 225 85 525 263 1014 179 1093 142 265 133 929 15 1296 174 935 43 1041 94 73 62 224 85 505 35 1460 115 158 212 770 5 580 240 1477 202 933 248 662 38 767
19 25 548 200 1000 100 758 150 724 193 541 201 1494 153 1377 57 1266 72 564 88 878 86 326 63 854 45 1282 187 1379 192 814 8 264 107 1358 151 126 172 183 2 1072 100 1332 32 151 30 1494 3 781 193 518 157 1354
20 25 507 119 1146 62 105 54 1341 239 730 11 321 78 1227 160 369 110 975 180 1076 109 481 173 803 218 133 6 1169 8 1034 70 1066 157 1235 43 594 80 979 188 857 43 525 17 347 263 539 59 667 2 358 88 26
21 25 605 101 62 13 272 144 1320 45 1491 7 1291 72 386 55 265 133 399 106 174 132 1402 218 1336 111 1158 93 1357 106 828 80 217 30 1023 122 814 67 706 235 712 128 505 264 230 123 151 207 753 170 232 264 613
22 25 431 102 413 30 539 82 1226 18 961 36 566 123 1015 60 1459 25 246 62 689 26 13 95 1496 98 263 74 1415 4 213 195 1254 116 703 2 1350 157 495 84 1063 66 349 9 442 222 1440 156 407 158 1361 156 936
23 25 581 12 472 56 929 38 661 221 953 1 1424 281 154 276 1348 266 991 56 400 33 999 195 616 20 159 92 1295 60 1115 12 1054 206 82 217 421 78 1457 15 636 211 1078 51 1329 100 219 214 761 29 956 165 1155
24 25 470 39 1160 11 751 191 804 18 1006 182 1145 12 278 256 60 215 174 11 962 150 9 74 1285 64 314 20 201 18 1355 180 1163 64 201 53 924 61 805 155 58 182 100 29 185 91 925 215 1420 2 942 58 867
25 25 540 22 1214 50 120 112 539 131 22 149 1076 15 34 65 1103 10 418 136 1065 143 448 251 1398 102 151 92 1140 233 220 186 662 83 598 133 466 36 146 132 922 67 688 184 465 105 346 91 174 13 120 162 1185
26 25 506 15 125 106 778 41 1084 203 240 82 513 154 966 77 492 186 1434 13 707 109 593 60 1114 93 4 149 922 82 551 118 1468 9 61 49 1357 3 427 207 703 102 1107 110 213 62 1095 63 1499 222 460 219 987
27 25 427 68 741 5 616 190 357 196 188 65 1408 127 1499 41 867 155 890 12 462 91 1017 54 234 58 479 150 975 94 825 220 49 129 245 67 1131 2 1462 93 1372 71 576 43 289 14 478 49 15 71 120 73 933
28 25 322 117 264 67 1352 30 1460 73 668 60 304 49 494 25 953 27 219 97 697 58 1449 61 1070 39 1222 10 1436 110 682 98 1285 33 127 6 113 20 1053 121 987 139 164 85 1309 171 856 41 1300 18 436 56 265
29 25 583 254 1149 60 763 71 1015 286 1247 224 252 79 1257 31 299 174 801 190 1080 45 384 176 562 75 531 240 474 59 206 170 727 27 168 52 758 13 359 237 908 47 569 29 1422 120 221 43 1203 162 1349 53 1351
30 25 303 202 345 92 1198 32 800 48 849 76 646 178 226 81 707 10 662 173 855 18 817 22 1048 8 411 39 1308 22 6 19 485 12 352 111 283 58 1459 28 410 130 1372 7 34 47 330 15 14 60 1323 31 1198
31 25 538 117 477 245 234 118 766 94 77 221 428 26 483 76 1411 147 953 233 931 154 899 101 1153 49 344 174 237 11 650 1 618 231 423 66 330 74 866 1 518 56 740 124 1341 249 788 36 716 25 1149 62 410
32 25 586 34 1067 211 513 47 1292 38 696 55 1001 9 381 263 714 15 1239 32 990 81 632 117 62 213 1366 45 921 187 593 115 749 17 400 92 1500 164 1386 246 741 197 1209 166 966 71 1468 97 1252 231 222 188 592
33 25 432 142 1309 73 1238 11 457 205 1392 20 73 36 1098 13 114 150 252 51 551 104 553 32 292 57 121 133 1375 134 917 65 1029 48 666 272 415 40 676 198 637 69 195 30 99 44 836 149 933 25 975 61 541
34 25 427 15 77 78 164 17 432 19 381 54 113 75 823 87 805 11 547 110 854 71 1330 199 198 109 803 274 443 74 1033 196 715 43 1273 46 786 224 175 56 266 173 130 59 611 25 447 65 834 8 396 51 1023
35 25 571 58 133 133 635 30 905 69 120 250 1201 120 1331 238 639 17 15 197 1242 197 539 30 1287 230 1222 14 1117 50 55 158 872 21 696 1 1257 274 1098 12 1147 174 1207 184 691 108 519 55 1034 98 1047 137 506
36 25 454 6 691 157 600 96 592 127 195 10 943 217 266 45 392 214 1381 77 1414 5 984 63 1467 23 21 157 530 83 121 201 256 135 448 70 714 14 1022 34 1180 66 1246 82 401 190 857 37 810 47 1269 117 669
37 25 623 212 539 178 766 169 264 32 730 135 1459 227 1120 48 783 10 490 164 604 4 1316 56 651 8 219 283 253 35 798 70 469 160 1230 286 1026 183 694 126 1372 94 965 293 471 70 1318 59 1423 111 1196 106 758
38 25 451 48 1201 127 418 200 727 66 125 21 871 13 177 72 1447 152 999 111 926 61 1098 17 387 154 40 50 80 181 453 146 1053 62 166 144 302 5 889 16 1016 225 981 25 295 7 926 171 1307 41 60 144 171
39 25 511 44 591 100 1213 44 302 191 1098 249 355 123 816 115 826 101 485 187 240 23 1081 107 291 154 1066 43 1251 89 612 142 774 233 1442 175 1334 103 1451 24 1248 27 903 13 1378 13 1058 51 201 3 484 204 1438
40 25 436 49 723 41 1262 73 1132 159 66 128 595 43 1020 30 893 26 657 93 980 15 1300 15 1489 243 245 102 765 179 602 2 1002 257 71 70 1476 234 718 41 193 78 156 124 167 111 428 2 901 33 630 33 691
41 25 550 137 1404 25 1447 148 1269 33 399 178 757 219 979 73 1290 154 1111 157 674 154 27 102 1480 146 597 18 918 61 472 154 512 22 1022 90 456 52 722 16 1359 54 1489 268 1042 285 583 69 938 28 239 108 472
42 25 483 81 359 32 810 29 172 128 1277 180 246 190 343 88 1406 138 110 136 396 17 303 256 1036 8 1263 10 944 50 1462 240 438 177 492 72 586 3 796 84 1351 20 764 127 1398 103 847 33 798 75 966 141 1222
43 25 527 267 214 64 679 32 938 71 593 86 1160 69 408 108 1192 114 490 102 278 190 1309 96 258 17 1231 3 181 249 442 30 105 115 793 36 889 218 1148 45 1486 115 503 144 238 10 496 16 569 186 1093 256 1057
44 25 508 26 737 154 554 96 1468 143 1384 132 1233 141 193 105 452 113 52 160 170 1 1489 76 799 40 216 193 269 184 532 22 1379 10 1216 61 206 60 737 81 1176 280 85 74 560 150 786 213 591 12 372 13 622
45 25 554 145 535 85 279 95 675 183 1336 169 346 26 30 68 652 10 65 32 244 50 881 172 1491 157 1211 184 551 145 37 110 1165 131 628 47 353 136 200 122 165 165 993 260 1473 37 547 124 1055 79 943 40 1054
46 25 541 61 1006 138 1097 152 688 66 1498 262 958 49 807 13 1463 18 950 66 1459 129 964 25 838 94 245 245 1051 53 1158 48 749 70 911 171 1411 155 1206 23 1485 142 1100 134 465 234 1383 128 276 198 1008 35 938
47 25 443 198 1125 23 241 115 939 17 1461 50 689 87 802 17 476 129 489 91 241 121 1213 20 7 104 1479 130 709 7 1102 127 899 152 207 32 570 139 1226 107 1176 95 259 23 288 22 920 160 469 1 799 249 95
48 25 509 56 75 130 641 96 52 125 875 71 180 6 94 221 889 152 1143 17 1303 65 684 119 630 13 172 175 859 128 104 103 1039 146 972 18 929 68 372 185 302 100 139 193 1414 8 265 237 1208 33 868 81 1228
49 25 541 33 306 74 746 109 687 165 1341 104 1147 130 1423 38 801 145 357 57 1157 27 311 145 1126 21 1337 106 120 10 1268 130 916 48 949 133 869 241 7 236 584 5 774 187 674 144 745 212 1044 100 404 109 1355
50 25 517 195 1010 74 62 163 2 95 231 129 947 72 1242 12 279 263 954 21 657 4 1249 58 950 229 1441 164 945 60 49 82 516 49 579 60 420 265 669 137 1500 26 902 190 125 101 1303 22 521 72 46 45 834
51 25 474 188 253 41 66 154 961 237 771 150 904 10 1042 63 1459 51 21 233 1223 100 1279 19 266 18 736 8 732 42 864 7 1109 15 559 233 260 122 1343 55 1448 134 735 261 1121 54 789 18 1494 144 1298 17 975
52 25 464 66 1024 65 1350 54 230 187 1451 86 717 131 721 144 1083 30 52 8 456 24 1065 31 909 177 44 54 843 150 994 32 718 32 609 122 1451 39 145 48 151 25 1186 275 702 66 1169 187 1266 243 1222 46 19
53 25 455 128 645 220 1494 70 978 172 343 91 918 85 867 89 31 8 1261 61 698 60 288 234 594 56 2 13 992 64 7 62 330 18 21 158 299 241 398 7 203 168 676 57 89 56 7 100 1134 37 144 23 958
