0	1
1	11
2	12
3	22
4	23
5	33
6	42
7	43
8	53
9	63
10	72
11	73
12	74
13	75
14	76
15	77
16	78
17	79
18	88
19	89
20	79
21	80
22	81
23	90
24	91
25	101
26	100
27	101
28	102
29	101
30	111
31	112
32	113
33	114
34	124
35	133
36	132
37	133
38	134
39	139
40	142
41	143
42	144
43	145
44	144
45	134
46	144
47	145
48	154
49	155
50	154
51	164
52	163
53	172
54	173
55	174
56	164
57	165
58	166
59	176
60	175
61	174
62	184
63	183
64	193
65	194
66	193
67	184
68	193
69	192
70	193
71	196
72	197
73	198
74	207
75	197
76	198
77	199
78	209
79	218
80	219
81	210
82	200
83	190
84	199
85	200
86	191
87	190
88	189
89	188
90	179
91	180
92	179
93	169
94	168
95	167
96	157
97	158
98	157
99	167
100	168
101	169
102	160
103	159
104	149
105	148
106	147
107	138
108	137
109	127
110	126
111	136
112	127
113	128
114	118
115	119
116	118
117	127
118	137
119	136
120	146
121	147
122	156
123	155
124	156
125	155
126	164
127	165
128	164
129	165
130	175
131	176
132	186
133	183
134	184
135	185
136	195
137	205
138	204
139	205
140	206
141	207
142	206
143	207
144	217
145	216
146	206
147	197
148	198
149	197
150	198
151	197
152	198
153	197
154	192
155	183
156	184
157	185
158	186
159	187
160	186
161	195
162	194
163	184
164	175
165	185
166	176
167	186
168	187
169	188
170	189
171	179
172	180
173	170
174	176
175	175
176	174
177	175
178	176
179	177
180	178
181	188
182	189
183	190
184	189
185	190
186	200
187	199
188	198
189	189
190	190
191	191
192	190
193	180
194	179
195	180
196	181
197	180
198	189
199	179
200	169
201	159
202	160
203	150
204	149
205	159
206	150
207	149
208	148
209	147
210	146
211	147
212	148
213	157
214	156
215	157
216	147
217	157
218	166
219	176
220	177
221	167
222	166
223	176
224	186
225	187
226	196
227	206
228	207
229	210
230	209
231	206
232	207
233	217
234	216
235	215
236	214
237	213
238	210
239	211
240	210
241	209
242	208
243	209
244	208
245	199
246	200
247	201
248	191
249	201
250	192
251	191
252	200
253	201
254	191
255	192
256	202
257	192
258	183
259	184
260	194
261	203
262	213
263	212
264	211
265	214
266	204
267	214
268	213
269	212
270	211
271	210
272	209
273	208
274	209
275	208
276	198
277	197
278	196
279	197
280	198
281	197
282	198
283	197
284	198
285	188
286	198
287	199
288	189
289	198
290	199
291	190
292	199
293	198
294	197
295	196
296	206
297	205
298	202
299	203
300	204
301	205
302	215
303	206
304	196
305	206
306	207
307	206
308	215
309	214
310	224
311	234
312	233
313	223
314	224
315	234
316	243
317	233
318	242
319	232
320	233
321	243
322	233
323	234
324	243
325	253
326	252
327	253
328	244
329	234
330	224
331	214
332	215
333	214
334	215
335	214
336	217
337	207
338	217
339	227
340	217
341	216
342	206
343	207
344	208
345	207
346	217
347	227
348	237
349	236
350	235
351	245
352	244
353	245
354	236
355	246
356	247
357	246
358	236
359	226
360	235
361	234
362	233
363	242
364	241
365	232
366	222
367	232
368	242
369	243
370	234
371	235
372	244
373	235
374	245
375	244
376	253
377	254
378	255
379	256
380	257
381	247
382	248
383	239
384	249
385	259
386	260
387	250
388	244
389	234
390	233
391	224
392	215
393	214
394	213
395	214
396	224
397	214
398	223
399	222
400	212
401	202
402	201
403	200
404	190
405	180
406	179
407	189
408	188
409	187
410	188
411	189
412	194
413	204
414	194
415	195
416	204
417	214
418	204
419	205
420	195
421	204
422	195
423	204
424	205
425	206
426	205
427	204
428	194
429	195
430	205
431	206
432	215
433	221
434	212
435	202
436	203
437	213
438	223
439	222
440	232
441	229
442	228
443	229
444	230
445	229
446	228
447	237
448	228
449	229
450	228
451	229
452	238
453	241
454	240
455	249
456	259
457	260
458	270
459	269
460	259
461	260
462	261
463	271
464	280
465	279
466	270
467	279
468	278
469	269
470	270
471	261
472	252
473	251
474	250
475	251
476	242
477	232
478	242
479	233
480	234
481	233
482	234
483	233
484	234
485	243
486	244
487	234
488	244
489	245
490	235
491	244
492	234
493	225
494	235
495	225
496	235
497	226
498	227
499	217
500	227
501	226
502	217
503	207
504	206
505	207
506	198
507	208
508	209
509	208
510	202
511	203
512	202
513	201
514	200
515	203
516	204
517	194
518	185
519	175
520	176
521	186
522	176
523	175
524	174
525	173
526	163
527	160
528	159
529	160
530	150
531	151
532	150
533	159
534	160
535	161
536	162
537	152
538	161
539	162
540	153
541	152
542	153
543	154
544	155
545	146
546	136
547	146
548	145
549	155
550	165
551	164
552	173
553	174
554	173
555	163
556	164
557	155
558	156
559	166
560	165
561	166
562	165
563	164
564	154
565	153
566	163
567	162
568	163
569	172
570	173
571	183
572	173
573	182
574	181
575	171
576	181
577	180
578	171
579	172
580	171
581	180
582	189
583	198
584	189
585	199
586	200
587	190
588	199
589	198
590	197
591	198
592	197
593	206
594	216
595	217
596	218
597	208
598	198
599	197
600	198
601	207
602	206
603	207
604	198
605	197
606	198
607	208
608	207
609	208
610	199
611	190
612	191
613	190
614	189
615	180
616	181
617	171
618	181
619	172
620	182
621	183
622	184
623	174
624	183
625	174
626	183
627	193
628	192
629	182
630	183
631	173
632	172
633	182
634	183
635	173
636	163
637	164
638	174
639	173
640	163
641	162
642	163
643	173
644	164
645	163
646	173
647	172
648	171
649	181
650	190
651	191
652	192
653	191
654	190
655	200
656	201
657	202
658	212
659	213
660	214
661	213
662	216
