1 22 5 1 11 1 1269 2 761 3 607 1 1922 2 1731 10 1113 1 794 1 823 5 1088 1 1066 1 1175 3 1861 3 113 3 1550 1 1986 2 1546 1 881 4 1463 1 1066 1 1110 2 390
2 22 4 1 679 2 660 1 557 5 1002 3 1369 1 47 1 1835 2 1497 4 747 3 1376 1 1962 1 1064 5 472 1 83 1 1145 1 353 2 1453 1 1986 4 345 3 946 1 1214 3 1053
3 22 4 1 634 2 386 9 1911 2 288 1 1804 1 547 4 601 2 948 1 294 3 957 1 508 1 153 1 1837 2 1464 3 190 1 1399 2 1883 2 1303 1 1390 1 1269 3 128 1 28
4 22 5 2 1024 9 1673 7 1004 4 266 1 1909 1 882 1 530 1 264 1 1156 4 1167 1 439 2 167 3 202 5 1301 4 1223 3 1822 2 1887 1 804 3 1663 2 1673 1 1415 1 303
5 22 5 2 1980 1 636 2 624 1 249 1 1108 2 749 3 1769 3 1957 2 588 2 2 8 1027 2 715 2 1858 2 1532 2 540 1 1069 1 1230 4 641 1 287 3 974 4 922 8 1148
6 22 6 1 1051 1 874 1 667 6 1514 2 169 7 1323 1 782 6 1891 1 257 1 809 3 1875 1 1372 3 1191 1 98 4 857 10 1681 1 413 1 1662 2 1867 4 1642 1 1349 3 232
7 22 6 1 30 1 1744 3 1825 1 1258 1 941 7 131 1 1427 8 692 3 1582 2 582 2 85 1 839 1 606 1 1442 2 50 1 1328 2 1567 3 1760 5 1965 3 232 3 1429 9 865
8 22 4 1 1430 1 1148 2 296 1 849 3 70 2 407 1 634 1 1909 2 661 2 1705 1 517 1 530 1 717 2 1261 5 528 2 1496 1 1058 5 1634 1 1657 2 1936 3 1249 4 455
9 22 4 4 1784 4 1334 1 1855 1 1960 2 443 2 434 1 1702 1 224 1 892 1 1413 2 457 4 1663 2 20 1 204 1 117 3 296 1 1858 1 82 3 1902 3 385 2 148 5 1074
10 22 4 6 136 1 1063 1 166 1 1031 3 1832 2 253 3 1630 1 1103 4 501 2 997 1 1403 3 119 1 661 1 198 2 381 1 1809 1 110 1 630 5 1192 3 1796 1 931 2 903
11 22 5 2 1756 3 1419 2 1846 5 573 1 309 1 14 1 317 1 1426 4 1356 3 527 1 936 3 1125 2 347 1 447 4 17 2 1699 1 798 5 1638 4 1483 3 668 1 1600 1 620
12 22 4 3 890 1 1370 1 925 1 1669 4 1951 1 1920 1 1316 2 1738 3 1899 1 1527 1 1542 2 747 4 1591 2 1467 3 1765 3 308 1 308 1 1937 1 911 3 34 3 1035 1 1047
13 22 5 1 14 7 1295 1 528 1 879 1 468 2 1181 7 316 2 1399 1 387 2 1388 1 822 1 1876 4 1356 1 1842 3 1587 4 306 2 731 1 1544 1 869 1 87 6 467 1 656
14 22 3 4 788 1 1895 1 107 1 112 2 1540 2 1966 1 1584 2 1729 1 1395 1 486 2 1819 1 635 1 1282 4 753 1 157 3 760 1 986 1 696 1 1289 3 970 2 849 1 26
15 22 4 2 627 2 1675 3 415 1 976 3 1605 2 1104 8 1166 2 1800 2 1050 3 1132 2 908 4 1417 2 366 2 1810 1 854 1 1960 3 1818 1 1984 1 917 1 493 1 58 2 1080
16 22 5 5 139 1 891 5 1362 4 739 1 59 2 891 3 279 1 573 1 609 1 1223 2 1534 2 1099 5 607 2 552 1 1022 2 1638 2 911 3 543 2 240 4 1640 3 1410 1 355
17 22 4 3 501 1 1955 2 26 3 391 2 1969 4 833 2 778 2 1974 1 664 2 320 3 768 3 520 2 1765 1 1910 2 1523 4 653 1 1778 2 1103 3 164 2 993 1 1303 1 449
18 22 4 1 1884 1 157 1 1625 5 1113 1 179 5 1033 3 1238 1 1224 1 1642 1 71 1 882 1 855 1 462 2 1307 2 5 1 1542 1 515 3 449 2 1949 5 647 1 982 1 1774
19 22 4 2 559 12 542 1 1287 3 1215 3 1190 1 924 1 33 2 472 4 1070 2 262 1 866 1 1677 2 1469 2 1788 2 1780 1 1885 2 1975 1 888 3 1851 1 1996 1 1667 1 328
20 22 4 7 776 1 1916 3 620 2 1631 7 171 5 1226 1 917 1 1685 2 828 1 1122 3 540 1 616 1 133 1 1601 1 118 1 572 1 1402 1 408 1 418 2 1980 3 1302 2 1266
21 22 7 4 332 3 1505 1 877 7 319 2 1151 2 1868 2 1653 1 1099 7 369 7 1793 1 85 4 239 5 288 4 386 2 1463 4 243 1 1906 3 360 4 627 7 1797 1 644 2 833
22 22 4 1 1037 1 480 4 1380 2 98 1 1586 1 1951 1 1195 1 1677 1 1807 2 1775 4 347 1 963 3 475 6 295 1 314 3 1808 1 1811 5 1896 4 1382 1 1473 1 563 3 941
23 22 4 1 1890 1 1140 2 569 1 26 1 889 2 1161 7 170 1 1017 1 783 1 1341 2 852 5 1984 3 623 1 850 1 1306 1 74 2 1775 2 1321 1 223 2 1064 7 1053 3 256
24 22 5 2 185 2 1524 5 1450 2 1507 4 298 3 1186 5 962 1 126 3 1984 2 88 1 1687 2 1748 5 1751 3 524 1 1230 2 134 3 1984 3 1945 1 1296 1 467 3 467 2 1639
25 22 5 4 387 1 407 1 829 2 1647 5 488 3 1802 1 1443 1 29 1 129 3 179 3 567 11 1027 8 1004 1 30 3 1567 1 91 1 530 1 1959 1 1132 1 1986 2 19 1 106
26 22 5 6 1313 2 1132 3 1648 2 810 2 1652 2 401 9 1006 1 160 3 1590 1 1198 2 1487 1 1126 1 135 2 834 1 49 2 1430 2 1084 4 1389 1 1286 1 370 1 1030 1 1364
27 22 4 1 309 2 831 1 279 1 449 1 1581 3 282 8 75 1 260 1 1780 5 267 1 1821 2 1519 4 581 1 1974 1 475 2 334 2 1855 1 437 1 80 1 467 1 90 8 99
28 22 7 2 1177 3 314 4 1703 10 354 3 1132 5 858 1 1032 1 529 1 918 2 173 6 1441 2 1954 2 1111 1 192 7 1356 3 219 2 416 1 1340 1 1212 2 1090 4 226 8 38
29 22 5 1 761 1 1445 7 1380 3 314 5 1353 1 975 2 1859 3 1388 2 1043 1 533 2 886 5 762 1 547 3 1351 2 191 1 1471 1 1746 4 1163 2 635 2 705 1 1646 1 274
30 22 5 2 373 2 120 1 238 3 1982 4 231 1 476 1 1978 1 1200 1 1858 4 1761 6 1311 6 162 6 888 3 1827 1 1799 1 1007 5 741 5 356 1 270 1 1188 2 975 2 710
31 22 5 3 1014 3 640 1 1249 1 331 1 1059 3 1569 8 1680 3 1775 1 757 1 756 1 1359 1 799 1 503 5 219 2 1971 5 1780 2 405 2 746 2 1258 1 1709 1 823 3 1734
32 22 6 1 1552 2 1771 3 1957 4 1098 1 937 6 102 6 644 1 783 1 358 2 220 1 474 7 659 4 1659 4 1749 3 571 2 4 3 1901 3 1821 4 413 2 72 4 234 2 1809
33 22 6 3 506 1 248 1 1720 11 1278 2 1873 2 1350 4 707 5 52 3 485 1 417 3 574 2 1763 2 561 4 1888 1 875 3 1523 1 700 1 1791 2 1419 2 1862 5 1425 5 1359
34 22 4 1 351 1 1926 2 16 1 1804 1 898 1 774 2 1073 1 752 5 258 1 1351 2 1798 1 1280 5 1618 5 1510 1 1189 3 1693 3 284 1 1287 1 106 2 842 1 1445 1 1593
35 22 8 4 932 6 1813 3 1678 3 1559 1 1770 2 446 1 1578 3 1015 4 1034 5 1292 9 198 7 1450 2 1477 4 254 2 281 5 1670 3 1410 4 601 5 866 1 1656 8 216 1 1923
36 22 5 2 1197 1 670 1 386 2 259 2 1926 4 1902 1 64 1 1158 1 1962 2 913 3 28 3 1127 3 989 1 1371 6 1509 2 1115 4 219 1 1179 4 1690 2 900 3 649 1 1622
37 22 5 4 509 2 667 3 206 1 1434 2 30 3 81 1 703 3 352 1 1249 5 476 1 885 2 1781 1 314 1 1552 2 1731 1 262 6 26 2 196 2 1242 3 1252 3 259 3 833
38 22 6 4 1680 1 968 2 139 9 510 2 1695 3 658 3 1591 1 637 1 987 1 289 1 1440 1 517 5 321 1 1705 3 861 1 1528 8 1629 5 750 3 259 3 350 1 1119 1 882
39 22 4 1 1263 1 1922 4 1226 3 1730 1 624 1 1541 1 700 1 589 8 1404 2 1009 3 694 2 1662 1 1551 3 1710 1 1778 1 689 4 633 2 1499 1 969 2 1841 1 381 1 345
40 22 4 3 1272 1 1108 2 1933 1 380 2 1467 1 421 1 1423 4 1135 3 1678 2 29 1 1085 1 427 2 1935 1 1805 1 1115 1 1188 5 1393 4 1952 3 727 1 917 3 250 1 1316
41 22 5 1 1878 4 1558 4 1822 2 752 1 240 7 971 2 1220 2 1346 1 1980 1 1746 2 905 2 651 1 28 6 1172 1 108 3 797 1 754 4 288 5 1621 1 552 5 1632 2 1771
42 22 3 1 1679 1 1791 1 1413 1 959 1 1149 2 968 1 1663 3 1852 2 891 1 1957 2 161 1 953 2 361 1 1836 2 1692 1 507 1 1128 1 702 5 779 2 1869 2 1152 1 1657
43 22 6 2 1824 1 709 7 1540 3 152 8 1002 2 1039 1 1228 3 1871 1 777 2 410 1 938 5 1240 3 540 2 1664 1 1076 3 1061 5 815 1 1320 4 217 3 356 1 417 5 1285
44 22 5 1 1941 5 44 1 687 1 1523 1 763 1 872 5 527 4 48 2 858 5 1029 2 1500 6 1635 1 524 3 71 1 388 2 1862 2 159 2 870 2 1071 4 543 1 66 4 606
45 22 6 5 1953 1 80 4 1540 3 1277 3 91 3 1670 5 1468 1 874 1 695 2 114 6 210 4 1012 7 1193 3 1908 1 1372 2 1757 2 1170 1 242 1 1778 2 1220 2 1888 1 535
46 22 4 1 1742 2 1016 3 739 3 1354 2 1695 1 763 5 1644 1 1041 1 516 1 585 2 1261 2 1102 6 284 2 857 4 896 2 1585 2 1126 1 971 2 1363 1 469 1 280 1 521
47 22 7 5 478 1 207 3 584 6 1972 9 201 4 899 2 1350 3 1598 4 815 6 1783 2 349 1 63 2 1934 4 127 2 1873 4 551 1 1539 1 300 7 848 2 1853 2 1202 2 363
48 22 4 2 767 5 1267 1 935 3 755 5 316 1 1089 1 1675 1 1622 4 426 2 1092 1 258 1 487 2 1839 1 1239 1 374 2 904 1 393 1 1235 1 959 2 72 1 325 1 1582
49 22 4 1 1384 1 259 2 1598 2 1379 6 840 1 772 2 1789 1 1524 3 542 1 1859 2 171 3 1456 1 729 4 1880 3 455 1 208 1 6 1 134 1 1165 3 810 4 914 1 167
50 22 4 4 304 6 1224 1 338 1 302 1 382 2 1497 3 1648 1 1611 1 1164 5 1210 1 1326 2 1142 1 1201 1 986 1 546 2 152 1 1972 2 242 3 1664 1 1416 1 1756 1 727
51 22 6 6 339 1 149 2 1329 2 652 1 728 4 920 1 927 3 1414 2 1862 5 1576 3 1804 1 1787 3 194 8 136 1 434 5 961 2 244 2 1279 1 631 3 1330 3 516 2 1852
52 22 5 1 194 3 520 1 600 1 1693 2 1104 4 166 6 341 5 1881 1 304 2 419 1 1871 2 1491 4 35 5 298 4 36 1 1686 3 954 6 1873 1 1755 2 1918 2 1607 1 1698
53 22 6 1 1530 5 1685 1 1877 6 1383 4 1199 3 307 6 1788 4 1238 1 1926 1 552 2 11 1 984 1 961 2 1019 1 1962 11 1489 2 1726 3 1353 2 979 3 353 2 1872 1 747
54 22 4 2 1429 4 771 2 229 1 229 4 1748 3 393 2 1001 2 306 1 82 1 585 1 659 1 1191 2 745 1 1957 1 617 2 855 2 577 4 553 1 1950 1 1575 1 382 2 390
55 22 4 1 479 1 884 1 1392 1 79 1 1429 3 1651 1 113 3 191 1 264 1 1169 4 1189 1 1935 1 1299 1 1483 3 520 3 1824 1 1548 2 423 3 1590 6 677 3 1135 3 79
56 22 5 1 1926 3 949 2 1780 3 962 1 1457 5 245 1 799 4 605 4 1722 3 322 4 1036 2 1534 1 894 1 278 1 630 4 229 1 361 4 45 1 1166 2 343 1 186 3 1771
57 22 3 1 1491 1 744 1 308 1 466 1 679 1 1641 1 1124 3 672 1 788 3 45 1 141 3 1822 1 585 1 1541 2 257 1 1948 6 89 1 105 2 24 2 728 1 687 1 1306
58 22 5 5 1031 1 994 1 1214 1 1367 2 1634 4 1281 1 1096 1 1552 3 1661 1 306 4 1865 1 1866 3 1808 1 70 5 709 2 709 4 1816 6 1641 2 942 3 1734 4 903 1 1129
59 22 7 7 1394 1 434 4 842 1 1049 3 1172 2 86 7 975 2 244 3 1432 5 1058 1 532 3 1383 3 1881 2 864 1 1609 1 926 5 1296 4 1553 2 1959 5 860 8 1209 3 1165
60 22 7 3 1700 1 1647 5 1089 3 1755 1 1291 2 1968 2 1962 10 193 6 1733 3 116 4 551 6 122 1 1045 4 501 1 99 3 1979 3 613 1 615 3 1714 1 912 8 79 1 1408
61 22 4 1 1801 2 250 3 262 2 950 1 1441 4 380 3 1359 1 153 2 1640 1 370 3 210 1 1167 1 1221 1 1935 2 1170 1 933 1 387 1 1939 4 1335 1 1996 4 859 3 1274
62 22 4 1 1354 4 696 1 186 3 1731 2 49 3 1711 1 245 1 865 4 1593 3 545 2 680 1 715 1 307 1 1907 1 1754 5 1154 1 1515 2 1177 5 418 1 616 2 1896 2 1611
63 22 6 6 759 3 975 3 1349 1 1313 3 559 1 1150 1 1309 3 1212 5 1065 3 500 3 732 1 1304 1 873 4 1067 2 1598 8 97 2 1106 2 784 2 1640 1 127 3 1816 4 769
64 22 3 1 1925 2 140 1 1169 2 972 1 983 1 628 2 1784 4 745 2 1441 1 1767 1 524 3 827 1 843 2 876 2 1350 1 400 1 1519 3 1093 2 1525 1 1599 1 1254 3 191
65 22 5 1 32 1 464 1 935 4 713 1 729 1 1239 8 672 1 1673 1 1129 2 1264 4 41 2 962 1 1078 1 1393 2 1031 1 1491 2 1009 2 305 9 1503 3 268 2 1775 2 811
66 22 6 1 738 1 1484 4 1321 8 647 1 1342 4 852 5 717 3 93 2 1066 8 1543 1 252 2 694 4 1014 4 1865 2 947 1 1752 8 1906 2 709 2 619 1 487 1 1935 3 1365
67 22 5 1 1515 1 1954 1 1441 1 1229 4 1216 1 1274 6 327 3 1701 1 628 2 1744 1 984 5 1375 4 1149 4 781 6 1644 1 504 6 1911 1 741 1 58 1 1622 1 442 4 1359
68 22 4 3 645 1 1892 8 1823 1 1941 2 1051 1 1424 2 662 2 1897 1 1638 2 1783 2 500 2 1401 1 49 2 1303 1 1570 1 673 3 55 1 643 1 1915 1 1973 2 85 2 173
69 22 5 1 1595 1 727 5 1654 1 867 4 1508 1 1975 4 957 4 1029 3 1969 7 167 1 1676 3 377 4 1290 1 1779 1 1281 4 257 1 1501 1 1736 1 1836 3 174 2 594 1 1619
70 22 5 2 1619 2 763 3 1765 2 1012 3 1495 3 764 1 1718 2 393 5 787 1 937 6 1466 1 1265 4 924 4 954 1 739 2 50 1 41 1 1160 1 280 3 1235 1 1770 3 801
71 22 5 1 815 4 1468 1 1657 1 1918 3 312 4 1788 1 387 3 1395 2 151 1 660 3 110 2 1086 3 1302 1 873 5 1657 1 800 2 6 7 415 2 1569 5 1590 1 664 1 297
72 22 5 1 1180 1 563 2 1412 1 1817 5 1534 3 317 7 1598 3 389 2 1109 2 1842 2 1274 1 1617 1 1993 2 1674 1 1045 1 559 1 1552 3 1561 1 1501 1 572 7 1634 3 1788
73 22 4 1 217 1 427 1 283 1 1222 1 150 3 1643 3 624 6 1673 2 1333 2 657 1 1026 2 1770 1 1476 5 722 2 556 6 430 1 1061 2 173 2 334 1 424 1 1835 1 764
74 22 5 4 971 1 980 2 77 5 1171 1 360 3 629 1 1390 1 1865 1 1574 4 552 7 1445 6 1858 5 824 2 272 1 1830 1 949 1 986 1 1984 1 334 1 1136 3 859 1 841
75 22 4 2 46 2 953 1 905 2 997 2 1241 1 402 3 1911 1 665 2 1438 5 376 4 277 2 654 1 796 5 805 3 37 1 431 1 699 2 359 2 1667 1 300 1 902 4 351
76 22 4 1 489 1 1088 4 153 2 257 1 119 1 435 4 1705 1 166 2 331 3 1483 4 1714 1 798 1 1597 4 1334 1 1107 1 1098 1 554 2 1464 1 913 2 1076 6 1097 2 809
77 22 5 2 151 3 316 3 24 1 1216 2 296 2 972 2 1159 7 1605 6 283 2 151 1 27 1 159 2 780 2 1535 3 518 5 1626 1 242 1 1212 3 742 1 155 1 99 1 353
78 22 5 1 32 4 1320 3 381 1 667 1 1015 1 1374 5 1035 1 862 5 1117 2 1325 1 1465 1 889 5 1738 4 186 6 281 1 627 3 753 3 574 1 350 2 144 2 1654 1 1973
79 22 5 1 1093 2 1182 2 1523 1 1871 1 887 3 1504 4 176 3 1914 3 1023 1 605 2 1616 2 364 1 582 1 809 1 1174 6 1196 4 506 2 1896 1 1880 6 719 2 582 1 585
