1 5 2012 1 0 1 1 0 0.0
2 5 2189 0 0 1 0 1 0.0
3 5 2313 1 0 1 0 0 0.0
4 5 1763 0 0 1 0 1 0.0
5 5 2311 0 1 0 1 0 0.0
6 5 1671 1 0 0 0 1 0.0
7 5 2509 1 1 0 0 0 0.0
8 5 3755 0 1 1 1 0 0.0
9 5 2493 0 0 1 1 0 0.0
10 5 2312 0 0 1 0 1 0.0
11 5 2368 0 1 1 0 0 0.0
12 5 1915 1 0 0 1 0 0.0
13 5 2579 0 0 1 1 0 0.0
14 5 1048 0 0 1 1 0 0.0
15 5 2207 0 1 0 1 0 0.0
16 5 1214 0 0 1 1 0 0.0
17 5 1429 0 0 1 0 1 0.0
18 5 2062 0 1 1 1 0 0.0
19 5 1397 1 0 0 1 0 0.0
20 5 2108 0 0 0 1 1 0.0
21 5 2759 0 0 1 1 0 0.0
22 5 1811 0 1 0 1 0 0.0
23 5 2694 1 0 1 0 0 0.0
24 5 2438 1 1 0 0 0 0.0
25 5 2341 0 1 0 1 0 0.0
26 5 2447 1 1 0 0 1 0.0
27 5 2417 1 0 1 0 0 0.0
28 5 2003 0 1 1 0 0 0.0
29 5 2827 0 1 1 0 0 0.0
30 5 2396 1 0 0 1 0 0.0
31 5 1948 1 0 1 0 0 0.0
32 5 2153 1 0 1 0 0 0.0
33 5 2231 0 1 0 1 0 0.0
34 5 1904 1 0 1 0 0 0.0
35 5 2224 0 0 1 1 0 0.0
36 5 2478 1 0 0 1 0 0.0
37 5 1553 1 0 0 1 0 0.0
38 5 2112 1 1 0 0 0 0.0
39 5 2847 0 0 0 1 1 0.0
40 5 2983 1 0 0 1 0 0.0
41 5 2427 1 0 0 0 1 0.0
42 5 1399 1 0 1 0 0 0.0
43 5 2092 0 0 1 0 1 0.0
44 5 2028 1 0 0 0 1 0.0
45 5 1724 1 0 0 0 1 0.0
46 5 2153 1 0 0 1 0 0.0
47 5 2162 1 0 0 1 0 0.0
48 5 2538 0 0 1 1 0 0.0
49 5 2078 1 0 0 1 0 0.0
50 5 1775 0 1 1 0 0 0.0
51 5 2835 1 0 0 1 0 0.0
52 5 2701 1 0 1 0 0 0.0
53 5 2101 1 0 0 1 0 0.0
54 5 2616 1 0 0 0 1 0.0
55 5 2156 0 1 0 1 0 0.0
56 5 1961 0 1 0 0 1 0.0
