1 22 10444 1 0 1 1 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 1 0.0
2 22 13031 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 0 1 0 0 1 1 1 0.0
3 22 12809 0 0 1 0 1 1 1 1 1 0 0 0 0 1 1 1 0 1 0 1 0 0 0.0
4 22 10003 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 1 0 0.0
5 22 11028 1 1 0 0 0 1 0 1 1 1 0 0 0 1 1 0 1 0 1 1 0 0 0.0
6 22 11651 0 0 1 0 1 0 0 0 0 1 0 1 1 1 1 0 0 1 1 0 1 0 0.0
7 22 11285 0 1 0 1 1 1 1 0 1 0 0 0 1 0 0 0 1 1 1 0 0 0 0.0
8 22 10095 0 0 1 1 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0 0 1 1 0.0
9 22 11464 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1 0.0
10 22 11624 0 1 0 0 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 1 0.0
11 22 10851 0 0 0 0 1 0 0 0 1 1 0 0 0 1 1 0 0 1 0 1 1 1 0.0
12 22 11078 1 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 0.0
13 22 10684 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1 1 1 0 0 0 1 0.0
14 22 9037 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 0 1 0 0.0
15 22 9343 0 0 0 1 0 0 1 1 0 0 1 0 1 1 0 0 0 0 0 1 1 1 0.0
16 22 10320 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1 1 1 1 0.0
17 22 7968 0 0 1 0 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 0.0
18 22 10644 0 0 0 0 0 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 1 1 0.0
19 22 10304 1 1 0 1 1 0 0 1 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0.0
20 22 11486 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 1 1 0 1 1 1 0.0
21 22 12020 0 0 0 1 0 1 0 1 1 1 0 1 0 1 1 1 1 0 0 0 0 1 0.0
22 22 11686 1 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 0 0 1 1 0 1 0.0
23 22 12016 0 0 1 1 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0 1 0 1 0.0
24 22 10525 1 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 0.0
25 22 12350 0 1 1 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 1 0 0 1 0.0
26 22 11720 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 0 1 0 0 0.0
27 22 10087 1 1 1 0 1 0 0 0 1 0 0 1 1 0 1 0 0 0 0 1 1 0 0.0
28 22 9939 1 1 0 0 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 1 0 0 0.0
29 22 10354 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 0.0
30 22 11319 0 1 1 0 0 1 1 1 1 0 0 1 0 1 1 0 1 0 0 0 0 1 0.0
31 22 10743 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0.0
32 22 11953 1 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 0.0
33 22 10027 1 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0 1 0 1 0 0 0.0
34 22 10835 1 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 1 1 1 0.0
35 22 10310 1 0 1 1 1 1 1 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 0.0
36 22 12382 1 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0.0
37 22 10906 1 0 1 1 1 1 0 1 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0.0
38 22 9044 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1 1 0 1 1 0.0
39 22 9601 1 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 1 1 0 0.0
40 22 10854 1 1 1 0 0 1 0 1 1 0 1 1 0 1 1 0 0 0 1 0 0 0 0.0
41 22 11003 0 1 1 0 1 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 1 1 0.0
42 22 12701 1 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 1 0.0
43 22 10859 1 1 1 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0.0
44 22 11557 1 0 0 1 0 0 0 0 1 1 1 1 0 0 1 0 1 1 0 0 1 1 0.0
45 22 9985 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0.0
46 22 11668 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 1 0.0
47 22 10034 1 0 0 1 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0.0
48 22 11613 0 1 1 0 1 1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0.0
49 22 12376 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 0 0 1 1 0 1 1 0.0
50 22 8541 0 1 0 0 1 0 0 0 1 1 1 0 0 1 0 0 1 1 0 0 0 1 0.0
51 22 11239 1 1 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 1 1 0 1 1 0.0
52 22 12917 0 0 1 1 1 1 0 0 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0.0
53 22 10912 0 1 0 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 1 1 0 0.0
54 22 9587 1 0 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 0 0.0
55 22 12127 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 1 0 0 1 0 1 1 0.0
56 22 10337 0 1 0 0 0 1 0 1 1 1 0 1 1 1 0 0 0 1 1 0 1 0 0.0
57 22 11945 1 1 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0.0
58 22 13220 1 1 1 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 1 0 1 0 0.0
59 22 12475 1 0 0 1 0 0 1 1 0 0 1 0 0 1 1 1 1 1 0 0 0 1 0.0
60 22 7881 0 0 1 1 1 0 1 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0.0
61 22 12279 1 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1 1 1 0 0 1 0.0
62 22 11121 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 1 1 0 0 1 1 0.0
63 22 10982 0 0 1 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 1 1 0 1 0.0
64 22 9796 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 1 0 0.0
65 22 11077 0 0 0 0 1 0 1 1 0 1 1 1 1 1 1 0 0 1 0 1 0 1 0.0
66 22 10289 0 0 1 0 1 0 1 1 1 1 0 0 0 0 1 0 0 1 0 0 0 1 0.0
67 22 8510 1 0 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 1 0 0.0
68 22 11418 1 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 1 0 0 0 1 0.0
69 22 11013 1 1 0 1 1 1 0 1 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0.0
70 22 9957 1 0 0 0 0 1 1 1 0 1 0 0 0 1 1 0 1 0 0 0 1 1 0.0
71 22 9968 0 0 1 1 0 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 1 1 0.0
72 22 11099 1 1 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0.0
73 22 9338 0 0 1 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 1 1 0.0
74 22 11728 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 1 1 1 1 1 0.0
75 22 11592 1 1 0 0 0 1 1 0 1 0 1 1 0 0 0 0 1 0 0 0 1 1 0.0
76 22 8548 0 1 1 0 0 1 0 1 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0.0
77 22 9788 0 1 0 0 0 1 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0.0
78 22 11424 0 0 0 1 1 1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 0 0.0
79 22 11132 1 0 0 0 0 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0.0
80 22 9948 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 1 0 0 1 1 1 0 0.0
81 22 11752 0 1 1 0 1 1 0 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0.0
