1 5 320 44 258 251 388 176 902 73 852 257 404
2 5 386 286 1466 170 133 164 989 183 602 163 1200
3 5 335 152 1035 281 500 39 1278 202 857 165 284
4 5 451 294 1185 249 530 223 1316 159 295 203 447
5 5 495 287 881 259 1249 286 888 195 1062 211 129
6 5 449 223 1173 226 460 223 207 234 1301 217 498
7 5 393 186 1357 95 1152 172 1023 246 152 285 71
8 5 363 295 1193 66 964 118 1399 151 1392 278 656
9 5 432 290 302 220 1259 146 1164 232 1329 192 830
10 5 360 266 1194 182 149 143 1356 231 94 80 956
11 5 394 203 1335 194 1378 98 990 198 514 294 962
12 5 435 176 1047 248 562 129 421 255 868 280 1485
13 5 433 263 634 139 651 284 1165 123 1414 275 249
14 5 408 211 275 213 421 248 947 107 101 242 839
15 5 427 190 442 159 1472 237 185 236 735 247 701
16 5 430 258 177 297 604 244 666 77 548 201 468
17 5 438 116 179 261 746 241 1078 297 859 182 351
18 5 274 187 750 89 1490 102 147 51 425 256 433
19 5 343 28 51 180 414 300 8 237 1346 114 314
20 5 422 295 1 161 107 252 522 181 1160 168 948
21 5 400 263 578 230 290 135 1326 142 1433 230 246
22 5 400 289 229 126 660 179 315 129 1151 277 950
23 5 457 240 1347 237 611 209 1347 217 225 240 1126
24 5 438 280 1372 96 1066 282 1260 179 300 260 1290
25 5 365 113 446 89 1168 237 296 197 1173 278 591
26 5 335 124 617 90 1185 287 846 294 1131 43 645
27 5 455 154 1126 291 919 259 1291 173 200 262 693
28 5 356 185 273 136 1074 136 929 157 410 278 177
29 5 392 73 1086 171 1465 170 1362 287 932 280 112
30 5 330 53 1123 107 324 158 58 261 1273 246 1105
31 5 455 274 1175 209 392 138 773 274 345 244 354
32 5 315 131 997 113 759 129 1156 151 29 264 100
33 5 409 292 629 261 1421 184 184 140 810 146 86
34 5 406 93 420 207 236 262 1484 180 978 275 1322
35 5 397 179 121 207 1013 108 1162 208 1062 291 177
36 5 341 183 1130 298 551 195 13 155 1348 23 930
37 5 503 283 1103 261 734 230 613 217 450 268 201
38 5 484 294 1164 187 948 280 1111 158 743 293 740
39 5 355 225 1189 160 1386 249 1023 166 1399 89 1448
40 5 392 111 1495 252 493 87 30 238 1488 292 1255
41 5 332 101 1230 249 1184 136 555 229 670 117 1197
42 5 388 137 802 227 590 138 597 295 685 174 268
43 5 388 251 1272 203 629 88 743 237 487 192 1349
44 5 377 105 609 132 121 286 79 275 1106 145 1419
45 5 440 262 1392 197 1374 269 1259 200 210 174 332
46 5 345 160 1370 211 517 145 113 165 783 182 447
47 5 434 209 1059 297 1396 146 762 193 1103 241 834
48 5 322 115 704 192 1452 57 1050 185 1488 257 169
49 5 382 218 1208 227 46 178 832 104 870 230 573
50 5 363 226 1170 68 601 276 1174 162 366 176 37
51 5 395 195 1367 227 69 293 143 154 1468 119 135
52 5 519 219 1211 225 272 291 1490 300 472 264 836
53 5 423 57 1021 269 76 272 814 206 1080 255 711
54 5 404 228 1423 219 79 128 385 297 1086 139 1193
55 5 344 203 280 160 956 193 877 92 1200 214 488
56 5 480 291 1377 275 540 140 311 293 563 201 1421
57 5 410 283 328 212 199 111 160 222 906 197 735
58 5 410 116 1311 148 1123 280 850 182 455 299 245
59 5 457 31 533 292 1464 288 233 289 734 244 104
60 5 481 225 348 127 1268 289 62 288 947 274 818
61 5 331 110 88 157 451 88 176 212 552 261 61
62 5 386 62 891 255 1308 264 1037 110 1409 276 812
