1 10 3011 0 0 1 0 0 0 0 1 0 1 0.0
2 10 2402 1 0 0 1 0 0 0 1 0 0 0.0
3 10 2096 0 1 1 0 0 1 0 0 0 0 0.0
4 10 2613 0 0 0 0 1 1 1 0 0 0 0.0
5 10 1852 0 1 0 0 1 0 0 0 1 0 0.0
6 10 1422 0 0 1 1 0 0 1 0 0 0 0.0
7 10 2313 0 0 0 0 1 0 0 0 0 1 0.0
8 10 2619 1 0 0 0 0 1 0 0 0 0 0.0
9 10 2292 0 0 0 1 0 0 0 0 1 0 0.0
10 10 3364 0 0 0 1 0 0 1 1 0 0 0.0
11 10 3048 1 1 1 0 0 0 0 0 1 0 0.0
12 10 2435 0 0 0 1 0 1 0 0 0 1 0.0
13 10 2234 0 0 1 0 0 0 0 1 0 0 0.0
14 10 3527 0 0 0 1 0 1 0 0 1 0 0.0
15 10 1913 0 0 0 0 0 0 0 0 1 1 0.0
16 10 1319 0 0 0 0 1 1 0 0 0 0 0.0
17 10 3317 0 0 0 1 1 0 1 0 0 0 0.0
18 10 3279 1 0 0 0 1 0 0 1 0 0 0.0
19 10 2171 1 0 0 0 1 0 0 1 0 0 0.0
20 10 3503 0 0 0 0 1 0 0 0 1 1 0.0
21 10 2650 1 0 0 0 0 1 0 1 0 1 0.0
22 10 1750 0 0 1 0 0 1 0 0 0 0 0.0
23 10 2096 1 0 0 1 0 0 0 0 0 0 0.0
24 10 2722 0 0 0 1 0 0 1 0 0 0 0.0
25 10 3425 1 1 0 0 0 0 0 1 0 0 0.0
26 10 1923 0 1 1 0 1 0 0 0 0 0 0.0
27 10 2542 0 0 0 0 0 1 0 0 1 0 0.0
28 10 2130 0 1 1 1 0 0 0 0 0 0 0.0
29 10 2891 0 0 0 0 0 1 0 1 1 0 0.0
30 10 2445 0 0 1 0 0 0 0 1 1 0 0.0
31 10 3056 0 0 1 0 0 0 1 0 1 0 0.0
32 10 1040 0 1 0 1 0 0 0 0 1 0 0.0
33 10 2646 0 0 1 0 0 1 0 0 0 0 0.0
34 10 3731 1 0 1 0 0 0 0 0 1 0 0.0
35 10 2635 0 1 0 0 1 0 1 0 0 0 0.0
36 10 2241 1 0 0 0 0 0 1 0 1 0 0.0
37 10 2532 1 1 0 1 0 0 0 0 0 0 0.0
38 10 3047 0 0 1 1 0 0 0 0 0 1 0.0
39 10 1616 0 0 1 0 1 0 0 0 1 0 0.0
40 10 2647 0 0 1 0 0 0 0 0 0 1 0.0
41 10 786 0 0 0 1 1 0 1 0 0 0 0.0
42 10 1964 0 0 0 0 0 0 1 0 1 0 0.0
43 10 1839 0 1 0 0 0 1 0 0 0 0 0.0
44 10 2189 0 0 0 1 0 0 0 0 1 1 0.0
45 10 1816 1 1 0 0 0 0 0 0 0 0 0.0
46 10 1509 0 0 1 0 0 1 0 0 0 0 0.0
47 10 4101 1 1 0 0 1 0 0 0 0 0 0.0
48 10 3345 0 1 0 1 0 1 0 0 0 0 0.0
49 10 3156 0 0 1 1 0 0 0 0 0 1 0.0
50 10 2181 1 0 0 0 1 0 0 0 0 0 0.0
51 10 1666 0 0 0 0 1 0 0 1 0 0 0.0
52 10 2392 1 1 1 0 0 0 0 0 0 0 0.0
53 10 1317 1 0 0 1 0 0 0 0 0 0 0.0
54 10 1635 0 1 0 0 0 0 0 0 0 1 0.0
55 10 1196 0 0 0 1 1 0 0 1 0 1 0.0
56 10 2642 0 0 0 1 0 0 1 0 1 1 0.0
57 10 3382 0 0 0 0 0 1 1 0 1 0 0.0
58 10 2693 0 0 1 0 0 1 0 0 0 1 0.0
59 10 2784 1 0 0 0 1 0 0 0 0 0 0.0
60 10 2449 0 1 0 0 1 0 0 0 0 0 0.0
61 10 2092 0 0 0 1 0 0 1 0 0 0 0.0
62 10 2208 0 0 1 0 0 0 1 1 0 0 0.0
63 10 2553 0 1 0 0 0 0 0 0 1 0 0.0
64 10 2974 0 1 1 1 0 0 0 0 0 0 0.0
65 10 2448 0 0 1 0 0 0 1 0 0 0 0.0
66 10 2470 0 0 0 1 0 0 0 0 1 0 0.0
67 10 3284 1 0 0 0 0 0 0 1 1 0 0.0
68 10 3066 1 0 0 1 1 0 0 0 0 0 0.0
69 10 1563 0 1 1 0 0 0 0 0 0 0 0.0
70 10 1749 1 0 0 0 1 0 0 0 0 0 0.0
71 10 3562 0 0 0 0 0 1 0 0 1 1 0.0
72 10 1991 1 0 0 0 1 0 0 1 0 0 0.0
73 10 1941 0 1 0 0 0 0 0 1 0 0 0.0
74 10 2037 0 0 0 0 0 0 0 1 1 0 0.0
75 10 2183 0 0 1 0 0 1 0 0 1 1 0.0
76 10 1499 0 0 1 1 0 0 0 0 0 1 0.0
77 10 2938 0 1 0 0 0 0 1 0 1 0 0.0
78 10 2751 0 0 1 0 0 1 0 1 0 1 0.0
79 10 2602 0 0 0 1 1 0 0 0 1 1 0.0
80 10 3136 0 0 0 0 0 0 1 0 1 1 0.0
81 10 1634 0 0 0 0 1 1 0 0 0 0 0.0
82 10 2269 0 0 0 1 0 0 0 0 1 0 0.0
