1 15 1260 44 917 1 405 52 1018 136 2026 243 3309 12 534 179 2540 251 3401 33 791 78 1330 65 1178 89 1461 176 2507 36 831 181 2565
2 15 1850 19 618 171 2445 257 3481 137 2044 81 1368 271 3644 286 3822 185 2619 294 3917 170 2435 9 505 27 718 9 501 233 3193 164 2368
3 15 1748 198 2774 141 2090 220 3029 60 1120 146 2147 183 2595 27 721 121 1844 163 2354 27 718 240 3280 211 2927 152 2221 89 1467 207 2883
4 15 1812 197 2763 281 3768 156 2270 100 1600 39 867 9 508 256 3467 202 2814 51 1010 172 2456 165 2372 105 1660 57 1080 181 2564 294 3919
5 15 1810 237 3244 50 998 281 3770 18 611 250 3396 249 3384 21 650 106 1671 88 1455 197 2754 223 3066 49 984 264 3557 159 2307 71 1243
6 15 2268 203 2828 103 1629 90 1471 257 3475 165 2376 283 3795 189 2661 287 3833 287 3839 64 1167 177 2514 259 3503 161 2326 250 3396 60 1114
7 15 1732 286 3823 129 1937 178 2530 21 641 104 1642 22 657 81 1371 195 2737 191 2681 213 2948 211 2922 75 1293 26 710 289 3864 144 2117
8 15 1927 223 3073 137 2034 235 3214 226 3102 208 2887 92 1504 213 2947 244 3324 14 566 135 2011 223 3075 46 947 42 896 163 2352 208 2892
9 15 1644 140 2076 261 3521 217 3000 162 2338 100 1596 60 1112 186 2632 105 1660 272 3656 95 1536 53 1029 231 3165 33 786 99 1586 42 893
10 15 1847 172 2456 92 1496 205 2855 246 3345 222 3064 31 765 285 3817 200 2797 15 570 97 1558 295 3933 114 1765 239 3262 66 1188 30 760
11 15 2125 118 1810 79 1338 280 3757 151 2209 94 1526 279 3739 278 3735 155 2257 132 1973 202 2819 192 2696 283 3796 290 3876 63 1146 61 1125
12 15 2108 241 3281 231 3170 233 3186 220 3029 21 645 252 3420 69 1219 186 2622 146 2142 31 766 233 3193 232 3180 42 895 266 3589 232 3181
13 15 1603 29 746 260 3517 192 2699 123 1872 166 2390 56 1062 78 1335 124 1882 49 977 189 2660 49 982 227 3115 81 1364 115 1773 266 3592
14 15 2000 239 3265 182 2577 20 632 30 756 143 2113 57 1076 272 3654 168 2407 235 3220 191 2682 208 2890 143 2110 262 3536 120 1836 231 3167
15 15 1784 220 3039 231 3171 176 2509 19 626 115 1779 285 3813 80 1355 38 848 192 2693 137 2033 80 1349 239 3265 85 1418 131 1963 203 2831
16 15 2055 267 3602 194 2721 159 2300 276 3707 70 1234 191 2684 194 2725 264 3557 98 1566 17 601 198 2774 52 1013 173 2470 173 2474 243 3310
17 15 2111 73 1271 103 1634 35 810 180 2554 151 2205 259 3506 294 3928 226 3102 193 2709 256 3470 176 2509 93 1510 210 2912 248 3371 142 2096
18 15 1954 129 1947 103 1627 85 1409 255 3457 51 1001 174 2482 280 3758 59 1098 297 3963 212 2935 80 1353 156 2262 120 1831 151 2210 291 3892
19 15 1781 138 2045 298 3972 56 1065 274 3679 263 3549 166 2390 127 1921 56 1064 70 1235 68 1213 90 1477 139 2067 67 1201 131 1961 284 3797
20 15 1863 233 3195 123 1867 74 1280 283 3792 23 668 273 3670 96 1546 199 2786 275 3700 258 3491 50 996 24 688 91 1481 116 1791 211 2922
21 15 1810 55 1059 213 2954 154 2238 85 1409 248 3369 114 1761 190 2671 162 2340 253 3427 138 2053 278 3730 107 1673 3 436 21 642 242 3304
22 15 1632 168 2412 100 1594 109 1697 160 2320 67 1201 135 2013 190 2671 48 965 89 1459 159 2302 61 1130 295 3931 87 1435 135 2020 237 3240
23 15 1828 37 844 236 3223 50 1000 147 2163 241 3281 247 3361 22 653 144 2127 16 585 243 3315 247 3356 121 1845 141 2082 136 2032 258 3486
24 15 1855 36 825 297 3964 214 2958 121 1848 244 3327 185 2611 134 1998 77 1321 71 1252 110 1715 89 1468 122 1860 73 1275 279 3737 267 3601
25 15 1449 201 2810 150 2192 94 1523 52 1022 19 623 68 1209 116 1781 45 940 36 828 153 2230 242 3301 261 3529 98 1571 150 2191 127 1921
26 15 1638 132 1984 211 2921 241 3284 116 1784 216 2985 27 716 83 1386 36 828 133 1994 297 3963 90 1480 172 2460 33 794 79 1346 182 2574
27 15 1807 71 1243 264 3563 114 1758 282 3784 116 1790 289 3861 187 2638 139 2061 150 2199 13 551 198 2771 3 426 279 3741 73 1272 81 1366
28 15 1839 105 1652 203 2836 273 3676 89 1463 78 1328 298 3975 102 1624 95 1540 30 752 2 413 284 3802 171 2442 193 2710 96 1550 280 3756
29 15 1456 43 911 85 1419 174 2487 276 3705 256 3465 17 594 87 1438 245 3339 28 732 18 609 11 521 76 1311 293 3911 94 1527 118 1810
30 15 1736 5 453 83 1394 58 1088 224 3085 241 3282 269 3622 300 4000 98 1567 2 419 237 3234 129 1945 270 3630 114 1762 78 1336 63 1152
31 15 1739 30 752 289 3867 107 1682 198 2775 2 424 100 1596 129 1942 233 3185 95 1535 97 1564 295 3932 257 3477 1 401 62 1144 279 3740
32 15 1816 147 2160 22 655 45 937 160 2317 212 2940 235 3211 252 3419 167 2404 105 1652 20 639 289 3867 181 2566 36 830 232 3183 168 2405
33 15 1857 190 2674 269 3624 263 3549 142 2099 116 1787 84 1399 251 3410 142 2098 151 2203 67 1196 97 1553 230 3153 219 3027 58 1096 43 905
34 15 2219 260 3518 292 3900 178 2530 265 3574 53 1027 178 2528 135 2011 46 942 266 3581 196 2750 272 3654 142 2102 91 1485 287 3838 113 1753
